country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID,loc_GroupID,GroupID_location
United States,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__028012118adac289cbb289b738ec4cd74fa42de2e099d232ec7da43ef403dc146d,https://api.cdr.land/v1/docs/documents,028012118adac289cbb289b738ec4cd74fa42de2e099d232ec7da43ef403dc146d,Nevada,EPSG:4326,"", CV-DB  in Nevada,Lithium,"Clayton Valley Lithium Brine,Breccia pipe REE,Carlin-type gold,MVT barite,Lacustrine brine lithium,Lacustrine clay lithium",TXT,https://api.cdr.land/v1/docs/documents42,https://api.cdr.land/v1/docs/documents42,GROUP20
United States,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02d7fa7c9b89eee1995e4fec0298d9ff7ebd1ced96791a766285737fecddc3c6cf,https://api.cdr.land/v1/docs/documents,02d7fa7c9b89eee1995e4fec0298d9ff7ebd1ced96791a766285737fecddc3c6cf,Nevada,EPSG:4326,"", Thacker Pass  in Nevada,Lithium,"Lacustrine brine lithium,Lithium Mineralization,Lacustrine clay lithium,MVT zinc-lead,Lacustrine zeolite (± Li, B),MVT strontium",TXT,https://api.cdr.land/v1/docs/documents44,https://api.cdr.land/v1/docs/documents44,GROUP20
United States,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0242fccfa1b933e502b156bb5d61960e4cddc88fa0a960553f91d3fa324190b025,https://api.cdr.land/v1/docs/documents,0242fccfa1b933e502b156bb5d61960e4cddc88fa0a960553f91d3fa324190b025,Nevada,"","", Sarbatus Flat  in Nevada,Lithium,"MVT strontium,Lacustrine zeolite (± Li, B),Lithium brine deposits,Lacustrine clay lithium,MVT zinc-lead,Lacustrine brine lithium",TXT,https://api.cdr.land/v1/docs/documents50,https://api.cdr.land/v1/docs/documents50,GROUP20
United States,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__023976d1771fd8cc0df3d84b64bc8361566dff5c4e579b452fe0934ce9b4c79fcd,https://api.cdr.land/v1/docs/documents,023976d1771fd8cc0df3d84b64bc8361566dff5c4e579b452fe0934ce9b4c79fcd,Nevada,EPSG:4326,"",Kibby Basin ,Lithium,"MVT zinc-lead,Paleoplacer gold ± uranium,Fluvial placer gold,Lithium-bearing continental brines,Lacustrine brine lithium,Lacustrine clay lithium",TXT,https://api.cdr.land/v1/docs/documents52,https://api.cdr.land/v1/docs/documents52,GROUP20
United States,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__022caced4820babcb36a234bfc7f83f30d5b0436894100e8da48d7c4518ffedf90,https://api.cdr.land/v1/docs/documents,022caced4820babcb36a234bfc7f83f30d5b0436894100e8da48d7c4518ffedf90,Nevada,EPSG:4326,"",Thacker Pass ,"Quartz,Lithium,Dolomite","Lacustrine brine lithium,Lithium Mineralization,Lacustrine zeolite (± Li, B),Breccia pipe REE,Lacustrine clay lithium,Lacustrine iron formation",TXT,https://api.cdr.land/v1/docs/documents55,https://api.cdr.land/v1/docs/documents55,GROUP20
United States,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02ecf13f35c3cad46961b0c35301d67482bace93b689b2e2988936617438b37e62,https://api.cdr.land/v1/docs/documents,02ecf13f35c3cad46961b0c35301d67482bace93b689b2e2988936617438b37e62,Nevada,"","", Blue Clay  in Nevada,Lithium,"clays,Lacustrine clay lithium,MVT barite,Porphyry gold ± copper,continental brines,Iron oxide gold,pegmatites,Lacustrine brine lithium",TXT,https://api.cdr.land/v1/docs/documents56,https://api.cdr.land/v1/docs/documents56,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__15__clayton-ridge-project,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__15__clayton-ridge-project,Nevada,"","",Clayton Ridge ,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20240,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20240,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__12__clayton,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__12__clayton,Nevada,"","",Clayton,Lithium,Brine,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20240,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20240,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__4__clayton,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__4__clayton,Nevada,"","",Clayton,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20240,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20240,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__10__clayton-valley,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__10__clayton-valley,Nevada,"","",Clayton Valley,Lithium,Brine,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20240,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20240,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__5__bonnie-claire,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__5__bonnie-claire,Nevada,"","",Bonnie Claire,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20241,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20241,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__6__tonopah-flats,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__6__tonopah-flats,Nevada,"","",Tonopah Flats,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20242,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20242,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__13__west-tonopah-project,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__13__west-tonopah-project,Nevada,"","",West Tonopah ,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20242,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20242,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__3__silver-peak,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__3__silver-peak,Nevada,"","",Silver Peak,Lithium,Brine,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20243,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20243,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__11__nevada-north,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__11__nevada-north,Nevada,"","",Nevada North,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20244,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20244,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__16__zeus,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__16__zeus,Nevada,"","",Zeus,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20245,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20245,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__8__horizon-lithium,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__8__horizon-lithium,Nevada,"","",Horizon Lithium,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20246,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20246,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__2__rhyolite-ridge,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__2__rhyolite-ridge,Nevada,"","",Rhyolite Ridge,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20247,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20247,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__9__mcgee,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__9__mcgee,Nevada,"","",McGee,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20248,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20248,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__7__tlc,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__7__tlc,Nevada,"","",TLC,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20249,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_20249,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__14__gemini,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__14__gemini,Nevada,"","",Gemini,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_202410,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_202410,GROUP20
United States,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__1__thacker-pass,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_2024,https://minmod.isi.edu/resource/site__jowitt-nevada-lithium-2024__1__thacker-pass,Nevada,"","",Thacker Pass,Lithium,Clay,TXT,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_202411,http://minmod.isi.edu/unpublished-source/jowitt_nevada_lithium_202411,GROUP20
Mexico,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10092722,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182410",https://mrdata.usgs.gov/mrds,"10092722,10182410",Sonora,EPSG:4326,"",San Francis,"Uranium,Ruthenium,Lithium,Uranium,Lithium,Ruthenium","Lacustrine clay lithium,Lacustrine brine lithium,LCT pegmatite,Simple pegmatite",GEO,ALL69,ALL69,GROUP21
Mexico,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048908,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206393",https://mrdata.usgs.gov/mrds,"10048908,10206393",Sonora,EPSG:4326,"",Sierra Pinta,"Lithium,Ruthenium","Simple pegmatite,Lacustrine brine lithium,Lacustrine clay lithium,LCT pegmatite",GEO,ALL376,ALL376,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__027c91b134c20156d9b58e7e96e63664e9afff4bee9a0ad4cc03c75eea31389893,https://api.cdr.land/v1/docs/documents,027c91b134c20156d9b58e7e96e63664e9afff4bee9a0ad4cc03c75eea31389893,Sonora,EPSG:4326,"",El Sauz-Fleur ,Lithium,"Lacustrine brine lithium,clays,Low Iron alkali-calcic,Unconformity- related REE,Lacustrine clay lithium,brines,pegmatites,MVT zinc-lead",TXT,https://api.cdr.land/v1/docs/documents5,https://api.cdr.land/v1/docs/documents5,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0253cd6b30f3705c52ff2968649c48c4f1b1f28061713cb551bb2e1762361871ec,https://api.cdr.land/v1/docs/documents,0253cd6b30f3705c52ff2968649c48c4f1b1f28061713cb551bb2e1762361871ec,Sonora,EPSG:4326,"",El Sauz-Fleur ,Lithium,"Clays,Lacustrine clay lithium,Pegmatites,Unconformity- related REE,Lacustrine brine lithium,Brines,Fluvial placer REE,MVT fluorspar",TXT,https://api.cdr.land/v1/docs/documents5,https://api.cdr.land/v1/docs/documents5,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02c2ae8fc934cdf9f847839e7eb1e1afaef46dee32a0bf6141da57b22e4a3abec4,https://api.cdr.land/v1/docs/documents,02c2ae8fc934cdf9f847839e7eb1e1afaef46dee32a0bf6141da57b22e4a3abec4,Sonora,EPSG:4326,"",Sonora ,"Lithium,Potassium","Lacustrine brine lithium,Low Iron alkali-calcic,hydrothermal alteration,Lacustrine clay lithium,MVT zinc-lead,Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,volcaniclastic sedimentary",TXT,https://api.cdr.land/v1/docs/documents6,https://api.cdr.land/v1/docs/documents6,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__026332f71cf72dcdae20a7a08d16f9196a1922ffced9bd75cebf6ee7391cc5f3ce,https://api.cdr.land/v1/docs/documents,026332f71cf72dcdae20a7a08d16f9196a1922ffced9bd75cebf6ee7391cc5f3ce,Sonora,EPSG:4326,"",Sonora ,"Lithium,Potassium","Magnetite- dominant IOCG,Lacustrine brine lithium,MVT zinc-lead,Low Iron alkali-calcic,hydrothermal alteration,Lacustrine clay lithium",TXT,https://api.cdr.land/v1/docs/documents6,https://api.cdr.land/v1/docs/documents6,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02497a3039a4c6faf6c61ff4b489cdc68e6e0b295cac89248fbc3bdfb9051905bb,https://api.cdr.land/v1/docs/documents,02497a3039a4c6faf6c61ff4b489cdc68e6e0b295cac89248fbc3bdfb9051905bb,Sonora,"","",Sonora ,Lithium,"Brines and caliche,Low Iron alkali-calcic,MVT strontium,Lacustrine clay lithium,Ion adsorption REE,Clays,Lacustrine brine lithium,Pegmatites",TXT,https://api.cdr.land/v1/docs/documents6,https://api.cdr.land/v1/docs/documents6,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0205e384bede4889373d9e9788b27e984c76aec51a0ba876f098cd08541ac7ab54,https://api.cdr.land/v1/docs/documents,0205e384bede4889373d9e9788b27e984c76aec51a0ba876f098cd08541ac7ab54,Sonora,EPSG:4326,"",Sonora ,"Potassium,Lithium","Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,High-sulfidation (HS) epithermal silver-gold ± Cu,hydrothermal alteration,Lacustrine clay lithium,Lacustrine brine lithium,Residual clay",TXT,https://api.cdr.land/v1/docs/documents6,https://api.cdr.land/v1/docs/documents6,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02c7aaeba47f66bf9721bb652a3c859a9172da745d53a9407891e120f77dac0bd2,https://api.cdr.land/v1/docs/documents,02c7aaeba47f66bf9721bb652a3c859a9172da745d53a9407891e120f77dac0bd2,Sonora,EPSG:4326,"",Sonora ,Lithium,"Breccia pipe REE,Mafic-ultramafic VMS,Supergene silver,Karst bauxite,Low Iron alkali-calcic,Volcanogenic manganese,Black shale va- nadium ± Mo ± Ni,Greisen tin ±W-Mo,Vein copper,Fluvial placer tin,Orogenic graphite,Fluvial placer tungsten,Hematite- dominant IOCG,Superior-type banded manganese,Superior-type banded iron formation,MVT strontium,Peralkaline igneous HFSE- REE,Greisen beryllium±Li,Carbonate uranium,Skarn tungsten ± Mo,Arc U-M intrusion titanium- vanadium,Breccia pipe copper,Lacustrine zeolite (± Li, B),Lacustrine iron formation,Fluvial placer diamond,Apatite intrusion REE,Replacement tin,Reduced intrusion- related gold,Lacustrine evaporite potash,Komatiite nickel-copper-PGE,Kimberlite diamond,Ion adsorption REE,Replacement gold-silver,Underclay, over- clay,Iron oxide poly- metallic,Oolitic iron formation,Iron oxide uranium,Porphyry gold ± copper,Porphyry tin,Coal/peat/bog uranium,MVT zinc-lead,Skarn iron,Anorthosite massif titanium,Replacement zinc-lead,Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Skarn gold ± copper ± tungsten,Black shale uranium,Heavy mineral sands,Epithermal uranium,Paleoplacer heavy mineral sands,Metamorphic graphite,Skarn beryllium- fluorite,Marine evaporite salt,Fluvial placer PGE,NYF pegmatite,Supergene zinc,Lacustrine evaporite salt,Lacustrine evaporite carnallite- bischofite,Carbonatite laterite REE,U-M layered intrusion PGE,Greisen tungsten- molybdenum±Bi,Lacustrine clay lithium,Supergene uranium,Impact U-M intrusion nickel- copper-PGE,Anorthosite conduit nickel- copper-PGE,Orogenic copper ± gold,Climax-type porphyry molybdenum,Carbonatite REE,Nodule manganese,Fluvial placer REE,Non-sulfide zinc-lead ± Mn,Residual placer lead,Sediment-hosted copper ± Co,Lacustrine brine lithium,Carlin-type gold,Paleoplacer tin,Iron sulfide polymetallic,Fluvial placer garnet,Albitite-hosted uranium,Volcanic-hosted copper,Residual clay,Supergene iron,Lacustrine evaporite trona,Laterite nickel,Ophiolite chromium,MVT fluorspar,Alkalic epithermal gold ± Ag,Skarn uranium- REE,Siliciclastic-mafic zinc-lead,Vein five-element,Laterite magnesite,Vein tin polymetallic,Lacustrine manganese,Oxidized intrusion- related gold,Algoma-type banded iron formation,Supergene lead,Marine evaporite magnesite,Supergene vanadium,Vein tungsten,Epizonal orogenic gold,Supergene copper,Low-fluorine porphyry molybdenum,Sandstone uranium,Residual placer tin,Paleochannel iron,Orogenic silver-lead- zinc-copper- antimony,Skarn copper,Ophiolite nickel-copper-PGE,Felsic-siliciclastic VMS,Marine evaporite gypsum,Black shale gold,Carbonatite niobium,U-M layered intrusion chromium,Sandstone-hosted zinc-lead,Vein ± replacement nickel,MVT barite,Epizonal orogenic antimony ± gold,Siliciclastic- carbonate zinc-lead,Mafic-siliciclastic VMS,Skarn molybdenum,Kipushi-type sediment- hosted copper- zinc-lead,Paleoplacer gold ± uranium,Fluvial placer gemstones,Shoreline placer gold,Fluvial placer niobium- tantalum,Magnetite- dominant IOA,Porphyry tungsten,Lacustrine evaporite magnesite,Porphyry copper- molybdenum,Epizonal orogenic mercury,Replacement magnesium,Irish-type sediment- hosted zinc- lead,Breccia pipe molybdenum,Fluvial placer gold,Distal- disseminated silver-gold,Arc U-M intru- sion nickel- copper-PGE,Replacement polymetallic,Apatite- nepheline- titanite intrusion,U-M layered intrusion nickel- copper-PGE,Magnetite- dominant IOCG,Vein tin,Nodular magnesite,High-sulfidation (HS) epithermal silver-gold ± Cu,Unconformity- related ura- nium,Epithermal mercury,Hematite- dominant IOA,U-M layered intrusion iron-titanium- vanadium,Lacustrine evaporite borate,Black shale nickel ± Mo- PGE,Collapse breccia pipe uranium,Replacement manganese,U-M intrusion nickel-copper- PGE,Siliciclastic-mafic barite,Iron silicate polymetallic,Lacustrine evaporite nitrate,Marine evaporite potash,Replacement fluorite,Porphyry copper ± gold,Marine brine potash (±Mg, Li, and so on),Mesozonal orogenic gold,Bimodal felsic VMS,Epithermal beryllium,Abyssal pegmatite REE,Metamorphic kyanite,Lacustrine brine potash,Supergene gold,Simple pegmatite,Replacement copper,Bimodal-mafic VMS,Bauxite,Exotic copper,Calcrete uranium,Vein polymetallic,Crust manganese,Unconformity- related REE,Sedimentary manganese,Low-sulfidation (LS) epither- mal gold-silver,Hypozonal orogenic gold,Skarn zinc-lead-silver,U-M conduit nickel-copper- PGE,Vein fluorite,LCT pegmatite,Iron oxide gold,Phosphorite,Vein cobalt ± Ni,Supergene manganese,Breccia pipe gold,Ferroan carbonate polymetallic,Skarn tin ± copper ± Mo",TXT,https://api.cdr.land/v1/docs/documents6,https://api.cdr.land/v1/docs/documents6,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02d368b9e09ecee89903ceab8cc4a7cb9ff0e0aebc3bd49e1ef95e3db1896aeeb6,https://api.cdr.land/v1/docs/documents,02d368b9e09ecee89903ceab8cc4a7cb9ff0e0aebc3bd49e1ef95e3db1896aeeb6,Sonora,EPSG:4326,"",Ventana ,Lithium,"Brines,Clays,Pegmatites,Lacustrine clay lithium,Lacustrine brine lithium,Lacustrine zeolite (± Li, B),Low Iron alkali-calcic,Porphyry gold ± copper",TXT,https://api.cdr.land/v1/docs/documents15,https://api.cdr.land/v1/docs/documents15,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__02ec633583ef811bf4df15f2bd24d489ea20a207cd326c15c39b498d1a9ac3b7c8,https://api.cdr.land/v1/docs/documents,02ec633583ef811bf4df15f2bd24d489ea20a207cd326c15c39b498d1a9ac3b7c8,Sonora,EPSG:4326,"",Huasabas-Bacadehuachi ,Lithium,"Clays,Brines,Porphyry gold ± copper,Alkalic epithermal gold ± Ag,Lacustrine clay lithium,Pegmatites,Lacustrine evaporite borate,Lacustrine brine lithium",TXT,https://api.cdr.land/v1/docs/documents24,https://api.cdr.land/v1/docs/documents24,GROUP21
Mexico,https://minmod.isi.edu/resource/site__api-cdr-land-v1-docs-documents__0232b37b8235ee193f92aa53e7981aae7364638ff90ea1d57ef7d93f96fed5b525,https://api.cdr.land/v1/docs/documents,0232b37b8235ee193f92aa53e7981aae7364638ff90ea1d57ef7d93f96fed5b525,Sonora,EPSG:4326,"",Sonora Lithium ,Lithium,"High-sulfidation (HS) epithermal silver-gold ± Cu,Lacustrine brine lithium,Lacustrine clay lithium,hydrothermal alteration,MVT zinc-lead,Hypozonal orogenic gold",TXT,https://api.cdr.land/v1/docs/documents31,https://api.cdr.land/v1/docs/documents31,GROUP21
Suriname,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10063968,https://mrdata.usgs.gov/mrds,10063968,"",EPSG:4326,"",Jorka  and Granite,"Lithium,Tantalum,Tin","LCT pegmatite,Greisen beryllium±Li,Fluvial placer niobium-tantalum",GEO,ALL175,ALL175,GROUP22
Suriname,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10064008,https://mrdata.usgs.gov/mrds,10064008,"",EPSG:4326,"",Billiton,"Tin,Tantalum,Sodium,Lithium","LCT pegmatite,NYF pegmatite",GEO,ALL269,ALL269,GROUP22
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10065419,https://mrdata.usgs.gov/mrds,10065419,"",EPSG:4326,"",Marim Bondo,"Lithium,Tin,Bismuth,Beryllium","NYF pegmatite,Greisen beryllium±Li,LCT pegmatite",GEO,ALL35,ALL35,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062064,https://mrdata.usgs.gov/mrds,10062064,Minas Gerais,EPSG:4326,"",Paiol,"Tin,Tantalum,Lithium","NYF pegmatite,LCT pegmatite",GEO,ALL79,ALL79,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10061741,https://mrdata.usgs.gov/mrds,10061741,"",EPSG:4326,"",Ajo Patrimonio,"Tantalum,Bismuth,Tin,Beryllium,Lithium,Molybdenum","NYF pegmatite,LCT pegmatite",GEO,ALL89,ALL89,GROUP23
Brazil,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062066,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062067",https://mrdata.usgs.gov/mrds,"10062066,10062067",Minas Gerais,EPSG:4326,"","Nazare Southern,Nazare Northern","Lithium,Tin,Tantalum,Tin,Tantalum,Lithium","LCT pegmatite,NYF pegmatite,NYF pegmatite,LCT pegmatite",GEO,ALL117,ALL117,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024730,https://mrdata.usgs.gov/mrds,10024730,Minas Gerais,EPSG:4326,Maravilha,Aracuai,"Lithium,Cesium",LCT pegmatite,GEO,ALL148,ALL148,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023251,https://mrdata.usgs.gov/mrds,10023251,Minas Gerais,EPSG:4326,"Jenipapo R. Piaui Brejo,Cubango",Itinga,"Tantalum,Beryllium,Lithium,Cesium,Tin","LCT pegmatite,Greisen beryllium±Li",GEO,ALL152,ALL152,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062068,https://mrdata.usgs.gov/mrds,10062068,Minas Gerais,EPSG:4326,"",rte Grande,"Tin,Tantalum,Lithium","NYF pegmatite,LCT pegmatite",GEO,ALL155,ALL155,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068867,https://mrdata.usgs.gov/mrds,10068867,Minas Gerais,EPSG:4326,"",Municipio De Uba Tantalite,"Beryllium,Tantalum,Lithium,Mica","LCT pegmatite,NYF pegmatite",GEO,ALL158,ALL158,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10061739,https://mrdata.usgs.gov/mrds,10061739,"",EPSG:4326,"",Quixabeiral,"Tantalum,Lithium","Fluvial placer niobium-tantalum,NYF pegmatite",GEO,ALL162,ALL162,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062069,https://mrdata.usgs.gov/mrds,10062069,Minas Gerais,EPSG:4326,"",Vargem Grande,"Lithium,Tantalum,Tin","LCT pegmatite,NYF pegmatite",GEO,ALL217,ALL217,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10062065,https://mrdata.usgs.gov/mrds,10062065,Minas Gerais,EPSG:4326,"",Panzera,"Lithium,Tin,Tantalum","LCT pegmatite,NYF pegmatite",GEO,ALL220,ALL220,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10066479,https://mrdata.usgs.gov/mrds,10066479,Minas Gerais,EPSG:4326,Brejo,Cruzeiro,"Mica,Lithium","Simple pegmatite,LCT pegmatite",GEO,ALL243,ALL243,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085127,https://mrdata.usgs.gov/mrds,10085127,Minas Gerais,EPSG:4326,"",Volta Grande,"Tantalum,Tin,Lithium",LCT pegmatite,GEO,ALL268,ALL268,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068865,https://mrdata.usgs.gov/mrds,10068865,"",EPSG:4326,"",Northeastern Brazil Ta-Nb,"Lithium,Tantalum,Beryllium","LCT pegmatite,NYF pegmatite",GEO,ALL277,ALL277,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105337,https://mrdata.usgs.gov/mrds,10105337,"",EPSG:4326,"",Seridozinho,"Lithium,Tin,Beryllium,Tantalum","Greisen beryllium±Li,NYF pegmatite,LCT pegmatite",GEO,ALL337,ALL337,GROUP23
Brazil,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10023252,https://mrdata.usgs.gov/mrds,10023252,"",EPSG:4326,"Lapinha,Soledade",Solonopole,"Tantalum,Beryllium,Lithium","Simple pegmatite,LCT pegmatite",GEO,ALL364,ALL364,GROUP23
