GroupID,country,state_or_province,location,site_name,distance
GROUP51,China,"",POINT (115.39939 25.99916),Huangsha,0.039388583743736084
GROUP51,China,"",POINT (115.39939 25.99916),"Huangsha,Huangsha Tungsten Mine",0.039388583743736084
GROUP51,China,"",POINT(115.40000 26.00000),Huangsha,0.039388697953254885
GROUP5955,United States,Montana,POINT (-113.28564 46.33656),North Star,0.0399023851175979
GROUP6661,Canada,"",POINT (-130.16888 63.28323),"Mactung,Mactung Tungsten Mine",0.040155974396438684
GROUP2866,United States,Montana,POINT (-111.95975 45.57379),Keystone,0.040486735538877175
GROUP2866,United States,Montana,POINT (-111.96026 45.5724),Keystone Mine,0.040486963235014856
GROUP3727,United States,Washington,POINT (-121.28868 46.83482),Keystone,0.04057568645121902
GROUP3727,United States,Washington,POINT (-121.28928 46.83562),Keystone Claims,0.0405757997532827
GROUP1518,United States,Washington,POINT (-121.35701 46.79399),Red Bird,0.040771473103888844
GROUP5026,United States,California,POINT (-118.27201 35.59558),"High Enough Prospect,Digger Pine",0.042406066045071335
GROUP5026,United States,California,POINT (-118.27258 35.59665),High Enough Prospect,0.04240623921206501
GROUP5913,United States,California,POINT (-118.38562 35.69608),"Playboy,Play Boy",0.04377422445700743
GROUP5913,United States,California,POINT (-118.3862 35.6972),Play Boy,0.043774411971689166
GROUP1455,United States,Nevada,POINT (-118.12958 40.78599),Baker Workings,0.0440403151598041
GROUP1455,United States,Nevada,POINT (-118.12959 40.78767),Baker Workings,0.044040322348810015
GROUP2566,United States,Montana,POINT (-112.80339 45.41296),Greenstone Mine,0.044829431543666594
GROUP2566,United States,Montana,POINT (-112.80419 45.4127),Greenstone Mine,0.04482944317280272
GROUP2219,United States,Oregon,POINT (-117.2838 45.23014),Ice Lake Group,0.04495719321919247
GROUP2219,United States,Oregon,POINT (-117.28412 45.23176),Ice Lake Group,0.04495739850436499
GROUP2603,United States,Montana,POINT (-112.95646 45.65461),Cannivan Gulch Prospect,0.044961546718023916
GROUP2603,United States,Montana,POINT (-112.9567 45.65659),"Sheep Mountain Tungsten Prospect,Cannivan Gulch Project",0.044961749450227476
GROUP3126,United States,Colorado,POINT (-105.41278 39.99956),"Eureka,Eureka Mine",0.045154009997000547
GROUP3126,United States,Colorado,POINT (-105.41337 40.00166),Eureka,0.04515440825050459
GROUP4454,United States,Arizona,POINT (-110.71429 31.93679),C & H Mine Group,0.04532979533829112
GROUP4454,United States,Arizona,POINT (-110.71508 31.93622),C and H Mine Group,0.04532984587166547
GROUP5356,United States,Nevada,POINT (-118.63235 38.85574),Gentry Mine,0.04544891452307231
GROUP5356,United States,Nevada,POINT (-118.63316 38.85551),Gentry Mine,0.045448925219482496
GROUP3779,United States,Nevada,POINT (-114.69225 38.59935),Cinch Mine,0.045599384770771884
GROUP3779,United States,Nevada,POINT (-114.69307 38.59939),Cinch Claim,0.045599385068186955
GROUP3493,United States,New Mexico,POINT (-108.30561 31.84542),Apache Mine,0.045616573218273955
GROUP3493,United States,New Mexico,POINT (-108.30641 31.84484),Apache Mine,0.045616620672024384
GROUP4992,United States,Arizona,POINT (-109.67235 32.28952),Comstock Lode Mine,0.04587375459235513
GROUP4992,United States,Arizona,POINT (-109.67315 32.29012),Comstock Lode Mine,0.04587380827584913
GROUP1443,United States,California,POINT (-115.29893 35.25501),Giant Ledge Mine,0.04589302251381836
GROUP1443,United States,California,POINT (-115.29972 35.25445),Giant Ledge,0.04589307877178376
GROUP6104,United States,California,POINT (-119.08845 37.14854),Rainbow Tungsten Mine,0.045949673996153864
GROUP6104,United States,California,POINT (-119.08845 37.14684),Rainbow Tungsten Mine,0.045949673996497735
GROUP3424,United States,Utah,POINT (-113.3786 39.21495),Brown Queen,0.04606782860156666
GROUP3424,United States,Utah,POINT (-113.37942 39.21525),Brown Queen,0.04606784434127912
GROUP3304,United States,Oregon,POINT (-118.10494 44.99679),Davis Tungsten Deposit,0.04628265565861057
GROUP3304,United States,Oregon,POINT (-118.10525 44.99515),Davis Deposit,0.04628285758919695
GROUP6340,Russia,"",POINT (116.66578 51.16458),Bukuka Mine,0.04680038077601883
GROUP3653,United States,Washington,POINT (-120.84949 48.07452),Red Mountain,0.04698071500182623
GROUP1525,United States,California,POINT (-119.45098 38.46658),Laughmont Claims,0.047128316866484
GROUP1525,United States,California,POINT (-119.45178 38.46601),Laughmont Claims,0.04712838055923924
GROUP3709,United States,Oregon,POINT (-117.3199 44.5268),Tungsten Claim,0.047246671385350075
GROUP3709,United States,Oregon,POINT (-117.32071 44.52736),Tungsten Claim,0.047246730522807756
GROUP1509,United States,Nevada,POINT (-119.6149 39.1705),Dixon Manganese-Tungsten Deposit,0.047694643982879835
GROUP1509,United States,Nevada,POINT (-119.61572 39.17101),Dixon,0.04769469580591537
GROUP1821,United States,California,POINT (-116.37723 32.78563),Crown Point Mine,0.04792277227026331
GROUP1821,United States,California,POINT (-116.37724 32.78757),Crown Point Mine,0.04792278070257432
GROUP3567,United States,Arizona,POINT (-110.05897 32.68871),Black Beauty Prospect,0.04868489719164938
GROUP3567,United States,Arizona,POINT (-110.05984 32.689),Black Beauty Group,0.04868491025433783
GROUP2387,United States,Nevada,POINT (-117.26068 41.14656),Pacific Mine,0.049275119360328835
GROUP2387,United States,Nevada,POINT (-117.26156 41.14679),Pacific,0.04927512973382056
GROUP5531,United States,Utah,POINT (-113.88334 39.75664),Mary,0.049297039212391716
GROUP5531,United States,Utah,POINT (-113.88334 39.75883),Mary,0.04929703921296447
GROUP5685,United States,Idaho,POINT (-113.9147 43.6425),Eaglebird Mine,0.04953304430632535
GROUP5685,United States,Idaho,POINT (-113.91559 43.6424),Eaglebird Mine,0.049533046101000705
GROUP6038,United States,Nevada,POINT (-114.66003 39.83632),White Horse,0.04965159307140944
GROUP6038,United States,Nevada,POINT (-114.66086 39.83553),White Horse,0.04965169977966144
GROUP2879,United States,Montana,POINT (-113.03669 45.32159),Echo Lode,0.04967525421602791
GROUP2879,United States,Montana,POINT (-113.03756 45.32211),Echo Lode,0.049675300216727634
GROUP4651,United States,Montana,POINT (-111.99166 45.5827),Crown Point Claims,0.04985433937391149
GROUP4651,United States,Montana,POINT (-111.99253 45.58212),Crown Point,0.049854394357763315
GROUP1470,United States,Utah,POINT (-111.5855 40.58355),Mountain Lake Mine,0.049892148031104984
GROUP2413,United States,Nevada,POINT (-118.68795 41.86431),Defense Mine,0.0499386703941972
GROUP2413,United States,Nevada,POINT (-118.68881 41.86377),Defense Tungsten Mine,0.04993872743813366
GROUP3441,United States,Idaho,POINT (-113.6864 44.5342),Compton Claims,0.0500979984163193
GROUP3441,United States,Idaho,POINT (-113.6873 44.53409),Compton Claims,0.05009800057629803
GROUP3351,United States,Idaho,POINT (-113.7169 44.5461),Rosebud Claims,0.050098144696959904
GROUP3351,United States,Idaho,POINT (-113.7178 44.54599),Rosebud Tungsten,0.05009814685767382
GROUP6340,Russia,"",POINT (116.66575 51.16455),Bukuka,0.050188743426311244
GROUP1684,United States,Alaska,POINT (-147.53628 64.94967),Tungsten Hill,0.05029562806983124
GROUP4205,United States,Montana,POINT (-113.08091 46.39517),Deerlodge Basin Prospect,0.050323064543932795
GROUP4205,United States,Montana,POINT (-113.08171 46.39409),Deer Lodge Basin Prospects,0.05032324493637659
GROUP4456,United States,Arizona,POINT (-110.04096 32.06822),Standard Prospect,0.05050703550311388
GROUP4456,United States,Arizona,POINT (-110.04122 32.06568),Standard Prospect,0.05050732392222181
GROUP4191,United States,Nevada,POINT (-119.7668 39.2077),Carson Mine,0.05053372494315031
GROUP4191,United States,Nevada,POINT (-119.76767 39.20823),Carson Mine,0.050533781160456974
GROUP2925,United States,Nevada,POINT (-118.14404 40.77878),Yellow Scheelite Prospect,0.05109097401629637
GROUP2925,United States,Nevada,POINT (-118.14488 40.77799),Yellow Scheelite Mine,0.05109108913343049
GROUP1684,United States,Alaska,POINT (-147.53595 64.94867),Tungsten Hill,0.051248317665802116
GROUP3338,United States,Arizona,POINT (-113.03548 34.68754),Black Pearl Mine,0.05192923158446278
GROUP3338,United States,Arizona,POINT (-113.03636 34.68834),Black Pearl,0.051929336935133984
GROUP2789,United States,Arizona,POINT (-112.42434 34.09176),C and W Claims,0.052016490440205114
GROUP2789,United States,Arizona,POINT (-112.42518 34.09284),C and W Prospect,0.05201666960681727
GROUP3798,United States,California,POINT (-117.6637 35.33749),"Martha Prospect,Eclipse",0.05212164441648813
GROUP3798,United States,California,POINT (-117.66396 35.33555),Martha Prospect,0.05212185266274139
GROUP2852,United States,Montana,POINT (-113.15701 46.28549),Gould-Corry Lode,0.05218427104985663
GROUP2852,United States,Montana,POINT (-113.1573 46.28322),Gould-Corry Lode,0.05218455034270076
GROUP4248,United States,Arizona,POINT (-110.75818 31.85152),Broad Top Mine,0.05244297655306423
GROUP4248,United States,Arizona,POINT (-110.75898 31.85293),"Broad Top Mine,Broad Top",0.05244324768239208
GROUP3948,United States,Washington,POINT (-118.08251 48.25125),Columbia Tungsten,0.05269560872824503
GROUP3948,United States,Washington,POINT (-118.08278 48.25318),Columbia Tungsten,0.05269582254762655
GROUP4661,United States,Arizona,POINT (-112.44185 34.11478),Joyce K Prospect,0.05331056915246967
GROUP4661,United States,Arizona,POINT (-112.44244 34.11676),Joyce K Group,0.053310982105057095
GROUP5901,United States,Alaska,POINT (-144.79292 65.42274),Half Dollar Creek,0.05342714847078418
GROUP3955,United States,California,POINT (-116.47641 33.53366),Indian Tungsten Mine,0.05395963866603038
GROUP1975,United States,Montana,POINT (-112.86671 46.86849),Higgins Prospect,0.05408462381264039
GROUP1975,United States,Montana,POINT (-112.86758 46.86961),Higgins,0.054084818701999646
GROUP3190,United States,Alaska,POINT (-164.38659 64.61042),Solomon River Area,0.05426373756863375
GROUP3190,United States,Alaska,POINT (-164.38715 64.61125),Solomon River (lower),0.054263787279001184
GROUP6612,Kazakhstan,"",POINT (72.25075 47.26462),Karaoba,0.05427707329246428
GROUP6612,Kazakhstan,"",POINT(72.25000 47.26667),Karaoba,0.05427752809537451
GROUP2506,United States,California,POINT (-116.04222 32.68368),Chain Prospect,0.05456710870946634
GROUP2506,United States,California,POINT (-116.04273 32.68177),Chain Prospect,0.05456747151065632
GROUP4438,United States,California,POINT (-118.13424 35.89998),Kern-Sierra Group,0.05468638821112137
GROUP4438,United States,California,POINT (-118.13481 35.89828),Kern-Sierra Mines,0.054686726089590285
GROUP3955,United States,California,POINT (-116.47645 33.53365),"Indian Tungsten Mine,Indian",0.05615244530573219
GROUP4143,United States,California,POINT (-116.37084 32.78507),Metal Mountain Mine,0.05683229925807268
GROUP4143,United States,California,POINT (-116.37114 32.78287),Metal Mountain Mine,0.056832573520277575
GROUP6019,United States,Utah,POINT (-113.37412 39.17995),Sidesprings,0.0572684288131481
GROUP6019,United States,Utah,POINT (-113.37499 39.18134),Sidesprings Mine,0.057268717152756436
GROUP2519,United States,California,POINT (-117.96758 35.69998),Magnolia & Pyavin,0.05738628194988403
GROUP2519,United States,California,POINT (-117.96761 35.69778),Magnolia Mine,0.05738631022070338
GROUP3466,United States,Nevada,POINT (-115.52152 41.8755),Copper Queen,0.058609301928600706
GROUP3466,United States,Nevada,POINT (-115.52231 41.87712),Copper Queen Prospect,0.05860967294018509
GROUP2205,United States,Nevada,POINT (-118.82599 40.34989),Dean Claims,0.05897403510977856
GROUP2205,United States,Nevada,POINT (-118.82599 40.35209),Dean Claims,0.05897403510977856
GROUP4343,United States,Arizona,POINT (-111.6863 31.93572),Cable and Gajewski Claim,0.06040497639116233
GROUP4343,United States,Arizona,POINT (-111.68737 31.93623),Cable and Gajewski Claim,0.060405019064007665
GROUP6056,United States,California,POINT (-116.82007 35.2439),"Gold Divide Mine,Gold Divide",0.06042604660787035
GROUP6056,United States,California,POINT (-116.82115 35.24417),Gold Divide,0.06042606076004376
GROUP1656,United States,Arizona,POINT (-110.62627 31.88903),Hilton Tungsten Claims,0.06046233047108531
GROUP3915,United States,Arizona,POINT (-112.40657 34.08534),Jonell Prospect,0.0607458834010774
GROUP3915,United States,Arizona,POINT (-112.40764 34.08476),Jonell Group,0.06074593973301214
GROUP2163,United States,Washington,POINT (-118.07083 48.25374),Addy Mine,0.061274102163302355
GROUP2163,United States,Washington,POINT (-118.07171 48.25515),Addy Mine,0.06127442195978618
GROUP3145,United States,Colorado,POINT (-106.78173 38.32444),Cochetopa Prospect,0.06186519783098791
GROUP3145,United States,Colorado,POINT (-106.78284 38.32417),Cochetopa Prospect,0.06186520758305322
GROUP3799,United States,Nevada,POINT (-119.58019 38.88161),"Cherokee,Tungsten Hills Mine",0.062190353972111374
GROUP3799,United States,Nevada,POINT (-119.58127 38.88102),Cherokee Mine,0.06219042397733501
GROUP1752,United States,Utah,POINT (-113.79944 40.15743),Copperopolis Mine,0.06258523900411114
GROUP1752,United States,Utah,POINT (-113.80056 40.15715),Copperopolis Mine,0.06258525297228291
GROUP4672,United States,Nevada,POINT (-118.42651 38.2141),Unknown Prospects,0.06307608215167962
GROUP5988,United States,Arizona,POINT (-113.53689 34.52226),Olea Prospect,0.0632769310764132
GROUP5988,United States,Arizona,POINT (-113.53798 34.52144),Olea Claims,0.06327704546610122
GROUP5079,United States,Arizona,POINT (-111.08649 31.98652),Mineral Hill Mine,0.06338142383375951
GROUP5079,United States,Arizona,POINT (-111.08763 31.98651),Mineral Hill Mine,0.0633814238443864
GROUP2513,United States,Washington,POINT (-118.97448 48.9429),Roosevelt Mine,0.0634798639224464
GROUP2177,United States,Alaska,POINT (-165.51058 64.64658),Boulder Creek,0.06392355241435269
GROUP3393,United States,Arizona,POINT (-111.6863 31.93572),Independence Group,0.06406344298974287
GROUP3393,United States,Arizona,POINT (-111.68709 31.93345),Independence Group,0.06406403155391222
GROUP2904,United States,Montana,POINT (-111.91642 45.6474),North Willow Creek,0.06551933817959332
GROUP2904,United States,Montana,POINT (-111.91756 45.6482),North Willow Creek Tungsten Deposit,0.06551944219839108
GROUP2302,United States,Nevada,POINT (-117.75174 38.97352),Unknown Prospect,0.0663501535602233
GROUP2271,United States,California,POINT (-115.17022 35.02082),"Lombard and Mai,Lombard and Main Group",0.06648276686283568
GROUP2271,United States,California,POINT (-115.17026 35.02363),Lombard and Main Group,0.0664828161913665
GROUP6450,Argentina,"",POINT(-66.08333 -40.38333),San Martin,0.06692410255846902
GROUP6450,Argentina,"",POINT (-66.08265 -40.38088),San Martin Mine,0.06692471226449588
GROUP2913,United States,Arizona,POINT (-110.98987 33.36008),Rainbow Group,0.06695272812946136
GROUP2913,United States,Arizona,POINT (-110.9901 33.35678),Rainbow Group,0.06695306561558333
GROUP5959,United States,South Dakota,POINT (-103.58366 43.93136),Annie Number 1 Lode,0.06756847345702983
GROUP5959,United States,South Dakota,POINT (-103.58476 43.93356),"Tin Spike Mine,Annie No 1 Mine",0.06756895870412181
GROUP3335,United States,Nevada,POINT (-118.13208 40.78239),Springer Mill,0.0676145886486631
GROUP3335,United States,Nevada,POINT (-118.13318 40.78129),Springer Mine,0.067614809445835
GROUP448,Saudi Arabia,"",POINT (42.71787 22.73291),Bi'R Tawilah,0.06888746979485784
GROUP448,Saudi Arabia,"",POINT(42.71667 22.73333),Bi'r Tawilah,0.06888751110846601
GROUP2862,United States,California,POINT (-118.78424 36.28746),Blue Moon & Lucky Break Claims,0.07000144506627075
GROUP2862,United States,California,POINT (-118.78538 36.28635),Blue Moon,0.07000167348691662
GROUP2747,United States,Nevada,POINT (-117.22592 38.06661),Valley View,0.07115647355205558
GROUP2747,United States,Nevada,POINT (-117.22702 38.06804),Valley View,0.0711568204574343
GROUP5901,United States,Alaska,POINT (-144.79181 65.42254),Half Dollar Creek,0.07174280163923044
GROUP1518,United States,Washington,POINT (-121.35674 46.79426),Red Bird,0.07249744205528276
GROUP3111,United States,Nevada,POINT (-118.19737 40.57933),Lakeview Mine,0.07250162560616304
GROUP3111,United States,Nevada,POINT (-118.19788 40.57679),"Lakeview,Lakeview Tungsten Mine",0.07250213539908003
GROUP3194,United States,Montana,POINT (-113.10901 46.37489),Granite Creek Prospect,0.07252354067095704
GROUP1391,United States,Washington,POINT (-119.59284 48.85706),Copper World Extension,0.07265567855093663
GROUP2407,United States,Nevada,POINT (-118.70538 40.0149),Coon Can,0.07279599282341186
GROUP2003,United States,California,POINT (-117.95091 35.66026),Kerntung Group,0.0729737081532309
GROUP2003,United States,California,POINT (-117.95171 35.66248),Kerntung Group,0.0729743115879482
GROUP4267,United States,Nevada,POINT (-118.11316 38.34437),Black Jack Mine,0.07345218842365249
GROUP4267,United States,Nevada,POINT (-118.11344 38.34163),Black Jack,0.07345250927915825
GROUP1988,United States,Nevada,POINT (-118.1332 40.78156),Mill City Tungsten Mine,0.07369819326533208
GROUP1988,United States,Nevada,POINT (-118.13428 40.78319),Mill City District,0.07369862998510743
GROUP3834,United States,Alaska,POINT (-130.05075 55.98477),"Mountain View: Fish Creek nos. 1, 2, and 3",0.07430617984809888
GROUP1803,United States,Utah,POINT (-113.88004 39.75804),Apex East,0.0751322048910462
GROUP5955,United States,Montana,POINT (-113.28532 46.33659),North Star,0.07530479052497302
GROUP6073,United States,Idaho,POINT (-116.21743 47.46907),Big It,0.07537280225968516
GROUP4867,United States,California,POINT (-116.52254 33.17395),Desert Star Mining Co,0.07682081343910453
GROUP4867,United States,California,POINT (-116.52362 33.17588),Desert Star Mining Co.,0.07682137785243312
GROUP3497,United States,Nevada,POINT (-119.2793 40.20159),Maher,0.07734058575795567
GROUP3497,United States,Nevada,POINT (-119.28044 40.20322),Maher Mine,0.07734103641048248
GROUP2967,United States,California,POINT (-118.33426 36.94995),Division Creek,0.07779662763839891
GROUP2967,United States,California,POINT (-118.33563 36.94935),Division Creek,0.07779669907084272
GROUP3305,United States,Nevada,POINT (-117.85791 40.85211),Rose Creek Mine,0.07787388376533855
GROUP3305,United States,Nevada,POINT (-117.85907 40.85379),Rose Creek,0.07787435228760653
GROUP2815,United States,Montana,POINT (-111.97586 45.57546),Demos Group,0.07795349668510258
GROUP2815,United States,Montana,POINT (-111.97616 45.5718),Demos Group,0.07795397926377544
GROUP5523,United States,Montana,POINT (-113.08651 46.39179),Upper Granite Prospect,0.07806729161450751
GROUP5523,United States,Montana,POINT (-113.08785 46.39072),Upper Granite Prospect,0.07806748283600652
GROUP1532,United States,Arizona,POINT (-112.49769 34.46477),White Pearl Prospect,0.07835755646857916
GROUP1532,United States,Arizona,POINT (-112.49795 34.46115),White Pearl,0.0783579711248993
GROUP3862,United States,California,POINT (-117.64528 34.16502),Marble Canyon,0.07897020967039535
GROUP3862,United States,California,POINT (-117.64532 34.16196),Marble Canyon,0.07897026225548247
GROUP5232,United States,Nevada,POINT (-115.38228 40.50409),Battle Creek Tungsten,0.079048428065738
GROUP2771,United States,California,POINT (-117.53418 34.65281),"Shadow Mts Tungsten-South Filed,Prosperity",0.0792307062611459
GROUP2771,United States,California,POINT (-117.5356 34.65307),Prosperity,0.07923071965519235
GROUP3463,United States,California,POINT (-118.86622 36.63912),Stony Creek,0.07928031955173094
GROUP3463,United States,California,POINT (-118.86764 36.63885),Stony Creek,0.07928033444016414
GROUP5860,United States,California,POINT (-118.56452 35.74578),Butte Mine,0.07940100980461007
GROUP5860,United States,California,POINT (-118.56592 35.74637),Butte Mine,0.07940107933339516
GROUP3299,United States,Arizona,POINT (-110.85759 33.30069),Westlake Tungsten Property,0.07963463415810582
GROUP3299,United States,Arizona,POINT (-110.85902 33.30092),Westlake Prospect,0.07963464268100155
GROUP4390,United States,Virginia,POINT (-78.44973 36.55451),Kimball Prospect,0.07994898734617546
GROUP4390,United States,Virginia,POINT (-78.44833 36.55287),Kimball Prospect,0.07994923658801278
GROUP5161,United States,California,POINT (-118.46759 35.69998),Buck,0.08051329507383291
GROUP5161,United States,California,POINT (-118.46872 35.70188),Buck,0.08051386776833759
GROUP3032,United States,Nevada,POINT (-118.03844 38.53825),Western Metals Mine,0.08080250860730387
GROUP3032,United States,Nevada,POINT (-118.03984 38.53742),Western Metals,0.08080264219325073
ALL162,France,"",POINT (2.48333333333333 43.65),Fumade,0.08115258197366883
ALL162,France,"",POINT(2.48333 43.65000),Fumade,0.08148342909539275
GROUP2407,United States,Nevada,POINT (-118.70404 40.01573),Coon Can Mines,0.08297581796156095
GROUP2944,United States,Arizona,POINT (-114.23081 35.92083),Tungstake Prospect,0.08297904682889642
GROUP2944,United States,Arizona,POINT (-114.23161 35.9239),Tungstake,0.08297996416274422
GROUP1391,United States,Washington,POINT (-119.59423 48.85678),Copper World Extension,0.08339940901630703
GROUP2590,United States,California,POINT (-118.81903 35.77577),Tungstore No. 2 Mine,0.08379503038506537
GROUP2590,United States,California,POINT (-118.81926 35.77886),Tungstore No. 2 Mine,0.0837953289572954
GROUP1377,United States,Alaska,POINT (-157.0805 60.04517),Sleitat Mountain Tin,0.08413682251080795
GROUP5614,United States,Montana,POINT (-112.86619 46.86822),Plutarc Mine,0.0843142483703893
GROUP5614,United States,Montana,POINT (-112.86761 46.86959),"Snowflake,Plutarc Mine",0.08431455367247975
GROUP1613,United States,California,POINT (-118.60926 35.89303),Billy Boy Group,0.08433585126272958
GROUP1613,United States,California,POINT (-118.61063 35.89167),Billy Boy Group,0.08433619196765813
GROUP1803,United States,Utah,POINT (-113.88056 39.75744),Apex East,0.08449778061138202
GROUP5639,United States,Arizona,POINT (-112.83765 33.87586),Flying Saucer Group,0.08449795213970526
GROUP5639,United States,Arizona,POINT (-112.83881 33.87839),Flying Saucer Group,0.08449880001085891
GROUP1726,United States,Nevada,POINT (-117.92344 38.83662),Gabbs Valley,0.08500633213506174
GROUP1726,United States,Nevada,POINT (-117.92483 38.83798),Gabbs Valley Claims,0.08500666970536376
GROUP1706,United States,California,POINT (-119.18569 38.0477),Apex Lode,0.08536094448986348
GROUP1706,United States,California,POINT (-119.18707 38.04632),Apex Lode,0.08536129806178368
GROUP3682,United States,California,POINT (-119.03427 36.31663),Baty,0.08538478172638767
GROUP3682,United States,California,POINT (-119.03564 36.31806),Baty Mine,0.08538515729803622
GROUP2347,United States,Montana,POINT (-113.11202 46.23822),Fox Prospect,0.08544347128564792
GROUP2347,United States,Montana,POINT (-113.11341 46.23989),Fox Claim,0.0854439131321317
GROUP4123,United States,New Mexico,POINT (-105.75885 33.7487),Homestake South,0.08626003166304391
GROUP4123,United States,New Mexico,POINT (-105.75972 33.75343),North and South Homestake Mines,0.0862616226606554
GROUP1305,United States,Idaho,"POINT (-115.782977 44.033937),POINT (-115.783 44.0339)","CuMo,CuMo Property",0.08677073261222666
GROUP1305,United States,Idaho,POINT (-115.78426 44.03598),Cumo Prospect,0.0867713846408291
GROUP1507,United States,Arizona,POINT (-111.64128 33.53286),Surprise Venture,0.08688141190108223
GROUP1507,United States,Arizona,POINT (-111.64262 33.53068),Surprise Venture,0.0868820896936592
ALL119,United States,Nevada,POINT (-114.2468 41.6246),Indian Springs,0.08754681772049376
GROUP4341,United States,Utah,POINT (-113.0652 38.44666),Old Hickory Mine,0.08859331029960452
GROUP3398,United States,Nevada,POINT (-117.25816 41.20989),Tonopah,0.08944028549868228
GROUP3398,United States,Nevada,POINT (-117.25929 41.21239),Tonopah Mine,0.08944115272556709
GROUP5420,United States,Nevada,POINT (-119.2921 40.43408),"Durkin Group,Stormy Day",0.08976746250735056
GROUP5420,United States,Nevada,POINT (-119.29211 40.43738),Stormy Day Mine,0.08976747647082871
GROUP5435,United States,Montana,POINT (-113.11401 46.23049),Straw Hat,0.0900721216578466
GROUP5435,United States,Montana,POINT (-113.11563 46.23045),Straw Hat  Prospect,0.09007212193670436
GROUP3280,United States,Colorado,POINT (-105.48309 39.97082),Vasco No. 6,0.09058805903947587
GROUP3280,United States,Colorado,POINT (-105.48417 39.97539),Vasco No. 1 Mine,0.09058978700220606
GROUP4181,United States,Washington,POINT (-120.0195 48.10677),Methow Mine,0.0908228522581243
GROUP4181,United States,Washington,POINT (-120.0195 48.10677),Methow,0.0908228522581243
GROUP4181,United States,Washington,POINT (-120.02007 48.10983),Methow,0.09082353893454019
GROUP4903,United States,Nevada,POINT (-114.92867 39.91933),Calcite,0.09171394791530656
GROUP4903,United States,Nevada,POINT (-114.93004 39.91715),Calcite Mine,0.0917146798597703
GROUP2017,United States,Arizona,POINT (-111.89243 34.52365),Tungsten King,0.09220443363139173
GROUP2017,United States,Arizona,POINT (-111.89406 34.52283),Tungsten King Prospect,0.0922045445678892
GROUP3239,United States,Utah,POINT (-109.10069 38.88331),Ryan Creek Prospect,0.0922935307219529
GROUP3239,United States,Utah,POINT (-109.10129 38.87858),Ryan Creek,0.09229474389226248
GROUP1631,United States,California,POINT (-118.58286 35.76637),Cadillac Mine,0.0922995725750491
GROUP1631,United States,California,POINT (-118.58422 35.76438),Cadillac Mine,0.09230023385295776
GROUP1783,United States,California,POINT (-115.54304 35.36081),Evening Star Tin Mine,0.09234666345548251
GROUP3767,United States,Washington,POINT (-119.82506 48.40539),Buck Mountain Claim,0.0923974723568403
GROUP3027,United States,Washington,POINT (-119.75257 48.56873),Gubser,0.09263798403232297
GROUP3027,United States,Washington,POINT (-119.75423 48.56844),Gubser Mine,0.0926380015522094
GROUP2631,United States,Arizona,POINT (-110.25456 31.36264),Zaleski Mine,0.09291908140010138
GROUP2631,United States,Arizona,POINT (-110.25622 31.3632),Zaleski  Mine,0.09291913048484408
GROUP3169,United States,California,POINT (-118.56872 35.74888),Good Enough Prospect,0.09305897273643926
GROUP3169,United States,California,POINT (-118.56925 35.7522),Good Enough Prospect,0.09305968392975694
GROUP2058,United States,Alaska,POINT (-165.41998 64.61318),Sophie Gulch,0.09345158335999842
GROUP1775,United States,Montana,POINT (-111.96586 45.5666),"William Fly Mine,William Fly",0.09347543774845925
GROUP1775,United States,Montana,POINT (-111.96753 45.56712),William Fly,0.09347548295478769
GROUP1946,United States,Nevada,POINT (-116.65558 36.80937),"Grand Junction Group,Grand Junction Mine",0.09396500999046144
GROUP1946,United States,Nevada,POINT (-116.65727 36.80941),Grand Junction Group,0.09396501030453244
GROUP2204,United States,Arizona,POINT (-112.42934 34.06536),Dahlia Group,0.09407796664071844
GROUP2204,United States,Arizona,POINT (-112.43102 34.06589),Dahlia Prospect,0.0940780143633713
GROUP1487,United States,Arizona,POINT (-111.6701 31.91592),San Juan Mine,0.09429975711126957
GROUP1487,United States,Arizona,POINT (-111.67153 31.91345),San Juan Mine,0.09430061353688891
GROUP5588,United States,California,POINT (-119.10095 37.06661),Homer's Tungsten and Little Uncle,0.09431915010007509
GROUP5588,United States,California,POINT (-119.10235 37.06464),Little Uncle Claim,0.09431981043319328
GROUP3192,United States,Arizona,POINT (-111.05819 31.89873),Copper Queen Mine,0.09451589877440954
GROUP3192,United States,Arizona,POINT (-111.05989 31.89872),Copper Queen Mine,0.09451589879350725
GROUP3523,United States,Arizona,POINT (-113.77661 33.84922),Berdie-Lee Claims,0.09469347560842364
GROUP3523,United States,Arizona,POINT (-113.77828 33.85005),Berdie-Lee Claims,0.09469359652510924
GROUP4430,United States,Colorado,POINT (-107.62344 37.86891),Natalie,0.09486614427312884
GROUP4430,United States,Colorado,POINT (-107.6237 37.86334),Natalie,0.09486680611288328
GROUP2744,United States,California,POINT (-115.285 35.25612),Sagamore,0.09487098681098477
GROUP5300,United States,New Mexico,POINT (-108.37784 32.36568),Alpha Mine,0.09672453533540773
GROUP5300,United States,New Mexico,POINT (-108.37922 32.36232),Alpha Tungsten Deposit,0.09672583536590375
GROUP6340,Russia,"",POINT(116.66667 51.16667),Bukuka,0.09698018572336628
GROUP5445,United States,Alaska,POINT (-147.46695 65.03267),Rainbow,0.09710189887246051
GROUP2513,United States,Washington,POINT (-118.97587 48.94373),Roosevelt,0.097474449370462
GROUP5575,United States,Utah,POINT (-113.74165 41.05302),Desolate Point,0.09784267929148174
