intersection_area,source_id_1,source_id_2,record_id_1,record_id_2,union_area,IOU,GroupID_1,GroupID_2
177070.36280555718,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CO00007,10108185,177070.36280555718,1.0,https://mrdata.usgs.gov/deposit89,https://mrdata.usgs.gov/mrds2050
181359.73293740602,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10015948,CO00002,181359.73293740602,1.0,https://mrdata.usgs.gov/deposit98,https://mrdata.usgs.gov/mrds5067
192889.23282311097,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10017195,CO00040,192889.23282311097,1.0,https://mrdata.usgs.gov/deposit37,https://mrdata.usgs.gov/mrds2706
200557.63777826607,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00197,10002617,200557.63777826607,1.0,https://mrdata.usgs.gov/deposit85,https://mrdata.usgs.gov/mrds3767
207049.835490538,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00126,10125541,207049.835490538,1.0,https://mrdata.usgs.gov/deposit19,https://mrdata.usgs.gov/mrds523
207378.9834796025,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,"10045435,10149190",NV00138,207378.9834796025,1.0,https://mrdata.usgs.gov/deposit3,https://mrdata.usgs.gov/mrds4478
212411.34110792278,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10160275,AK00035,212411.34110792278,1.0,https://mrdata.usgs.gov/deposit63,https://mrdata.usgs.gov/mrds5837
214321.34451941753,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,973,"10232891,10002830,10308843",214321.34451941753,1.0,https://doi.org/10.4095/29558124,https://mrdata.usgs.gov/mrds556
223514.7553165536,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NM00036,10038909,223514.7553165536,1.0,https://mrdata.usgs.gov/deposit18,https://mrdata.usgs.gov/mrds5753
230763.81287185417,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CO00045,10108264,230763.81287185417,1.0,https://mrdata.usgs.gov/deposit38,https://mrdata.usgs.gov/mrds5021
238498.35912495284,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10216482,CO00001,238498.35912495284,1.0,https://mrdata.usgs.gov/deposit50,https://mrdata.usgs.gov/mrds2758
239545.9685419804,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10107653,NV00119,239545.9685419804,1.0,https://mrdata.usgs.gov/deposit64,https://mrdata.usgs.gov/mrds4047
250065.98346541432,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00110,10135159,250065.98346541432,1.0,https://mrdata.usgs.gov/deposit113,https://mrdata.usgs.gov/mrds4474
257728.31297224923,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CA00059,"10035192,10238589",257728.31297224923,1.0,https://mrdata.usgs.gov/deposit31,https://mrdata.usgs.gov/mrds2026
264521.89273132186,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CA00056,10031547,264521.89273132186,1.0,https://mrdata.usgs.gov/deposit66,https://mrdata.usgs.gov/mrds1595
274301.0905038092,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CO00040,10287634,274301.0905038092,1.0,https://mrdata.usgs.gov/deposit37,https://mrdata.usgs.gov/mrds4561
277522.85703551315,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,WA00006,10067207,277522.85703551315,1.0,https://mrdata.usgs.gov/deposit71,https://mrdata.usgs.gov/mrds1905
315083.3455371363,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/deposit,973,AK00035,315083.3455371363,1.0,https://doi.org/10.4095/29558124,https://mrdata.usgs.gov/deposit63
329124.5390636803,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10310489,NV00124,329124.5390636803,1.0,https://mrdata.usgs.gov/deposit47,https://mrdata.usgs.gov/mrds2917
338166.64991306653,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10035154,CA00042,338166.64991306653,1.0,https://mrdata.usgs.gov/deposit11,https://mrdata.usgs.gov/mrds2945
359105.8268219816,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10091282,CO00038,359105.8268219816,1.0,https://mrdata.usgs.gov/deposit0,https://mrdata.usgs.gov/mrds2677
360686.4772476177,https://doi.org/10.4095/295581,https://w3id.org/usgs/z/4530692/8UB8ZHKF,235,1,360686.4772476177,1.0,https://doi.org/10.4095/295581186,https://w3id.org/usgs/z/4530692/8UB8ZHKF0
363138.98815077555,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,966,10037038,363138.98815077555,1.0,https://doi.org/10.4095/29558120,https://mrdata.usgs.gov/mrds5586
370444.40734012745,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10198657,NV00141,370444.40734012745,1.0,https://mrdata.usgs.gov/deposit32,https://mrdata.usgs.gov/mrds4915
372209.2148445316,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,60000423,157,372209.2148445316,1.0,https://doi.org/10.4095/295581159,https://mrdata.usgs.gov/mrds4554
402561.2349083565,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00131,10055089,402561.2349083565,1.0,https://mrdata.usgs.gov/deposit119,https://mrdata.usgs.gov/mrds4828
408784.5378162492,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10009984,NM00038,408784.5378162492,1.0,https://mrdata.usgs.gov/deposit40,https://mrdata.usgs.gov/mrds583
437591.3998290639,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00120,10107653,437591.3998290639,1.0,https://mrdata.usgs.gov/deposit26,https://mrdata.usgs.gov/mrds4047
450480.9543694934,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,"10269417,10019526",MT00028,450480.9543694934,1.0,https://mrdata.usgs.gov/deposit34,https://mrdata.usgs.gov/mrds2373
454596.8109363838,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NM00038,10094265,454596.8109363838,1.0,https://mrdata.usgs.gov/deposit40,https://mrdata.usgs.gov/mrds910
467535.65962240996,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10091323,CO00047,467535.65962240996,1.0,https://mrdata.usgs.gov/deposit76,https://mrdata.usgs.gov/mrds698
469187.20404672844,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,125,"10207117,10107374",469187.20404672844,1.0,https://doi.org/10.4095/295581185,https://mrdata.usgs.gov/mrds49
476555.35264910734,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,WA00007,10097222,476555.35264910734,1.0,https://mrdata.usgs.gov/deposit39,https://mrdata.usgs.gov/mrds4073
484594.06200132874,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00139,10047528,484594.06200132874,1.0,https://mrdata.usgs.gov/deposit80,https://mrdata.usgs.gov/mrds657
501561.57611368847,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,510,"10092699,10255607",501561.57611368847,1.0,https://doi.org/10.4095/295581110,https://mrdata.usgs.gov/mrds574
511951.40994061576,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10165945,CO00045,511951.40994061576,1.0,https://mrdata.usgs.gov/deposit38,https://mrdata.usgs.gov/mrds161
516893.58264622977,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00119,10270988,516893.58264622977,1.0,https://mrdata.usgs.gov/deposit64,https://mrdata.usgs.gov/mrds5839
520238.6171861452,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,"10021609,10231313",937,520238.6171861452,1.0,https://doi.org/10.4095/29558197,https://mrdata.usgs.gov/mrds3186
535364.262200005,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NM00025,60000046,535364.262200005,1.0,https://mrdata.usgs.gov/deposit54,https://mrdata.usgs.gov/mrds3561
555993.7866609673,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,"TX00002,TX00010",10178355,555993.7866609673,1.0,https://mrdata.usgs.gov/deposit17,https://mrdata.usgs.gov/mrds5166
567066.158607705,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00111,10271131,567066.158607705,1.0,https://mrdata.usgs.gov/deposit65,https://mrdata.usgs.gov/mrds3795
569463.3437916796,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10295848,NM00037,569463.3437916796,1.0,https://mrdata.usgs.gov/deposit74,https://mrdata.usgs.gov/mrds2726
578334.3749055514,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00124,10045091,578334.3749055514,1.0,https://mrdata.usgs.gov/deposit47,https://mrdata.usgs.gov/mrds6424
579326.2485946752,https://w3id.org/usgs/z/4530692/33R38T8G,https://doi.org/10.4095/295581,1,221,579326.2485946752,1.0,https://doi.org/10.4095/295581138,https://w3id.org/usgs/z/4530692/33R38T8G0
607398.771175123,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CA00057,10163318,607398.771175123,1.0,https://mrdata.usgs.gov/deposit13,https://mrdata.usgs.gov/mrds5964
609055.2845391127,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10067194,WA00007,609055.2845391127,1.0,https://mrdata.usgs.gov/deposit39,https://mrdata.usgs.gov/mrds293
614501.0315872069,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,"10045334,10149453",966,614501.0315872069,1.0,https://doi.org/10.4095/29558120,https://mrdata.usgs.gov/mrds1925
615736.4560635657,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,549,"10232647,10021637",615736.4560635657,1.0,https://doi.org/10.4095/295581113,https://mrdata.usgs.gov/mrds1758
