ms_uri,source_id,record_id,country,state_or_province,crs,other_names,site_name,commodity,deposit_type,longitude,latitude,location,GroupID_location,link_method,GroupID_text
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033302,https://mrdata.usgs.gov/mrds,10033302,United States,Oregon,EPSG:4326,"",Summers,"","Laterite nickel,Vein ± replacement nickel",-118.70856,44.60374,POINT (-118.7085600000000056 44.6037400000000019),543,GEO,https://mrdata.usgs.gov/mrds888
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098418,https://mrdata.usgs.gov/mrds,10098418,Papua New Guinea,"",EPSG:4326,"",Suzy,",,Gold","Fluvial placer diamond,Fluvial placer tin,Shoreline placer gold",148.54879,-9.89757,POINT (148.5487899999999968 -9.8975700000000000),235,GEO,https://mrdata.usgs.gov/mrds2312
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038079,https://mrdata.usgs.gov/mrds,10038079,United States,Nevada,EPSG:4326,Copper King District,Key West,",balt,,,,,,Silver,Gold,pper,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-114.16692,36.61805,POINT (-114.1669199999999904 36.6180499999999896),468,GEO,https://mrdata.usgs.gov/mrds738
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002888,https://mrdata.usgs.gov/mrds,10002888,United States,Alaska,EPSG:4326,"",Parker,",","Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",-148.38609,65.49356,POINT (-148.3860899999999958 65.4935600000000022),249,GEO,https://mrdata.usgs.gov/mrds1324
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000966,https://mrdata.usgs.gov/mrds,10000966,United States,Alaska,EPSG:4326,Northwestern,Moose,"Gold,,,Silver,pper",Vein polymetallic,-149.05268,61.78956,POINT (-149.0526800000000094 61.7895599999999874),340,GEO,https://mrdata.usgs.gov/mrds2249
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10176790,https://mrdata.usgs.gov/mrds,10176790,United States,Oregon,EPSG:4326,Kalmiopsis Wilderness,llier Laterites,",,balt",Laterite nickel,-124.05757,42.40172,POINT (-124.0575699999999983 42.4017199999999974),733,GEO,https://mrdata.usgs.gov/mrds422
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304481,https://mrdata.usgs.gov/mrds,10304481,Zimbabwe,"",EPSG:4326,"",Bindura,"balt,,pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt ± Ni",31.35132,-17.33036,POINT (31.3513200000000012 -17.3303599999999953),298,GEO,https://mrdata.usgs.gov/mrds3098
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10043243,https://mrdata.usgs.gov/mrds,10043243,United States,Oregon,EPSG:4326,"",Tincup,",,,,, ,Iron","Arc U-M intrusion titanium- vanadium,Magnetite- dominant IOA,U-M layered intrusion iron-titanium- vanadium",-123.91366,42.31093,POINT (-123.9136599999999930 42.3109299999999990),749,GEO,https://mrdata.usgs.gov/mrds450
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038232,https://mrdata.usgs.gov/mrds,10038232,Norway,"",EPSG:4326,Hosanger Nikkel Gruber,"",",Gold,,,balt,pper","Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE",5.49459,60.57833,POINT (5.4945899999999996 60.5783299999999940),118,GEO,https://mrdata.usgs.gov/mrds647
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10278132,https://mrdata.usgs.gov/mrds,10278132,United States,Wisconsin,EPSG:4326,"",Mellen,"pper,","Anorthosite conduit nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE",-90.77323,46.3344,POINT (-90.7732299999999839 46.3344000000000094),530,GEO,https://mrdata.usgs.gov/mrds2479
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070138,https://mrdata.usgs.gov/mrds,10070138,United States,Idaho,EPSG:4326,"",Klondike,",Silver,,,Gold","Orogenic silver-lead- zinc-copper- antimony,Vein polymetallic",-116.23186,48.86427,POINT (-116.2318599999999975 48.8642699999999905),461,GEO,https://mrdata.usgs.gov/mrds2649
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039303,https://mrdata.usgs.gov/mrds,10039303,Canada,Ontario,EPSG:4326,Eveco,Groves,"pper,, elements","Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-81.61647,47.58332,POINT (-81.6164699999999925 47.5833199999999934),3395,GEO,https://mrdata.usgs.gov/mrds3194
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307870,https://mrdata.usgs.gov/mrds,10307870,United States,Alaska,EPSG:4326,"",Unnamed (near West Fork of Post River),"pper,,Silver,","Siliciclastic- carbonate zinc-lead,Siliciclastic-mafic barite,Siliciclastic-mafic zinc-lead",-153.82681,62.02847,POINT (-153.8268099999999947 62.0284700000000058),343,GEO,https://mrdata.usgs.gov/mrds435
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039086,https://mrdata.usgs.gov/mrds,10039086,Russia,"",EPSG:4326,Inagla River,Inaglinsk Placer,",,,,Iron,,,,pper,,Gold,",Fluvial placer PGE,124.66521,58.67594,POINT (124.6652100000000019 58.6759400000000042),9,GEO,https://mrdata.usgs.gov/mrds97
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197308,https://mrdata.usgs.gov/mrds,10197308,United States,Nevada,EPSG:4326,"Bell Nickel,Mustang Nos,1-4Nickel Mine,Cottonwood Claims,Cottonwood Canyon Nickel Mine,London and Liverpool Mines",Bell,",balt","Vein cobalt ± Ni,Vein ± replacement nickel",-117.90766,39.9902,POINT (-117.9076599999999786 39.9902000000000015),608,GEO,https://mrdata.usgs.gov/mrds1450
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177995,https://mrdata.usgs.gov/mrds,10177995,United States,Pennsylvania,EPSG:4326,"",Chester unty,",,,balt,,,,pper,",Replacement zinc-lead,-75.52072,40.10641,POINT (-75.5207199999999972 40.1064099999999897),595,GEO,https://mrdata.usgs.gov/mrds2932
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105521,https://mrdata.usgs.gov/mrds,10105521,Canada,Ontario,EPSG:4326,"",Alexo Canada,",pper","Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE",-80.99976,49.00001,POINT (-80.9997599999999949 49.0000100000000032),3423,GEO,https://mrdata.usgs.gov/mrds3222
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069267,https://mrdata.usgs.gov/mrds,10069267,United States,Alaska,EPSG:4326,"",Funter Bay,"pper,","Anorthosite conduit nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",-136.33541,58.49972,POINT (-136.3354099999999960 58.4997199999999893),370,GEO,https://mrdata.usgs.gov/mrds1210
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000590,https://mrdata.usgs.gov/mrds,60000590,South Africa,"",EPSG:4326,"Rustenburg Layered Suite,Atok Mine,Bushveld Complex",Eastern Bushveld Sector,"Gold,, elements,balt,pper","U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",29.87641,-24.28837,POINT (29.8764099999999964 -24.2883699999999969),389,GEO,https://mrdata.usgs.gov/mrds1807
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093486,https://mrdata.usgs.gov/mrds,10093486,United States,Idaho,EPSG:4326,Indian Point Tourmaline - Quartz Outcrop,Indian Point Tourmaline,"balt,pper,",Vein cobalt ± Ni,-114.38593,45.20548,POINT (-114.3859300000000161 45.2054799999999943),466,GEO,https://mrdata.usgs.gov/mrds2673
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097120,https://mrdata.usgs.gov/mrds,10097120,Australia,"",EPSG:4326,"",Digger Rocks,",,,,,Gold,pper","Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE",119.79923,-32.74602,POINT (119.7992299999999801 -32.7460200000000015),260,GEO,https://mrdata.usgs.gov/mrds1183
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097458,https://mrdata.usgs.gov/mrds,10097458,Brazil,"",EPSG:4326,"Ribeirao Do Joelho,Serrote",Brazil,"","Impact U-M intrusion nickel- copper-PGE,Laterite nickel",-47.96567,-24.63073,POINT (-47.9656699999999958 -24.6307299999999962),88,GEO,https://mrdata.usgs.gov/mrds1086
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10252896,https://mrdata.usgs.gov/mrds,10252896,United States,Washington,EPSG:4326,"",Peshastin,"","Black shale nickel ± Mo- PGE,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",-120.66667,47.41667,POINT (-120.6666699999999821 47.4166700000000034),622,GEO,https://mrdata.usgs.gov/mrds1094
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068215,https://mrdata.usgs.gov/mrds,10068215,United States,West Virginia,EPSG:4326,"",Traynham,",","Lacustrine manganese,Laterite nickel,Supergene manganese",-80.31645,37.58339,POINT (-80.3164499999999890 37.5833900000000014),618,GEO,https://mrdata.usgs.gov/mrds476
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10277401,https://mrdata.usgs.gov/mrds,10277401,United States,Washington,EPSG:4326,"Non Pareil,Blue Mud Claim,New Lone Star Claim,Imperial Claim",Non Pareil,"balt,pper,,Gold,Silver","Felsic-siliciclastic VMS,Porphyry copper ± gold,Vein cobalt ± Ni",-121.44651,47.84981,POINT (-121.4465099999999751 47.8498099999999909),686,GEO,https://mrdata.usgs.gov/mrds692
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079905,https://mrdata.usgs.gov/mrds,10079905,United States,South Carolina,EPSG:4326,"",Culbreath,"Gold,,pper","",-81.68234,34.05703,POINT (-81.6823399999999964 34.0570299999999904),3394,GEO,https://mrdata.usgs.gov/mrds3193
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070076,https://mrdata.usgs.gov/mrds,10070076,Canada,Ontario,EPSG:4326,"","","","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel",-81.41646,46.49166,POINT (-81.4164600000000007 46.4916600000000031),751,GEO,https://mrdata.usgs.gov/mrds647
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033783,https://mrdata.usgs.gov/mrds,10033783,United States,California,EPSG:4326,"",Rock,"",Laterite nickel,-121.02743,39.91349,POINT (-121.0274299999999954 39.9134900000000030),694,GEO,https://mrdata.usgs.gov/mrds302
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010860,https://mrdata.usgs.gov/mrds,10010860,United States,Colorado,EPSG:4326,"",Emma L,",,, ,","Anorthosite conduit nickel- copper-PGE,U-M intrusion nickel-copper- PGE",-105.14501,38.90111,POINT (-105.1450099999999850 38.9011099999999956),473,GEO,https://mrdata.usgs.gov/mrds466
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10124825,https://mrdata.usgs.gov/mrds,10124825,United States,Nevada,EPSG:4326,"",Key West,"Gold,Silver,,,pper",U-M conduit nickel-copper- PGE,-114.16691,36.61809,POINT (-114.1669100000000014 36.6180900000000022),468,GEO,https://mrdata.usgs.gov/mrds738
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183573,https://mrdata.usgs.gov/mrds,10183573,Australia,Western Australia,EPSG:4326,"",Queen Victoria Rocks,"","Laterite nickel,Vein ± replacement nickel",121.1659,-31.32938,POINT (121.1658999999999651 -31.3293800000000005),547,GEO,https://mrdata.usgs.gov/mrds3009
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038428,https://mrdata.usgs.gov/mrds,10038428,Canada,Ontario,EPSG:4326,"",Onaping Craig,"pper,, elements,,,Silver,balt,Gold",Impact U-M intrusion nickel- copper-PGE,-81.38312,46.63332,POINT (-81.3831200000000052 46.6333199999999977),755,GEO,https://mrdata.usgs.gov/mrds1359
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206806,https://mrdata.usgs.gov/mrds,10206806,Russia,"",EPSG:4326,"",Ajdarbak,"","Black shale nickel ± Mo- PGE,Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",58.168,51.16468,POINT (58.1679999999999993 51.1646799999999971),320,GEO,https://mrdata.usgs.gov/mrds267
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10211009,https://mrdata.usgs.gov/mrds,10211009,United States,California,EPSG:4326,"",yote Gap,"","Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",-121.37635,39.78958,POINT (-121.3763499999999738 39.7895800000000008),719,GEO,https://mrdata.usgs.gov/mrds1200
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10143430,https://mrdata.usgs.gov/mrds,10143430,United States,Connecticut,EPSG:4326,Mount Prospect,Hardy,",balt","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,Vein ± replacement nickel",-73.26174,41.70859,POINT (-73.2617400000000032 41.7085900000000009),668,GEO,https://mrdata.usgs.gov/mrds950
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231475,https://mrdata.usgs.gov/mrds,10231475,Brazil,"",EPSG:4326,"",Tocantins Leach Plant,",balt",Laterite nickel,-48.38237,-14.5477,POINT (-48.3823700000000017 -14.5477000000000007),139,GEO,https://mrdata.usgs.gov/mrds988
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033790,https://mrdata.usgs.gov/mrds,10033790,United States,California,EPSG:4326,"",Seiad Valley,"","Black shale nickel ± Mo- PGE,Laterite nickel,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",-123.2267,41.83427,POINT (-123.2266999999999939 41.8342699999999894),648,GEO,https://mrdata.usgs.gov/mrds95
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256154,https://mrdata.usgs.gov/mrds,10256154,Australia,Western Australia,EPSG:4326,"",Carr Boyd Rocks,"pper,","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE",121.7159,-30.04613,POINT (121.7159000000000049 -30.0461300000000051),610,GEO,https://mrdata.usgs.gov/mrds160
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305011,https://mrdata.usgs.gov/mrds,10305011,China,"",EPSG:4326,"",Lengshuiqing,"","Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE,Vein ± replacement nickel",101.57476,26.79435,POINT (101.5747599999999977 26.7943500000000014),380,GEO,https://mrdata.usgs.gov/mrds976
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10175393,https://mrdata.usgs.gov/mrds,10175393,United States,New Mexico,EPSG:4326,"",Guy,"","Anorthosite conduit nickel- copper-PGE,Vein ± replacement nickel",-105.46946,35.61816,POINT (-105.4694599999999980 35.6181600000000032),241,GEO,https://mrdata.usgs.gov/mrds1487
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125374,https://mrdata.usgs.gov/mrds,10125374,United States,Nevada,EPSG:4326,"",James Bradshaw,"Silver,,,,,","Breccia pipe molybdenum,Skarn molybdenum",-114.71253,37.12278,POINT (-114.7125299999999868 37.1227799999999988),468,GEO,https://mrdata.usgs.gov/mrds2646
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283135,https://mrdata.usgs.gov/mrds,10283135,United States,Alaska,EPSG:4326,"",Tidal Inlet,"pper,balt,","Vein cobalt ± Ni,Vein ± replacement nickel",-136.3496,58.79473,POINT (-136.3496000000000095 58.7947300000000084),312,GEO,https://mrdata.usgs.gov/mrds320
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10270356,https://mrdata.usgs.gov/mrds,10270356,United States,Montana,EPSG:4326,"",Perma Sill,"","Anorthosite conduit nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE,Vein ± replacement nickel",-114.58098,47.33428,POINT (-114.5809800000000109 47.3342799999999997),333,GEO,https://mrdata.usgs.gov/mrds782
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002338,https://mrdata.usgs.gov/mrds,10002338,United States,Alaska,EPSG:4326,"",Mirror Harbor pper,"pper,","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",-136.32093,57.79443,POINT (-136.3209299999999757 57.7944299999999913),274,GEO,https://mrdata.usgs.gov/mrds789
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033761,https://mrdata.usgs.gov/mrds,10033761,United States,California,EPSG:4326,"",pperopolis Area,",balt",Laterite nickel,-120.55183,37.93547,POINT (-120.5518299999999954 37.9354699999999951),3491,GEO,https://mrdata.usgs.gov/mrds3290
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055969,https://mrdata.usgs.gov/mrds,10055969,United States,Washington,EPSG:4326,"",Bales,",,",Epizonal orogenic antimony ± gold,-120.10839,48.27789,POINT (-120.1083900000000000 48.2778899999999993),600,GEO,https://mrdata.usgs.gov/mrds708
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10065483,https://mrdata.usgs.gov/mrds,10065483,Brazil,Alagoas,EPSG:4326,"",Serrote Da Laje,"pper,Gold,Silver,,,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE",-36.63526,-9.62316,POINT (-36.6352600000000024 -9.6231599999999986),91,GEO,https://mrdata.usgs.gov/mrds1184
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096379,https://mrdata.usgs.gov/mrds,10096379,United States,Idaho,EPSG:4326,"","",",Silver,,Gold",Vein five-element,-115.27766,45.07848,POINT (-115.2776599999999831 45.0784799999999990),360,GEO,https://mrdata.usgs.gov/mrds647
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209774,https://mrdata.usgs.gov/mrds,10209774,United States,Alaska,EPSG:4326,"Tipperary Land and Exploration Corp,Roger H,1-288,Pac 250 Thru 253,Brown and Metz,Sam No,George,Alvenco,Inc,Amoco,350-353",Noyes Island,",pper,","Breccia pipe molybdenum,Climax-type porphyry molybdenum,Low-fluorine porphyry molybdenum",-133.65074,55.52721,POINT (-133.6507399999999848 55.5272099999999966),210,GEO,https://mrdata.usgs.gov/mrds117
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048496,https://mrdata.usgs.gov/mrds,10048496,United States,Montana,EPSG:4326,"",Janet 55w,"pper,,,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-109.62488,47.03471,POINT (-109.6248799999999903 47.0347099999999969),362,GEO,https://mrdata.usgs.gov/mrds607
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067573,https://mrdata.usgs.gov/mrds,10067573,United States,California,EPSG:4326,"",Rattlesnake Mtn,"balt,",Laterite nickel,-123.95837,41.66482,POINT (-123.9583700000000164 41.6648199999999918),743,GEO,https://mrdata.usgs.gov/mrds608
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10127384,https://mrdata.usgs.gov/mrds,10127384,United States,Oregon,EPSG:4326,"",Sherwood,"","Laterite nickel,Vein ± replacement nickel",-117.92273,44.57736,POINT (-117.9227300000000014 44.5773599999999917),469,GEO,https://mrdata.usgs.gov/mrds218
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233687,https://mrdata.usgs.gov/mrds,10233687,United States,Alaska,EPSG:4326,"",Indian River,",","Arc U-M intru- sion nickel- copper-PGE,Ophiolite chromium,Ophiolite nickel-copper-PGE,U-M layered intrusion chromium,Vein ± replacement nickel",-135.30197,57.10111,POINT (-135.3019699999999830 57.1011099999999985),272,GEO,https://mrdata.usgs.gov/mrds2118
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070520,https://mrdata.usgs.gov/mrds,10070520,United States,Idaho,EPSG:4326,Blackbird Mine,Chicago,"pper,balt,,,Gold",Vein cobalt ± Ni,-114.3501,45.12586,POINT (-114.3500999999999976 45.1258599999999959),466,GEO,https://mrdata.usgs.gov/mrds2216
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255690,https://mrdata.usgs.gov/mrds,10255690,Philippines,"",EPSG:4326,El 2mainland,Surigao Iron Ore Reservation Parc,",,,,Iron,,",Laterite nickel,125.79921,9.41068,POINT (125.7992099999999880 9.4106799999999993),351,GEO,https://mrdata.usgs.gov/mrds3115
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10131749,https://mrdata.usgs.gov/mrds,10131749,United States,Washington,EPSG:4326,"",Nookachamps,"","Anorthosite conduit nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,Vein ± replacement nickel",-122.14934,48.42041,POINT (-122.1493399999999951 48.4204099999999968),673,GEO,https://mrdata.usgs.gov/mrds359
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021395,https://mrdata.usgs.gov/mrds,10021395,South Africa,"",EPSG:4326,"",Wildebeestfontein North,"pper,,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE",25.09406,-28.99506,POINT (25.0940599999999989 -28.9950599999999987),197,GEO,https://mrdata.usgs.gov/mrds1106
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10172295,https://mrdata.usgs.gov/mrds,10172295,United States,Missouri,EPSG:4326,Federal Mine,Flat River,"pper,balt,,,,","Irish-type sediment- hosted zinc- lead,Replacement zinc-lead",-90.51011,37.84176,POINT (-90.5101099999999832 37.8417599999999936),459,GEO,https://mrdata.usgs.gov/mrds299
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000587,https://mrdata.usgs.gov/mrds,60000587,South Africa,"",EPSG:4326,Bushveld Satellite Intrusion,Uitkomst,",pper, elements","Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",30.61971,-25.7505,POINT (30.6197100000000013 -25.7504999999999988),3527,GEO,https://mrdata.usgs.gov/mrds2339
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305999,https://mrdata.usgs.gov/mrds,10305999,United States,Georgia,EPSG:4326,"",Mcllum,",,balt","Nodule manganese,Replacement manganese,Sedimentary manganese,Supergene manganese",-85.39325,34.06184,POINT (-85.3932499999999948 34.0618399999999966),573,GEO,https://mrdata.usgs.gov/mrds2100
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024475,https://mrdata.usgs.gov/mrds,10024475,Canada,Ontario,EPSG:4326,"",Levack,",,Gold,,Silver,pper,balt, elements",Impact U-M intrusion nickel- copper-PGE,-81.37757,46.65193,POINT (-81.3775700000000057 46.6519300000000001),755,GEO,https://mrdata.usgs.gov/mrds281
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138416,https://mrdata.usgs.gov/mrds,10138416,United States,California,EPSG:4326,"",Valley Springs,"","Black shale nickel ± Mo- PGE,Laterite nickel,Vein ± replacement nickel",-120.79181,38.21431,POINT (-120.7918099999999697 38.2143099999999976),701,GEO,https://mrdata.usgs.gov/mrds1982
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038800,https://mrdata.usgs.gov/mrds,10038800,Canada,Manitoba,EPSG:4326,"",Hititrite,",pper,","Anorthosite conduit nickel- copper-PGE,U-M conduit nickel-copper- PGE",-95.3781,50.24139,POINT (-95.3780999999999892 50.2413900000000027),513,GEO,https://mrdata.usgs.gov/mrds2151
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079661,https://mrdata.usgs.gov/mrds,10079661,France,"",EPSG:4326,"",Noumea,"Iron,",Laterite nickel,166.44851,-22.2802,POINT (166.4485100000000273 -22.2802000000000007),237,GEO,https://mrdata.usgs.gov/mrds38
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304638,https://mrdata.usgs.gov/mrds,10304638,Tanzania,Kigoma,EPSG:4326,"",Kapalagulu,"","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel",29.83129,-6.24788,POINT (29.8312899999999956 -6.2478800000000003),3384,GEO,https://mrdata.usgs.gov/mrds3183
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000648,https://mrdata.usgs.gov/mrds,60000648,Russia,"",EPSG:4326,"Sk,Noril",Noril,"pper,,,,,balt,,,","U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",88.13364,69.33111,POINT (88.1336399999999998 69.3311099999999954),478,GEO,https://mrdata.usgs.gov/mrds168
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069236,https://mrdata.usgs.gov/mrds,10069236,Canada,Quebec,EPSG:4326,"",Wedesgical pper Canada,",pper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",-69.79912,60.75015,POINT (-69.7991200000000021 60.7501499999999979),61,GEO,https://mrdata.usgs.gov/mrds1120
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255342,https://mrdata.usgs.gov/mrds,10255342,Canada,Manitoba,EPSG:4326,"",Hambone,"","Anorthosite conduit nickel- copper-PGE,Black shale nickel ± Mo- PGE,Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE",-98.34079,55.29176,POINT (-98.3407899999999842 55.2917599999999894),616,GEO,https://mrdata.usgs.gov/mrds1714
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033293,https://mrdata.usgs.gov/mrds,10033293,United States,Oregon,EPSG:4326,"",Smith River,"balt,,",Laterite nickel,-123.97783,42.01454,POINT (-123.9778299999999973 42.0145399999999967),745,GEO,https://mrdata.usgs.gov/mrds883
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056256,https://mrdata.usgs.gov/mrds,10056256,United States,Montana,EPSG:4326,"",West Fork Tuttle,"pper,,,","U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE",-110.01023,45.38159,POINT (-110.0102300000000071 45.3815900000000028),522,GEO,https://mrdata.usgs.gov/mrds718
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069221,https://mrdata.usgs.gov/mrds,10069221,Burundi,"",EPSG:4326,"","","balt,pper,,","Black shale nickel ± Mo- PGE,Laterite nickel",30.00129,-2.99814,POINT (30.0012900000000045 -2.9981399999999998),238,GEO,https://mrdata.usgs.gov/mrds647
