ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity
https://minmod.isi.edu/resource/mineral_site7b2806288276508fb6046fbaab5e9114018b59f8156a38b010eb13f56e461cb7,MRDS,10231238,Lala Copper/Polymetallic Mine,China,Sichuan [Szechwan],POINT (102.24974 26.68236),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site058f43e825448305538d70fc758832c9cd887b8850c0f9ff75ff0d5d8cfbe1c5,MRDS,10206992,Fuan Cobalt Deposit,China,Fujian [Fukien],POINT (119.49927 27.49906),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea426687cf1b6004bcd3f97bf495d1d122fc2fa2ce2ea24316eefcd24e3cc91eb,MRDS,10300772,Manganese Workings No. 5,United States,Virginia,POINT (-81.03561 36.89037),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site1165071f7fc1977acdc3be1fe2df7df2bfa502cc01b7d0c33f9fb4052baedd20,MRDS,60001857,La Libertad Area,Nicaragua,Chontales,POINT (-85.16665 12.21347),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitee928bc6a743caae0c6f0bd9ff464b544366117c100d5da01b498bc3f062ae41c,MRDS,10280763,Tenke Fungurume,Congo (Kinshasa),Katanga,POINT (26.1533 -10.58),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site488663287615a8315a0412a088a2045d68d69fe56eefbabce35883a4349a54b4,MRDS,10086918,Laguna Khara,Bolivia,Potosi,POINT (-67.85782 -21.89477),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitecd3d227086bca90fa50423d1a55708654316696ec55aedb108a211cce56ea6fc,MRDS,10227674,Dry Run,United States,Virginia,POINT (-78.35722 38.76944),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site1e551d59932441a2053b6514e8f02adb9b47ba4a4ab5fd24441e260652c41861,MRDS,10280971,Luanshya,Zambia,Copperbelt,POINT (28.3735 -13.1132),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site95abf600f9ecd56fdb3a93cf4420d25e1929e701185a76eaab711ae8a90d8fd4,MRDS,10187742,Jesse Bell Mine,United States,California,POINT (-119.94878 37.14054),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9ba66890e7ffee572944dbab170b45d45d0ecb565d47f18442079fc47b4de78f,MRDS,10163585,Copconis Prospect,United States,California,POINT (-118.59484 37.18135),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site94a5bc7bad4deb338dfed5cbc846e7713f222d90f71e1dbe979207f5781ca48b,MRDS,10104981,Lolita,Chile,,POINT (-70.99537 -28.6933),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site84a1d606c371510f207c7a007b778e44d98c92a58fb7031a084ba996b46c11d0,MRDS,10084763,Perivoli Cu Mine,Greece,,POINT (21.11845 39.96549),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site355fb1608a0d613e3b00c3207771acf9d33c5a9faddcebffa7ddc5d0f171bcfc,MRDS,10303925,Madan,Iran,,POINT (51.00114 31.64887),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site4e7ff3f58f88d27eca619f44154eb70df72ad23f52c16176bdb06593579ce4d2,MRDS,10071651,Venture Prospect,United States,Idaho,POINT (-115.68018 45.55407),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site32476d52299f9cdd9d1f544ed02a3326054c771008e9cb08cd9e49618bfcfbc0,MRDS,10048940,El Boleo,Mexico,Baja California Sur,POINT (-112.30069 27.2836),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb7ceed673d258736d79115e62b032bec1c6af165c5c031a9cc74f977a014287f,MRDS,10400575,Kinsevere,Congo (Kinshasa),Katanga,POINT (27.5872 -11.3694),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea2cdd5d2e931c04add4b52ab72dff8de5603753eace43a92e1c4a886ce419cda,MRDS,10093484,Gray Copper Prospect,United States,Idaho,POINT (-114.35813 45.16208),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitef8003160c9bef1e207a29c5a50b802f732cac5ad84a9d22ec3ae71cef13b8e65,MRDS,10232424,Keretti,Finland,,POINT (29.53609 62.60671),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb6995ce101646159f59ae88a67afc22507bafbfb7a75987f103f74d7a4fad92e,MRDS,10216472,Mccollum Prospect   Cave Spring,United States,Georgia,POINT (-85.39325 34.06184),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site38184e0e752ab1119d03c8753b899a01687aa8a5a3cc37227e48d222b4ba0410,MRDS,10071388,Big Eight Mine,United States,Montana,POINT (-115.99243 48.43737),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site3c39ea02ab2d00a03a82cf14870ab4c3ac4b407c053a851d1147743831dd21dd,MRDS,10271417,Honolulu Hawaii Giant,United States,Nevada,POINT (-117.52956 40.82549),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site1c03297ecb8c112d8dee2e97fbcdec8fe33b7e5ec5b408bc69e7b8f185cc8c8a,MRDS,10002199,Unnamed (near Tsirku Glacier ),United States,Alaska,POINT (-136.45213 59.31974),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site5d5b3124b6c8349e8f3705d1f0baddd0c3dfba3cc859410d080779975916717f,MRDS,10100644,Laguna Kollpa,Bolivia,Potosi,POINT (-67.41058 -22.46976),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitefb07cd43361d93270d91bf6c8729331eecf986aca2ac8c710184f348ac3ad640,MRDS,10003303,Cobre,United States,Alaska,POINT (-157.20351 67.37954),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitee93fbd08f967cd225b1fb11dfcf3863160a7bc360e72ae9463d33155b4bd2043,MRDS,10280210,Baluba,Zambia,Copperbelt,POINT (28.33832 -13.04923),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site6ea47d3c2cbed634640ed6da8d2f6a11907b03e09dc608f04ae252d499f0e25e,MRDS,10069385,"Kilembe Copper-Cobalt Deposits, Uganda",Uganda,,POINT (30.00129 0.20157),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9e1cd3304e8fc50e4c0c831f50070ff42e57498b41f266657ca17f4fbf5d089e,MRDS,10185025,North of Bluffington Deposits,United States,Alabama,POINT (-85.44075 34.01734),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9077809ee8e1f2bf19372e72d30cf69e286b6c47b23231db83c9ee52cd71ae98,MRDS,10183115,Mtenga Hills Prosp,Tanzania,Morogoro,POINT (37.67119 -7.16779),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site6917839ef70010820d306101f917d7eb1f1fdee96698a4918128d37ef5edb5a6,MRDS,10307865,Bowser Creek-Headwaters,United States,Alaska,POINT (-153.72082 62.19448),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site2fd8c891d2659035be054093c39d669ecd022ee1910ecb04f3b994dd47078671,MRDS,10234166,"Dundas Bay, West Arm",United States,Alaska,POINT (-136.50208 58.35392),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site139e89c2419b57cc2bdf7548e8c9aff738f444bf33cfd88f67fca59f4187465d,MRDS,10067583,Green Mountain,United States,California,POINT (-119.99737 37.27243),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site51311554a0427276aefcefde9e630bb6bfd7c1e58c4d1c2e37b1c207571ad2fc,MRDS,60000500,Salar De Santa Maria,Argentina,Salta,POINT (-67.33277 -24.06421),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site40073b82681f762467ee3b5485985347d2587986aef7d2f52f31fa2e08b378f3,MRDS,10207302,Adamovsk,Russia,,POINT (60.75121 50.84796),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site4c93383536b723f09adf3945fd135be01f2c9ca21177cd11b29e5dec342ab133,MRDS,10055940,Dolphin,United States,Washington,POINT (-120.97924 47.44482),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site3e2089443ad50f43331405c453bcc2da2e001c7102377207eec5c1dfd6db4ba1,MRDS,10197407,Columbia Mine,United States,Nevada,POINT (-115.47584 35.8206),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site706527c1d89d4c8f4541b5ff3a2c9293a9bd03d29ea1b33ac383471a7f865abf,MRDS,10043881,Premier Mine,United States,Nevada,POINT (-119.81489 39.15907),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb256e1f21e639855bbdc784c000eb9ba429f65cc2ceb675df5b9c0364546e705,MRDS,10070553,Steen Claim,United States,Idaho,POINT (-114.35204 45.05128),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site02c098d5c3406a4ad82b8fcf0262b92c2ca468e90585fbad854f86b4d794bdae,MRDS,10160089,Barrett,United States,Alaska,POINT (-150.74475 65.03041),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site31f6606b308bfc02ee901f13b30d88e8dbfdb13fe7d2e3830abd5c80df326f99,MRDS,10063758,Llanganates,Ecuador,Napo,POINT (-78.26339 -1.03503),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site4353dfb8c51f0d4b42973b85d045920ad663689d34b0592c5f2b92a964dc5e83,MRDS,10182147,Pombliere Saint-Marcel; Savoie Sm.,France,,POINT (1.50209 46.61568),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site89d2f95b61b07f76ad01e9e2d894e14bd4975edcd2b89d8b4655e998019cd33e,MRDS,10102244,Blue Springs Manganese Mine,United States,Tennessee,POINT (-82.07151 36.35564),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site593ee99d6cfbed8cbce14babcfd2b2f15763f1b468047b6654fec96e34989e5b,MRDS,10128929,Cobalt Group,United States,Oregon,POINT (-123.92057 42.42542),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site759fbe00770a2fa3e2b9571586dc7ba6321a255a7f4d6d1924423340652a93d1,MRDS,10058099,Portezuelo-Mondaca-Bezanilla,Chile,,POINT (-70.89398 -28.07525),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site44a291cfc7140525cf3323fa4f6131e48875a65fd25535ba727e8f0850042a31,MRDS,10029485,Mar John Mines Co.,United States,California,POINT (-120.54851 38.18685),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site2749ba493a1aa93affcd8843967fcd6d195d83c8e8a50286b58fd38be3542d59,MRDS,10131416,Pthomigan Claims,United States,Washington,POINT (-120.71181 48.77592),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site71a9c60853db659358386eb7bbcf9a00b42eaea0668c7b45d47f450a482b1dc3,MRDS,10225514,Cobalt Group Prospects,United States,Oregon,POINT (-124.00757 42.41902),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site12c8a2937e4fd8a1e7edeb41b8ea31dc1834becb28fef5087f29d65d45281fb5,MRDS,10091634,Arsenic - Cobalt Occurrence,United States,Montana,POINT (-114.78987 47.3471),EPSG:4326,cobalt
