ms_uri,source_id,record_id,country,state_or_province,location,crs,other_names,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nkamouna-mada,https://doi.org/10.5382/econgeo.4950,Nkamouna-Mada,Cameroon,"","",EPSG:4326,"",Nkamouna-Mada,"Cobalt,Nickel","Laterite,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nkomati,https://doi.org/10.5382/econgeo.4950,Nkomati,South Africa,"","",EPSG:4326,"",Nkomati,"Gold,Copper,Chromium,Nickel,Cobalt,Rhodium,Platinum,Palladium","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nonoc,https://doi.org/10.5382/econgeo.4950,Nonoc,Philippines,"","",EPSG:4326,"",Nonoc,"Nickel,Cobalt","Laterite,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__north-konawe-group-limonite,https://doi.org/10.5382/econgeo.4950,North Konawe Group (Limonite),Indonesia,"","",EPSG:4326,"",North Konawe Group (Limonite),"Cobalt,Iron,Nickel,Silicon","Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__north-konawe-group-saprolite,https://doi.org/10.5382/econgeo.4950,North Konawe Group (Saprolite),Indonesia,"","",EPSG:4326,"",North Konawe Group (Saprolite),"Iron,Silicon,Nickel,Cobalt","Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__northmet-dunka-road,https://doi.org/10.5382/econgeo.4950,NorthMet (Dunka Road),United States,"",POINT(-92.00000 47.60000),EPSG:4326,"",NorthMet (Dunka Road),"Copper,Platinum,Nickel,Silver,Cobalt,Palladium,Gold","Duluth Complex - Keweenawan LIP,Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__norton-lake,https://doi.org/10.5382/econgeo.4950,Norton Lake,Canada,"","",EPSG:4326,"",Norton Lake,"Nickel,Palladium,Copper,Cobalt","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nova-bollinger,https://doi.org/10.5382/econgeo.4950,Nova-Bollinger,Australia,"","",EPSG:4326,"",Nova-Bollinger,"Nickel,Copper,Cobalt","Magmatic Sulphide,Proterozoic Komatiite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nyabikere,https://doi.org/10.5382/econgeo.4950,Nyabikere,Burundi,"","",EPSG:4326,"",Nyabikere,"Cobalt,Nickel","Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nyngan-summervale,https://doi.org/10.5382/econgeo.4950,Nyngan-Summervale,Australia,"","",EPSG:4326,"",Nyngan-Summervale,"Cobalt,Nickel,Iron","Laterite,Oxide-clay silicate"
