ms,ms_name,country,state_or_province,loc_wkt,group_id
https://minmod.isi.edu/resource/mineral_sitecf0775695fd736a255e2a682f58c1309a240770121b767b1861d5accac77c9d2,Ontario,,Washington,"POINT (-120.72117, 47.42672)",4916.0
https://minmod.isi.edu/resource/mineral_site8b24785c519e4238430b85e709ae236547ec670fd17f93bf9f6197e126c32913,Security Cove,,Alaska,"POINT (-161.94876, 58.64504)",4883.0
https://minmod.isi.edu/resource/mineral_siteee559bc953a0674ac62a17a002210525c107ca7c492a08d889853e3029f4f77e,Somex,,Quebec,"POINT (-71.15773, 48.53607)",4885.0
https://minmod.isi.edu/resource/mineral_siteefab67d615c2ce8aa1b04338394c3875a037297a32d4f6b58bb5f61307fd547f,Gould Airfield Prospect,,Northern Territory*,"POINT (131.04076, -13.09725)",4889.0
https://minmod.isi.edu/resource/mineral_site37d65dc02143c5be8d13d131fdad5c8fb2153ae81d1fed441b00daf6cd037011,Lucky Penny Prospect,,Oregon,"POINT (-123.42254, 42.00813)",4890.0
https://minmod.isi.edu/resource/mineral_sited37820b0375c8061eee3121d8160a2f5437bef69810fdcdaeb6b69fc469ffd6e,Unnamed Occurrence,,Alaska,"POINT (-142.96636, 61.07606)",4895.0
https://minmod.isi.edu/resource/mineral_sitec2f9641ac58f397fd53e215c61cd8e05124319209b27e7dcdb3666bde27ea5db,Chatham Great Hill Cobalt Nickel Arsenopyrite Mine,,Connecticut,"POINT (-72.55035, 41.57721)",4898.0
https://minmod.isi.edu/resource/mineral_sitead84bd5f5e40be213060c882ff0380c3ccef48c0ba0f2844613e75f492aa87a2,Wilson George Jennie,,Oregon,"POINT (-123.03554, 42.46812)",4902.0
https://minmod.isi.edu/resource/mineral_site31182bb4e85bf784fe96eb961fbb86ce7bc03944103448b5a6bb554cc0753548,Centennial Phosphate Mine,,Montana,"POINT (-111.68917, 44.56658)",4903.0
https://minmod.isi.edu/resource/mineral_site34110641a18f5c4b8d21b11ba1772932388ed5207ffe3ebfcd478873fd504138,Ebba Gold-Silver-Nickel-Copper Prospect,,Alaska,"POINT (-134.2278, 57.66391)",4904.0
https://minmod.isi.edu/resource/mineral_sitec85832e33d66a8af9e596e2665a8b41884a544a584305f8cfcd7882f7f35cb04,Mount Abadallah,,Alaska,"POINT (-136.85683, 59.01752)",4907.0
https://minmod.isi.edu/resource/mineral_site31ac8fabcdf7b273de9872bf1209fccb4722f73758b9140a206885042a4671a8,Mining Nickel Claims,,Idaho,"POINT (-113.93121, 44.87909)",4908.0
https://minmod.isi.edu/resource/mineral_site8300d3efbd9b3440f30b214d32a9e73ccdadb80090ff6ec8fa706f1faf70f543,Argus Mine,,Montana,"POINT (-112.57867, 46.39157)",4909.0
https://minmod.isi.edu/resource/mineral_site58fde472840785e75cd66640f272314f2622de2aa6ca9935d685002d3744cff3,Ngasamo Prosp,,Shinyanga,"POINT (34.83122, -2.3282)",4911.0
https://minmod.isi.edu/resource/mineral_sitebcdd0dafda2a4a6a52d032bab6a81c41bf8ecdf71c7e41a1cfede4aa17ecda6e,Gold Quarry Mine,,Nevada,"POINT (-116.20925, 40.79158)",4912.0
https://minmod.isi.edu/resource/mineral_site02f144ac37ffef3d1f2f43c0069afa196f7f93784da9853f58b58f584d596268,Noyes Island,,Alaska,"POINT (-133.65074, 55.52721)",4951.0
https://minmod.isi.edu/resource/mineral_sitefdd4f43fb737612d344a4989586eb78d8f77f8644d10a1ff157f66d2205fa8d2,Goman,,Washington,"POINT (-120.25477, 47.78063)",4953.0
https://minmod.isi.edu/resource/mineral_site7d6d860a3470c75884d11944af3ed92409219a02534fd7bb462e544f805e6470,Coronado Copper,,Alaska,"POINT (-144.47363, 61.44494)",4880.0
https://minmod.isi.edu/resource/mineral_site4b1f7ade6aabc10abdc639b88aeacbba14685a2ef6c7ee97a15b8d5c175c1597,Greasy Cove,,Alabama,"POINT (-86.21664, 34.00015)",5026.0
https://minmod.isi.edu/resource/mineral_sitebcfd97a3e5b6b2166732b65240ca80f15acf71698df9e0a02ea300b0aa47ea69,Bucko Lake Zone,,Manitoba,"POINT (-98.6608, 54.88785)",5027.0
https://minmod.isi.edu/resource/mineral_site41a767db8b478876f78e00786d329ee15ed2b6e9fa71f55257191de16e7bb2bf,Lost Creek Quartz Prospect,,Oregon,"POINT (-117.37793, 45.29816)",5028.0
https://minmod.isi.edu/resource/mineral_siteff2e0a860986232bba07bae4dabfaa7435bfc56b7b27be38303a6116d29fa963,Gold Mountain,,California,"POINT (-122.61671, 41.43654)",5030.0
https://minmod.isi.edu/resource/mineral_sitef30c387fcc13ac9959932b80b1bf5b081e10e278623ec5247301831aa6dbeed9,Jim Lake,,Alaska,"POINT (-148.91656, 61.56346)",5032.0
https://minmod.isi.edu/resource/mineral_site3defcebe35d1939abbb2a01c82cc38044729e05b7363afbcd22562eb129d755b,Montreal Star,,Montana,"POINT (-112.46339, 46.12212)",4964.0
https://minmod.isi.edu/resource/mineral_site9f13790252701f5d9fecd21b29d1feb5ed1e818cd7801d6e6ccd6ecb2e2f02eb,Yandell Mines,,Kentucky,"POINT (-88.15503, 37.21257)",5050.0
https://minmod.isi.edu/resource/mineral_site839d4fd64d17731eed2a2839bfe00796db3823537467a05d55b0b8027bf67b27,Coyote Mountains Nickel Prospect,,California,"POINT (-116.91418, 32.79756)",5051.0
https://minmod.isi.edu/resource/mineral_site870ccc6e10d3872faa0d323ff760272049816abcae2201cd178c076080b87925,Washington Vein Prospects,,Idaho,"POINT (-114.66532, 44.00129)",5055.0
https://minmod.isi.edu/resource/mineral_site6fc5df3e9110276284927c4cc4b76b076f31312eca644a5ec2d0faefe0bfcd64,Unnamed (mouth of Stockley Creek),,Alaska,"POINT (-156.85344, 66.98954)",5058.0
https://minmod.isi.edu/resource/mineral_sitedefee74f696451ac8d0f8fa2865915ca9919cee27dd434067bbd66e39dcee7b9,(Facility) Nickel Mountain Smelter Complex,,Oregon,"POINT (-123.44336, 42.95672)",5061.0
https://minmod.isi.edu/resource/mineral_site88fab58af8a563778c9b5d27edcf3a0dda39aa2a9563c560a3338300f6cf0027,Wells Cobalt Prospect,,Idaho,"POINT (-113.6162, 44.45879)",5064.0
https://minmod.isi.edu/resource/mineral_site83121abe1e63e6c2155ccbeb9e118906d3d74473ce514e7c8f89beb5b365fe4a,Alexo Nickel Mine-Canada,,Ontario,"POINT (-80.99976, 49.00001)",5066.0
https://minmod.isi.edu/resource/mineral_site9bb90d0020adecdf0774dcd82db7bb0b412f0a74e5e203c884f09e81f8d2cbf0,Unknown - Lead-Cobalt-Copper-Nickel,,Missouri,"POINT (-90.4309, 37.58977)",5071.0
https://minmod.isi.edu/resource/mineral_site8da147b761152c2a0c2064e1667e8862d592f1956fd5629c883a380c387cc2ec,Doaks Claims,,Tasmania,"POINT (146.33176, -42.66279)",5023.0
https://minmod.isi.edu/resource/mineral_sitee80fd779347a3318cd474f4dd39d31cf52255dc7c9493bcf61c2af2733c97033,Caraiba Copper Deposit,,Bahia,"POINT (-39.86421, -9.8501)",5022.0
https://minmod.isi.edu/resource/mineral_site0db166338b8af16b46215231a49bdbeacbdf29a62fc378760d503d55d2a103f8,Red Butte,,Washington,"POINT (-120.66287, 47.44542)",5017.0
https://minmod.isi.edu/resource/mineral_site123c378fbee50fb396e97573536e18b4bf693926252ae33637dace232c06e2a3,Quebrada Guayabo,,Veraguas,"POINT (-80.73373, 7.44149)",4966.0
https://minmod.isi.edu/resource/mineral_sitefc614e800a48c67f192c96e02844376d7124ebf954f27e3e2c70dfb4a54779aa,Edith B. Prospect,,Idaho,"POINT (-114.34533, 45.08909)",4969.0
https://minmod.isi.edu/resource/mineral_site5b07df5218d7000fff3d557f38cb2b0b54decdd432579b548a11a20c6b8df531,Holden Mine,,Washington,"POINT (-120.78, 48.197)",4971.0
https://minmod.isi.edu/resource/mineral_siteeede8615aaeadd03bc876cf9a248f2ea40d2e89258cc717e852da6c538a0a3f5,Sultana Mine,,Ontario,"POINT (-81.52174, 46.44082)",4975.0
https://minmod.isi.edu/resource/mineral_sitecf31f057970c949c34b9c8a92875fd17c09efddf59e61765014c16ba90cb4e44,Wall Street,,Washington,"POINT (-117.75111, 48.74985)",4976.0
https://minmod.isi.edu/resource/mineral_site6954b1c08788248322d163dfb88d4ea7741c0d47a3c2354be967925e9c40b33e,Fecunis Mine,,Ontario,"POINT (-81.35789, 46.66109)",4977.0
https://minmod.isi.edu/resource/mineral_sitea14a111d33a037b1a7402a0c8d0fb9176bd0d0b14b43ff71f6ad8a87333bd00a,"San Jose, Prospecto",,Huanuco,"POINT (-75.93555, -9.49464)",4978.0
https://minmod.isi.edu/resource/mineral_site301df91383d9f95c2051df50e1ec3e777becbe2e05b27858d5a9e0451e4b5b91,Meskani,,Esfahan,"POINT (53.46109, 33.34184)",4981.0
https://minmod.isi.edu/resource/mineral_sitef44eb28c8e3f5f7003d017ff6204e20db56f3fd430db58c376998799411883a3,Betty Lake,,Quebec,"POINT (-66.1991, 55.25833)",4982.0
https://minmod.isi.edu/resource/mineral_site6eb7e2ddbd2c87b244251b344edf9307144e1a40fa01ac235b2cd4c980846674,Frying Pan Complex Area,,Montana,"POINT (-112.81368, 45.2977)",4994.0
https://minmod.isi.edu/resource/mineral_site0ee874a1b9a93bd1342bf8af158d3019949d20928e8a320d44b693cb79ece7e7,Lorraine Nickel Mine-Canada,,Quebec,"POINT (-78.99969, 46.49999)",4997.0
https://minmod.isi.edu/resource/mineral_site362d2e2e2e7e844c1c8d26fcc5f7de2f471b79220d1eb1ee8cda098f93e54b07,Monarch,,Washington,"POINT (-120.66287, 47.44622)",4998.0
https://minmod.isi.edu/resource/mineral_site0167f7b7ee0141bcb767bab737b2469968ad39a48bf09cb193079898fc7464ea,Blue Manganese,,Montana,"POINT (-110.49081, 45.58411)",5000.0
https://minmod.isi.edu/resource/mineral_sitec7ab8d03c765093df10ac6ecd17006721b31c6935910e636e50753d718f58276,Kapkichi Lake,,Ontario,"POINT (-90.33069, 51.48335)",5006.0
https://minmod.isi.edu/resource/mineral_site61972bbe2ce0872b16f8d8a57b6a5fb3eac1a3fbb964218bb7f433196399b07f,Wyman Creek deposit,,Minnesota,"POINT (-92.1074, 47.5525)",5009.0
https://minmod.isi.edu/resource/mineral_site64696f732cfdef3720103c78d37b91f4fcc03ab1b15562276f2d63bc6389dd8b,Wild Rose,,Washington,"POINT (-121.41056, 47.96111)",4882.0
https://minmod.isi.edu/resource/mineral_site45c3fe35b5e6dae9a8d977e683d2374ccb6472de4a6a78c8c437254299065381,Unnamed Nickel Prospect,,California,"POINT (-116.81757, 35.03831)",4879.0
https://minmod.isi.edu/resource/mineral_sitefd368460a7baa44b87410f10bce6460238de5897a4cc4ecf4baff162f45f5a4b,Malachite Mine,,Colorado,"POINT (-105.26447, 39.67777)",4684.0
https://minmod.isi.edu/resource/mineral_sitea1f075669ac8e6b5a69af2a2af4ce7957c8f36dff003a9c96803ff1dadef201d,Sultana Prospect,,Alaska,"POINT (-132.56569, 55.28584)",4744.0
https://minmod.isi.edu/resource/mineral_siteff7c248832ec80978b66e9b5fa6863dead9d8391eae0b27870b1956544a8f6c7,Congress Mine,,Washington,"POINT (-118.61613, 48.22764)",4728.0
https://minmod.isi.edu/resource/mineral_site73c71cfa222a2a51855ecd0c8b2422bf912c667ecbed2a552feae9ff5c858d94,Namew Lake Mine,,Manitoba,"POINT (-97.43051, 54.92648)",4732.0
https://minmod.isi.edu/resource/mineral_site39547022c354df2a60125c56019b97f16482d30dda302c846a8173a3c4acd09d,Tecate,,Montana,"POINT (-110.23552, 45.49464)",4733.0
https://minmod.isi.edu/resource/mineral_siteb3ff5125089487b76369b59bb98018e9b1c5da29d67587a3ff140f69b4f25476,Rio Mata Caualos,,Minas Gerais,"POINT (-43.34034, -19.15195)",4734.0
https://minmod.isi.edu/resource/mineral_siteff3e384117ee668a19304117807f8cf3229d79afedc7ab58252455e05d340c37,Hale Copper Mine,,Oklahoma,"POINT (-98.78091, 34.75232)",4735.0
https://minmod.isi.edu/resource/mineral_site9136dbf351ead7ce6aab84d0a50d5602dfd57887785344208328fc5ff257562b,Yakobi Island,,Alaska,"POINT (-136.42565, 57.97751)",4742.0
https://minmod.isi.edu/resource/mineral_siteb763f08c20c79be5e78094feea3457e6e7d1d3353a31b0204992aa1c84773f8c,Unnamed Copper Prospect,,Colorado,"POINT (-105.10696, 39.4225)",4743.0
https://minmod.isi.edu/resource/mineral_site3217ef7c47181991ffb0ffa396402bb1ab90423a7ed55f1576dc4deed864cb7a,Cascaden Ridge,,Alaska,"POINT (-148.83774, 65.44856)",4745.0
https://minmod.isi.edu/resource/mineral_site065aed3533402ed5dc1902ae87c8d50d9058975a93bd92ba285316f40e84fcd8,Patty B Property,,Idaho,"POINT (-114.31018, 45.09201)",4768.0
https://minmod.isi.edu/resource/mineral_site23126a45cccd2f4fe02852bb03e3be65932ca626e1bafb4ba686fc931e01736e,Brady Glacier Nickel-Sulfide Resources-Alaska,,Alaska,"POINT (-138.00215, 58.99971)",4748.0
https://minmod.isi.edu/resource/mineral_site4b1271e6be2b8844ff64295f157619be528213896a49a0855ff6784f41785c09,Judy,,Alaska,"POINT (-144.05375, 62.98439)",4752.0
https://minmod.isi.edu/resource/mineral_sitee31c882d96a019a9c0a0371066df9459c52043a0134711d62cb081d4aa5628ab,Lake Owen Complex,,Wyoming,"POINT (-106.09333, 41.13389)",4754.0
https://minmod.isi.edu/resource/mineral_siteafd83f498cd28decaa3b0a3325daa96d92995673382df872ffca8500cab3a228,Silver Summit Mine,,Idaho,"POINT (-116.04463, 47.50177)",4758.0
https://minmod.isi.edu/resource/mineral_site9c8a28f155de92457b74602d4975bf9bbeb95fe76e6611cd33a7c9411f8bc8a8,Shaft Number Two,,Missouri,"POINT (-90.49181, 37.74316)",4760.0
https://minmod.isi.edu/resource/mineral_sitea38f23b7dedb3099da46cb8ef316cc8c91d0070f841456d9edaa71c81c511ad8,Bishop Silver-Cobalt Mines,,California,"POINT (-118.54704, 37.14435)",4764.0
https://minmod.isi.edu/resource/mineral_site873f39cc1134e73d0791d4e5ca2dbb0daffb4cb6072f71f1ff0b01785848fd0c,Western Operations - Combined,,Western Australia,"POINT (121.29921, -30.49611)",4727.0
https://minmod.isi.edu/resource/mineral_site62d05e5579d7d2d41abd368eba67d5f4fa10d4623e10f33c668424b283bfff58,"Pipe Nickel Mine, Inco: Canada",,Manitoba,"POINT (-98.33382, 55.50006)",4724.0
https://minmod.isi.edu/resource/mineral_site35df7c679289f0f9bf0b64f77fae3e2a085652520c4d690b627e1352caf650f5,W.A.Ranch Claims,,Arizona,"POINT (-109.69785, 32.49291)",4723.0
https://minmod.isi.edu/resource/mineral_site2c57a0cbccdcf8d61c3a1eae1b6fce075e2cd7ecc6897a56e207a8164152771e,St. Stephen,,New Brunswick,"POINT (-67.30181, 45.22274)",4718.0
https://minmod.isi.edu/resource/mineral_site582c2a64951fc3981bd44ea560186f506e49934effb0917f7a005eb777025216,Klondike Prospect,,Idaho,"POINT (-116.23186, 48.86427)",4687.0
https://minmod.isi.edu/resource/mineral_sitef33f1ce5e55e486d8861ca6e10aa4922af8074efa0a34065aec37076c0fa4ad8,Digger Rocks Nickel Deposits,,Western Australia,"POINT (119.91589, -32.5627)",4689.0
https://minmod.isi.edu/resource/mineral_sitea714752bea2faeced091dac869abad9a0b6a0c2c360b4807dc41b0784326a778,Jacobus Prospect,,Ontario,"POINT (-87.73308, 49.82834)",4691.0
https://minmod.isi.edu/resource/mineral_sitef91547133470020f88034f086125b1b7df663e07ad4773f09b2e965a7e6f462f,NI 43-101 Technical Report and Preliminary Economic Assessment for the Thunder Bay North Project,,Ontario,POINT(-88.933333 48.75),4693.0
https://minmod.isi.edu/resource/mineral_site7fbd3d0e226f0f087ecb437c6a7da2f3b18658995170daefeffc61f0caaf9030,Jan Shoot,,Western Australia,"POINT (121.89918, -31.39608)",4697.0
https://minmod.isi.edu/resource/mineral_siteb0371b5f9022d02b24c9bceea540c78a23c0f833090648e1fb2358be7264cebd,Eldridge,,Alaska,"POINT (-149.86281, 63.00957)",4698.0
https://minmod.isi.edu/resource/mineral_site78c079c21ed95ac3948d0d212a51d2e54f2ad9efcc1f4dca4e505fa6e3e03878,Montcalm,,Ontario,"POINT (-82.08311, 48.6667)",4702.0
https://minmod.isi.edu/resource/mineral_sited8e6730419ca0e59776cab1366e6d7b81d9dee382547ba8a0b3381d354630d2d,Grootboom Project,,Mpumalanga,"POINT (30.189, -24.792)",4704.0
https://minmod.isi.edu/resource/mineral_site0981b58401d23b1666f9c7ccf4e4118ddde55d823106f076a20d28aba8fd0a69,Mccollum,,Georgia,"POINT (-85.39325, 34.06184)",4705.0
https://minmod.isi.edu/resource/mineral_site0967db0f9bcdee5ced2a275f923fa51e91a8ddd34df7a25a80fe1ed5b3becb67,Melco Mine,,Utah,"POINT (-112.15636, 40.58383)",4706.0
https://minmod.isi.edu/resource/mineral_site9b4e4e7e0ef8c367e5e36ad3d11743811dc4d9c6631edc71a084914e9b8e3e2f,Lonnie Richards,,Washington,"POINT (-118.07222, 48.65155)",4707.0
https://minmod.isi.edu/resource/mineral_site530711c6588b02134b8caead448f53390368f5691049c278ee910bf87a429a28,Black and White Mine,,Washington,"POINT (-123.34706, 47.57559)",4708.0
https://minmod.isi.edu/resource/mineral_siteae87ce9fafd9ff6f21b8a311ad0463473fd8fa7ecb2c5d799ea776fa0b811fe7,West Mt. Fairweather Stock,,Alaska,"POINT (-137.62154, 58.90251)",4712.0
https://minmod.isi.edu/resource/mineral_site606e30f3a6f1ddca334bc5fe3e12714380c0b569cee0597fe689d47db55dcec2,"Christina, Guatemala",,Izabal,"POINT (-89.15005, 15.36749)",4715.0
https://minmod.isi.edu/resource/mineral_siteca341ab60634678912ccda1855baa02b78c58b3e4a82e425bfc52c8008eda5c9,Piscataqua Prospect,,Maine,"POINT (-70.27752, 43.73526)",4765.0
https://minmod.isi.edu/resource/mineral_sitea1efc126c7ba5aabf13fac1151d0c31e9f025c437ea1843093d46b78fe245750,(Facility) Toyama Smelter,,Toyama,"POINT (137.19875, 36.7486)",4769.0
https://minmod.isi.edu/resource/mineral_sitef76a03887a7615efcf443c8f1f7d430ea211a05cb802dac94a136cdab59f9c51,Sudbury Shakespeare,,Ontario,"POINT (-81.82953, 46.34999)",4878.0
https://minmod.isi.edu/resource/mineral_site67b6e16ecd6eb5bae2b2039265e2da35f9676c5fb796caae895fccb973d9837b,Snook & Ellen Prospects,,Washington,"POINT (-120.98424, 47.51176)",4848.0
https://minmod.isi.edu/resource/mineral_sitef24e282d29e1b9b0a58139586f1a5e6ff91ab3ca225dc93832a59410fbeb22ab,Squid Bay,,Alaska,"POINT (-136.47095, 57.88301)",4837.0
https://minmod.isi.edu/resource/mineral_site414387e7100ccfbab7e551a588bbdfd90363d4f1af7199ea96fb7abb90b1c03c,Black Republican,,Washington,"POINT (-120.68308, 47.61762)",4840.0
https://minmod.isi.edu/resource/mineral_site68ed77aab9f70eb094b356209a3b9606dbdec75f4a26135b1a0225c38ece79d4,Marathon Platinum,,Ontario,"POINT (-86.19996, 48.8)",4847.0
https://minmod.isi.edu/resource/mineral_sitec4f99e465b624dd12be349e466046fe43694e6e02f10f3c807d6364e8963d236,Soab North and South,,Manitoba,"POINT (-98.41716, 55.21673)",4853.0
https://minmod.isi.edu/resource/mineral_site6b81ff74aff6be41f977fc6a3e0fc70528fb1dfe62200e15e1fda470bc22c1af,Creede Prospect,,Wyoming,"POINT (-107.05065, 41.20218)",4782.0
https://minmod.isi.edu/resource/mineral_site09719c9f95873efbef0b77b1f5fb9c2916b39d82e4e95f2545e7f12ec4e16881,Sourdough Flat,,Oregon,"POINT (-123.84449, 42.27232)",4854.0
https://minmod.isi.edu/resource/mineral_site5f1eb48bffd0f9a875dbcdcf5baa0814aacdeaf07ecd683ba47957145231f3a9,Tilicum Prospect,,Idaho,"POINT (-115.91712, 47.43207)",4857.0
https://minmod.isi.edu/resource/mineral_site5c22f4f4a3db97e0164a0f50145bd71531483520c99ab525b2609e11533856bb,Mertie Lode Prospect,,Alaska,"POINT (-134.85785, 58.23141)",4859.0
https://minmod.isi.edu/resource/mineral_sitef44c5e96dca140a346319f9b2498e404101cc77d98362764f9ff61fe31abc43d,Hanson Ranch Uranium,,Oregon,"POINT (-122.90644, 42.64172)",4860.0
https://minmod.isi.edu/resource/mineral_sited37752373c69b293d36a152c0da8edd90072279d1e62e5f102e6ee69b97d8895,Kingston,,Western Australia,"POINT (121.53252, -27.16297)",4863.0
https://minmod.isi.edu/resource/mineral_site5ad9a85085d274331cdc4d5e5587fff78e9b9a80924d54bab02532014c0d0ba9,Negro Creek,,Washington,"POINT (-120.76978, 47.40622)",4867.0
https://minmod.isi.edu/resource/mineral_site11e90007b82fb73780e44da89c012a5a7cace647abd5f4a8ce723c75ad4266fc,(Facility) Niihama Electrolytic Refinery,,Ehime,"POINT (133.24888, 33.94872)",4872.0
https://minmod.isi.edu/resource/mineral_site5cbe4d4b09b3d085fdce43b8bb014caa4138c0d3333e44d354f337811e063edd,Dan Laterite,,California,"POINT (-123.94286, 41.90232)",4825.0
https://minmod.isi.edu/resource/mineral_site1f52cda703255125b7c7dbd3d575c869743cc13276adb4427e690852ef2d0799,Manibridge Mine,,Manitoba,"POINT (-98.8361, 54.70005)",4822.0
https://minmod.isi.edu/resource/mineral_sitedf42b3330595a9e54c3efbc1d889db9d627a6cb4b70781e88f0725ff7508f77f,Razorback Tin Mine,,Tasmania,"POINT (145.41517, -41.89611)",4820.0
https://minmod.isi.edu/resource/mineral_site29170308f0724c31a77602986b72f479342fc05b9622faa2c2f9de3ef57ea4c6,Mineral Hill,,Maryland,"POINT (-76.93161, 39.43753)",4785.0
https://minmod.isi.edu/resource/mineral_site65b5f7c6d10fc2c3c5bcb7b64815d82feb97dcac815029d7c273adb7570b190f,Sao Sebastiao,,Para,"POINT (-51.96584, -6.16476)",4786.0
https://minmod.isi.edu/resource/mineral_sited74f4aba026cfe59eccf778628a8e1884b9ba0333e06cee80c5fa32e03daea12,"Shell Canyon, Coyote Mtn.",,California,"POINT (-116.02, 32.80563)",4789.0
https://minmod.isi.edu/resource/mineral_site3d52a662013614d86312e167ee63af1d50d105515f8d4f842a9c0d6414fdb30d,Stephens,,Washington,"POINT (-120.62837, 47.47482)",4790.0
https://minmod.isi.edu/resource/mineral_site50d825636b36b7ce302842708364b648837a68e8b7e556f24a1a51b58db4af05,Americano Do Brasil,,Goias,"POINT (-50.07493, -16.10348)",4792.0
https://minmod.isi.edu/resource/mineral_site9fdb2e834a0d9affc9a9434d8bd99e085e524124c628c9440c8f1bb3a63460c5,Quebec Moly,,Quebec,"POINT (-78.34689, 48.34999)",4793.0
https://minmod.isi.edu/resource/mineral_site08db82d56bc3f3197e7304ff4ff5d4073cb3af6cb5efa84a3341148cc2b62fc3,Don Carlos,,La Paz,"POINT (-68.18951, -16.3077)",4795.0
https://minmod.isi.edu/resource/mineral_site64e49fcabb6f0eeac5bf657d0708cfaa9a7a7c7e895fa1905aa9b3960b4bc0fc,Silverfields Teck,,Ontario,"POINT (-79.67302, 47.37469)",4796.0
https://minmod.isi.edu/resource/mineral_site8b917e9844b81c693d2ce23f0b8765afd10c7a153b5b7a3a4c56d5816ce1aaca,Unnamed Occurrence E Side Maclaren,,Alaska,"POINT (-146.50835, 63.32745)",4797.0
https://minmod.isi.edu/resource/mineral_sitef839db311e3c1d1072222e4acce1a6d3258a4ccf7c210684891149ac7a4d2796,Paint Bank,,Virginia,"POINT (-80.272, 37.57089)",4798.0
https://minmod.isi.edu/resource/mineral_sitebfe952e7c389f064e9446976e29bf474d7975a7a65347f875343754bd1dee24b,Misheguk Mountain--west,,Alaska,"POINT (-161.06372, 68.24948)",4800.0
https://minmod.isi.edu/resource/mineral_sitec2e7b747a311ce297a560406779cc5282216a40fc10e5825ce9b97aacf364ac6,Leadwood Mine,,Missouri,"POINT (-90.60201, 37.85926)",4801.0
https://minmod.isi.edu/resource/mineral_sitea923cd4a9a07fd09e592680cbd648bd1818b0f22d5ab04672a3dbbc2cadb6e7f,Monkey West,,Montana,"POINT (-110.07691, 45.43186)",4803.0
https://minmod.isi.edu/resource/mineral_site4cf77cddec94d744b666f00d4bb81b5c0771d24e81f9a9fcf28a2712d993f441,Mount Sorenson,,Alaska,"POINT (-143.05841, 64.98006)",4812.0
https://minmod.isi.edu/resource/mineral_site790a9cc0cb8be43de2248414d93f59fcf18441d0f77b0484488a2f111d5ee09e,Deep Creek and Tributaries,,Alaska,"POINT (-150.96475, 65.06211)",4814.0
https://minmod.isi.edu/resource/mineral_siteddea08376ecfefb70eda4ec88e70c8a4aa5b72215ae758ef6ca5faaed18b69dd,Hope,,Montana,"POINT (-110.57891, 45.29131)",4815.0
https://minmod.isi.edu/resource/mineral_site943f7d51083ac7181202e4769b134005129a19ff2dd66e213689b748fbcbac06,Thompson Mine,,Manitoba,"POINT (-97.82547, 55.61757)",5072.0
https://minmod.isi.edu/resource/mineral_site0f5a4a7572b96542f85e0810eddd6c454e965f48a3670e63ecadf77a5f78bb37,Hidden Hand Mine,,Montana,"POINT (-112.57867, 46.38712)",5079.0
https://minmod.isi.edu/resource/mineral_site7b088add23ee6f4cff3e58dd5c8548ed2df42b4dee287fdfa579f31342c4c801,Riverside Prospect,,Maine,"POINT (-69.05998, 44.16935)",5326.0
https://minmod.isi.edu/resource/mineral_site14e3521650296dc41b56f97845e0c2d6b9983045700cbab22d9fb38b15e96b4b,Montcalm Cu-Ni,,Ontario,"POINT (-85.83252, 50.07311)",5314.0
https://minmod.isi.edu/resource/mineral_site9b9cee4242695fee851433887ff715ff343c131092fcb35ec5135802c1998bb0,Baldy Lode Group,,Alaska,"POINT (-135.0381, 57.79693)",5315.0
https://minmod.isi.edu/resource/mineral_site6923ffca53742fed684ec796c42d741042e9ad3b4302495e22c04d08cb2cec7f,Lucky Lode Prospect,,Montana,"POINT (-114.58098, 47.26877)",5316.0
https://minmod.isi.edu/resource/mineral_sitefda8adfc9db3cdbdc22a39e0a9d9580d8f04bb1f15c23dd3739c9dd4f1f3c82c,Judd Harbor Duke Island,,Alaska,"POINT (-131.29254, 54.89944)",5318.0
https://minmod.isi.edu/resource/mineral_site5cb0126fcd5fcda8bbb5eeb0c6e4c13e3d11cec157af9f8fdc9c14e6bb2eb22c,Cryderman Mine,,Ontario,"POINT (-80.69644, 46.61416)",5320.0
https://minmod.isi.edu/resource/mineral_siteb6a6ef5ccc2ddcb6fff6dba332dd58358094e17ea971cb27c6e262d798ac8d3a,Coors 602,,Montana,"POINT (-110.09219, 45.43436)",5321.0
https://minmod.isi.edu/resource/mineral_site095e5e6d51dda7806b738d6b9d501512e9d49041b45086465992613d48c4f5a1,Gordon,,Washington,"POINT (-120.72897, 47.42762)",5322.0
https://minmod.isi.edu/resource/mineral_sitecf3546b6c7d79ac6fd4770531f2b904e1c57c5bfe28c59c2dacb7ea532acb26a,Merle Zone,,Idaho,"POINT (-114.33623, 45.12519)",5323.0
https://minmod.isi.edu/resource/mineral_site1fd3da533481c71922d1c2455bd4da67feb4f2ed5f3cf6229de8be465acd0658,Rader,,California,"POINT (-122.69639, 41.3279)",5330.0
https://minmod.isi.edu/resource/mineral_sitedc38ae580fa673e83dff97f064efbd5717941eee9034d23dd1fe0d25e52ad282,La Sorpresa,,Cochabamba,"POINT (-66.60947, -17.74765)",5353.0
https://minmod.isi.edu/resource/mineral_site0d4fb8a224aacd695e574565d8097bd55720c8d60dccbec7884f2440cd626a10,Idell Claims,,Washington,"POINT (-118.95642, 48.30623)",5332.0
