ms_uri,source_id,record_id,site_name,country,state_or_province,crs,commodity,deposit_type,longitude,latitude,GroupID
https://minmod.isi.edu/resource/mineral_sited2112f387266246ce1aac382ed46e05d75e685b27bdec1403b35fe09cc1ee010,MRDS,10063607,Phillips Valley,Jamaica,Saint Andrew,EPSG:4326,"copper,cobalt","",-76.6525,18.09791,MRDS144
https://minmod.isi.edu/resource/mineral_site658fc1cddb7745a7599848873f5ab782446a590fba1e185a7060bfcf12758f59,MRDS,10039280,Novillo Muerto Complex,Argentina,"",EPSG:4326,"copper,gold,platinum-group elements,platinum,chromium,nickel,cobalt","Ferroan carbonate polymetallic,Fluvial placer PGE,Ophiolite nickel-copper-PGE,Ophiolite chromium,U-M layered intrusion PGE",-65.16706,-35.3739,MRDS145
https://minmod.isi.edu/resource/mineral_site9bb90d0020adecdf0774dcd82db7bb0b412f0a74e5e203c884f09e81f8d2cbf0,MRDS,10196091,Unknown - Lead-Cobalt-Copper-Nickel,United States,Missouri,EPSG:4326,"lead,nickel,copper,cobalt","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,Ferroan carbonate polymetallic,Vein cobalt u00b1 Ni",-90.4309,37.58977,MRDS146
https://minmod.isi.edu/resource/mineral_site54f5e6fb8b457c92c12626ffec0d39ef2b1f52c674c1585ac19faa5cf76e155c,MRDS,10173986,Bluejay Mine,United States,Nevada,EPSG:4326,"copper,lead,zinc,silver,gold,cobalt","",-115.48274,35.8769,MRDS147
https://minmod.isi.edu/resource/mineral_siteb0e16eb1a96cac531b91b0bb88a0e81182cc87b38a0b3d601dada421ce4773a4,MRDS,10079589,"Luikonlahti, Finland",Finland,"",EPSG:4326,"cobalt,copper,nickel","U-M layered intrusion nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Ophiolite chromium,U-M conduit nickel-copper- PGE,Ophiolite nickel-copper-PGE",28.58617,62.9151,MRDS148
https://minmod.isi.edu/resource/mineral_site58df2f70e384d4a645ee13c18a89140180f29e9ef7af0f7842d813de58d34d40,MRDS,10303880,Tocantins Leach Plant,Brazil,Sao Paulo,EPSG:4326,"copper,nickel,cobalt","Laterite nickel,Vein cobalt u00b1 Ni,Komatiite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE",-48.38237,-14.5477,MRDS149
https://minmod.isi.edu/resource/mineral_site52cc61233038be87ec4dbd5fb86a819bdb558b6300f85e74e94b201915be72ce,MRDS,10231475,Tocantins Leach Plant,Brazil,Goias,EPSG:4326,"cobalt,nickel","Vein cobalt u00b1 Ni,Vein u00b1 replacement nickel,Komatiite nickel-copper-PGE,Laterite nickel,Arc U-M intru- sion nickel- copper-PGE",-48.38237,-14.5477,MRDS149
https://minmod.isi.edu/resource/mineral_site0e78ad74ce3f672446dabbae591707a6400e6f432ffa51e78be0ba4fec5cf0b9,MRDS,10230780,Vuonos,Finland,"",EPSG:4326,"copper,zinc,cobalt","Distal- disseminated silver-gold,Replacement copper,U-M conduit nickel-copper- PGE,Kipushi-type sediment- hosted copper- zinc-lead,Sediment-hosted copper u00b1 Co",29.11611,62.70842,MRDS150
https://minmod.isi.edu/resource/mineral_site608f02faa16d0ec05ba9b41676495a2c9eeaca737c2d6c96559c874ff43be9a3,MRDS,10107276,Vuonos Mine,Finland,"",EPSG:4326,"cobalt,nickel,copper","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,Vein cobalt u00b1 Ni,U-M intrusion nickel-copper- PGE",28.93614,62.71509,MRDS150
https://minmod.isi.edu/resource/mineral_site3d12dd7fd3ee541d41e8f520fc1ef4df22c7a65fe11aa97d88d7495c9ed355b6,MRDS,10067859,Montgomery Prospect,United States,Idaho,EPSG:4326,"zinc,copper,gold,nickel,cobalt,lead","U-M intrusion nickel-copper- PGE,U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,Supergene lead",-116.38607,48.95547,MRDS151
https://minmod.isi.edu/resource/mineral_site0b800ce635f0ae0b2aeeb3f5cc281f74362354664ed5537ebe050ee85663d43b,MRDS,10308254,Claire Bear,United States,Alaska,EPSG:4326,"gold,nickel,silver,tin,cobalt,bismuth,copper,antimony","Ferroan carbonate polymetallic,Replacement polymetallic,Vein polymetallic,Supergene silver,Laterite nickel",-136.32213,59.34974,MRDS152
https://minmod.isi.edu/resource/mineral_site5a4d315f2cf266c1173b1e0e83656ddd4b2f0918e0048a111ffcda404216812f,MRDS,10307843,Robert's PGM (near Middle Fork of Kuskokwim River),United States,Alaska,EPSG:4326,"gold,copper,nickel,silver,bismuth,cobalt,chromium","Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",-154.44884,62.19546,MRDS153
https://minmod.isi.edu/resource/mineral_site69e863b66d6f5b82efc351e0caa197f0d1cca6e37d8152e4a83f91abf024a0d0,MRDS,10095675,Sixmile Copper,United States,Oregon,EPSG:4326,"gold,silver,cobalt,copper","",-123.73144,42.30454,MRDS154
https://minmod.isi.edu/resource/mineral_sited385c30d5a25131a332db82ec85ff0b7761fe5ea5519cb682d30a1b668bd18e9,MRDS,10128729,Sixmile Copper,United States,Oregon,EPSG:4326,"silver,gold,copper,cobalt","",-123.73146,42.30452,MRDS154
https://minmod.isi.edu/resource/mineral_site27455171dfcbe222985a552aba6532576a9493ab0be39666b7a4b355bce8c9fe,MRDS,10148655,Cherry Creek Cobalt,United States,Montana,EPSG:4326,cobalt,"",-111.73415,45.11661,MRDS155
https://minmod.isi.edu/resource/mineral_siteb59c75743f12f0a1619d3ad34fed9b9621c8529113bd3f5d224d9c369d4f62d7,MRDS,10185964,Lamplugh Glacier South,United States,Alaska,EPSG:4326,"gold,molybdenum,chromium,nickel,cobalt,copper","Replacement fluorite,Replacement polymetallic,Replacement copper,Replacement manganese,Paleoplacer heavy mineral sands",-136.90852,58.78912,MRDS156
https://minmod.isi.edu/resource/mineral_sitefc614e800a48c67f192c96e02844376d7124ebf954f27e3e2c70dfb4a54779aa,MRDS,10070549,Edith B. Prospect,United States,Idaho,EPSG:4326,"cobalt,nickel,copper","U-M layered intrusion nickel- copper-PGE,Vein cobalt u00b1 Ni,Ophiolite nickel-copper-PGE,Vein u00b1 replacement nickel,Arc U-M intru- sion nickel- copper-PGE",-114.34533,45.08909,MRDS157
https://minmod.isi.edu/resource/mineral_site40c02e6fe5af2310581ad1bcbd9072894b6e1409c950433c5130e2a254a41e1a,MRDS,10159056,Huaning Cobalt Deposit,China,Yunnan,EPSG:4326,cobalt,"",102.49974,24.49924,MRDS158
https://minmod.isi.edu/resource/mineral_sitebb3b154e2ddc513d98a85c4819cf170521216e902d1e5fef6b208eb9aefb4ab9,MRDS,10230812,Ailao Shan Cobalt Deposit,China,Yunnan,EPSG:4326,cobalt,"",102.33304,23.24934,MRDS158
https://minmod.isi.edu/resource/mineral_siteda7178b4018a1c0c16a52d2ace8122e817e9ff4de2bc07b6ec1954f9e28c8f9a,MRDS,10274286,Copper Mountain Group,United States,Oregon,EPSG:4326,"gold,copper,cobalt","",-118.69436,44.55595,MRDS159
https://minmod.isi.edu/resource/mineral_siteab579efb2c328899b7ce943149e7cfcc21e8afa40db267368e018c70496a8462,MRDS,10033078,Copper Mtn. Group,United States,Oregon,EPSG:4326,"copper,cobalt,gold",Vein,-118.69328,44.55568,MRDS159
https://minmod.isi.edu/resource/mineral_site70aa14b082af46d63834c3ae27767bb2314fa0f5b41f97ad2c63a3db372aaa5e,MRDS,10067838,Cottonwood Canyon Nickel Deposit,United States,Nevada,EPSG:4326,"cobalt,copper,nickel","Ophiolite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Vein u00b1 replacement nickel,Vein cobalt u00b1 Ni",-117.91318,39.99657,MRDS160
https://minmod.isi.edu/resource/mineral_sitea89768a76d9e9a0caf324472093c8477c4905c2ea8eb96f1b959a9f45a6e5ee4,MRDS,10197308,Bell Nickel Mine,United States,Nevada,EPSG:4326,"nickel,cobalt","Vein u00b1 replacement nickel,Carlin-type gold,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,U-M conduit nickel-copper- PGE",-117.90766,39.9902,MRDS160
https://minmod.isi.edu/resource/mineral_site48a8034e75e494a21221684b97bedab76fb998e71f53d36e727793cced0f9570,MRDS,10096178,"Rankin Inlet Nickel Co, Cu, Pt, Pd Mine-Canada",Canada,Northwest Territories,EPSG:4326,"platinum,cobalt,copper,palladium,nickel","Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE",-92.33361,62.55025,MRDS161
https://minmod.isi.edu/resource/mineral_siteebcfbde7497746ba2f54a0bc443efd8bb1b89e0663c4462de3c0ad93e0e483ce,MRDS,10039049,Cu - Ni Sulfide Deposit Y,China,"",EPSG:4326,"antimony,palladium,tellurium,nickel,cobalt,copper,bismuth","Vein cobalt u00b1 Ni,Ophiolite chromium,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Ophiolite nickel-copper-PGE",103.83393,36.56139,MRDS162
https://minmod.isi.edu/resource/mineral_site0222bde3f3ae49aa9772f18c7d2e81118e3a1d3701da39890386308e71666334,MRDS,10070521,St. Joe Prospect,United States,Idaho,EPSG:4326,"cobalt,copper,gold,nickel","Vein cobalt u00b1 Ni,Magnetite- dominant IOCG,U-M layered intrusion PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",-114.34768,45.12196,MRDS163
https://minmod.isi.edu/resource/mineral_site40073b82681f762467ee3b5485985347d2587986aef7d2f52f31fa2e08b378f3,MRDS,10207302,Adamovsk,Russia,"",EPSG:4326,cobalt,"",60.75121,50.84796,MRDS164
https://minmod.isi.edu/resource/mineral_site2e52d458da4ec59296c9ebaa299332df049b71bcf31352d6b1cc75d372f98ec1,MRDS,10038814,Atok,South Africa,"",EPSG:4326,"nickel,cobalt,platinum-group elements,platinum,copper","Vein cobalt u00b1 Ni,Komatiite nickel-copper-PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE,Mafic-ultramafic VMS",29.8428,-24.31834,MRDS165
https://minmod.isi.edu/resource/mineral_site4c93383536b723f09adf3945fd135be01f2c9ca21177cd11b29e5dec342ab133,MRDS,10055940,Dolphin,United States,Washington,EPSG:4326,"cobalt,copper,gold,silver","",-120.97924,47.44482,MRDS166
https://minmod.isi.edu/resource/mineral_site26a42dd56da2128a38ac70f28e942869e152308bc81f9eb68fd49540801cd5d2,MRDS,10109505,Dolphin Mine,United States,Washington,EPSG:4326,"silver,iron,cobalt,gold,copper","",-120.97924,47.44482,MRDS166
https://minmod.isi.edu/resource/mineral_sitef7c9be835902c7b789a1f604932615a971661cc90aad8b89b5ed3ab9582e84af,MRDS,10204098,Dick,United States,Washington,EPSG:4326,"cobalt,copper,nickel","U-M conduit nickel-copper- PGE,Vein cobalt u00b1 Ni,Exotic copper,Replacement copper,Arc U-M intru- sion nickel- copper-PGE",-120.20257,47.76423,MRDS167
https://minmod.isi.edu/resource/mineral_site9598b072fa66085a624b289e51b44a7c2a4ab42050269ef3369672974b6ca61f,MRDS,10068226,Dick,United States,Washington,EPSG:4326,"copper,cobalt,nickel","Vein cobalt u00b1 Ni,U-M conduit nickel-copper- PGE,Distal- disseminated silver-gold,Arc U-M intru- sion nickel- copper-PGE,Vein u00b1 replacement nickel",-120.20756,47.76983,MRDS167
https://minmod.isi.edu/resource/mineral_sited3b823218449436697a40eb64b26834e4da4d2571545275d172ac3c796b5de3c,MRDS,10277685,Maki & Dosser Prospects,United States,Washington,EPSG:4326,"zinc,cobalt,lead","",-117.60191,48.84486,MRDS168
https://minmod.isi.edu/resource/mineral_site2e174bb19504297b67eaa293b8239af973d7696a2e601f2f694cdf9fb43026ed,MRDS,10087816,Ralston Buttes District,United States,Colorado,EPSG:4326,"zinc,cobalt,nickel,lead,copper,gold,uranium,molybdenum,silver,bismuth,manganese","LCT pegmatite,Skarn uranium- REE,Skarn zinc-lead-silver,Collapse breccia pipe uranium,Unconformity- related ura- nium",-105.28141,39.84443,MRDS169
https://minmod.isi.edu/resource/mineral_sitefbb84e1d315f4fd25422bc9f13307cd07c0514cf806f126d4ff333243a680e5d,MRDS,10307867,Post Lake,United States,Alaska,EPSG:4326,"iron,copper,cobalt,lead,arsenic,nickel","Replacement polymetallic,Ferroan carbonate polymetallic,Vein polymetallic,Mafic-ultramafic VMS,Supergene lead",-153.52781,62.12048,MRDS170
https://minmod.isi.edu/resource/mineral_sitee7fa810981eb9a2d4a22b3ebe6894ae0f2ee4eda363ba1279fe1aca72b96926c,MRDS,10197878,Gibellini Mine,United States,Nevada,EPSG:4326,"calcium,nickel,molybdenum,manganese,zinc,copper,vanadium,cobalt,iron,barium-barite","Supergene manganese,Low Iron alkali-calcic,Replacement manganese,Nodule manganese,Porphyry copper- molybdenum",-116.0906,39.20823,MRDS171
https://minmod.isi.edu/resource/mineral_site883b5d29becf66f5c638d0911ad35694b64f7583259b8eeba500fc1540399639,MRDS,10022033,Lela North-3,United States,Oklahoma,EPSG:4326,"copper,vanadium,molybdenum,zirconium,nickel,cobalt,silver,chromium,lead","Ferroan carbonate polymetallic,Exotic copper,Supergene copper,Replacement copper,Vein copper",-96.94141,36.37564,MRDS172
https://minmod.isi.edu/resource/mineral_sitebcd909c716d4ad3b1d081331f6a7048a8d518e7e1e58686edf1d8afc305cb9e2,MRDS,10098091,Lela North-1,United States,Oklahoma,EPSG:4326,"zirconium,lead,silver,cobalt,chromium,copper,molybdenum,vanadium","",-96.92058,36.37369,MRDS172
https://minmod.isi.edu/resource/mineral_sitea06ca5ef63c04924aeccf7025ef180dcbc0acb1cddde138b1c70bc7a0320ce2f,MRDS,10088454,Lela North-2,United States,Oklahoma,EPSG:4326,"lead,molybdenum,cobalt,chromium,silver,zirconium,copper,vanadium","",-96.69832,36.32242,MRDS172
https://minmod.isi.edu/resource/mineral_site39d9802b6c736ed6439fce4dbc3011ccf78928ff82ca1eab2f969bda4ece3176,MRDS,10091730,Lela North-5,United States,Oklahoma,EPSG:4326,"lead,copper,silver,molybdenum,chromium,vanadium,cobalt,zirconium","",-96.8978,36.39868,MRDS172
https://minmod.isi.edu/resource/mineral_sitee84c736d5359624774f3ba2e765365f34e74d5860a263ca101ecd85329da2da1,MRDS,10270007,Copper Chief Mine,United States,Nevada,EPSG:4326,"silver,zinc,cobalt,copper,gold,uranium","",-115.55084,35.8214,MRDS173
https://minmod.isi.edu/resource/mineral_siteef028d05c8a81476d602a9e78765e4368c72f3cd92310dc82386db6d76549a02,MRDS,10283135,Tidal Inlet,United States,Alaska,EPSG:4326,"nickel,copper,cobalt","Komatiite nickel-copper-PGE,Vein cobalt u00b1 Ni,Arc U-M intru- sion nickel- copper-PGE,Bimodal-mafic VMS,Ophiolite nickel-copper-PGE",-136.3496,58.79473,MRDS174
https://minmod.isi.edu/resource/mineral_site3bf23205aba6281d6ab8f301bfdedeb046d2983c0fe949d7c67f83d0891c601b,MRDS,10002271,Unnamed (south of Tidal Inlet),United States,Alaska,EPSG:4326,"nickel,copper,cobalt","Vein u00b1 replacement nickel,Shoreline placer gold,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,Ophiolite nickel-copper-PGE",-136.34821,58.79279,MRDS174
https://minmod.isi.edu/resource/mineral_site2a30ccf7e6028d9ab2763ffdbe9f561241bfce21e62f209c2bd7036e5e5a4459,MRDS,10255626,Frood,Canada,Ontario,EPSG:4326,"gold,platinum,cobalt,nickel,palladium,platinum-group elements,silver,copper","U-M intrusion nickel-copper- PGE,U-M conduit nickel-copper- PGE,Algoma-type banded iron formation,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE",-81.00808,46.52499,MRDS175
https://minmod.isi.edu/resource/mineral_site076d45158710d5c04d644f34582738c00f33b140abdc85830cc8c5c3975edb8d,MRDS,10024585,Frood Mine,Canada,Ontario,EPSG:4326,"selenium,nickel,platinum-group elements,copper,silver,cobalt,gold,tellurium","U-M layered intrusion nickel- copper-PGE,U-M layered intrusion PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE",-81.00811,46.52499,MRDS175
https://minmod.isi.edu/resource/mineral_site0255680fd8d7f42a9c87e5ba370280f1ae8a7b3ba6fb2d5fc0acc592672ce6e7,MRDS,10024472,Frood Mine,Canada,Ontario,EPSG:4326,"silver,selenium,cobalt,tellurium,copper,platinum-group elements,nickel,gold","Komatiite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M conduit nickel-copper- PGE",-81.00811,46.52499,MRDS175
https://minmod.isi.edu/resource/mineral_site6c1f3eda82dd8a4b709feb47a832cef346687fbeb1e12000944f68da37c9270d,MRDS,10107362,Musonoi,Congo (Kinshasa),Katanga,EPSG:4326,"cobalt,copper","",25.4433,-10.7135,MRDS176
https://minmod.isi.edu/resource/mineral_sitebef05ae744e41319146c258341f9905401a44d7f766b8145992037af6ee7e339,MRDS,10069646,Nonoc Island,Philippines,"",EPSG:4326,"nickel,iron,cobalt","Marine evaporite magnesite,Ferroan carbonate polymetallic,Ophiolite nickel-copper-PGE,Vein cobalt u00b1 Ni,Laterite nickel",125.61588,9.85064,MRDS177
https://minmod.isi.edu/resource/mineral_site141441428f39c0183da7cfafe0230224621325cff4fb74132d4294c614a357d3,MRDS,10310715,Pine Tree-Josephine Mine,United States,California,EPSG:4326,"silver,lead,gold,nickel,copper,cobalt,zinc","Hydrothermal vein and replacement,Orogenic silver-lead- zinc-copper- antimony,hydrothermal stockwork,Replacement gold-silver,Hypozonal orogenic gold,Low-sulfidation (LS) epither- mal gold-silver,Epizonal orogenic gold",-120.12222,37.59583,MRDS178
https://minmod.isi.edu/resource/mineral_site6e6c959721a1eb843b74d599d7bc76993ce79adce0f9f59c56c78e7556849ab9,MRDS,10067582,Pine Tree and Josephine,United States,California,EPSG:4326,"nickel,lead,silver,gold,cobalt,copper","Vein five-element,Vein polymetallic,Vein cobalt u00b1 Ni,Vein,Vein copper,Porphyry gold u00b1 copper",-120.12349,37.59603,MRDS178
https://minmod.isi.edu/resource/mineral_site42a1f376a7f388ea061c81640a6acc98f419f125fec1d9552a4bcf6d74bb7385,MRDS,10069381,Outokumpu Copper-Cobalt Deposit-Finland,Finland,"",EPSG:4326,"cobalt,copper","",29.00282,62.74842,MRDS179
https://minmod.isi.edu/resource/mineral_sitee9574e92e72fd4b00612d513fc173a2f51aa664f2066bb6ea35de4b613c3af9d,MRDS,10096150,Brejo Seco,Brazil,Piaui,EPSG:4326,"Asbestos,nickel,cobalt,copper","Ophiolite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,U-M intrusion nickel-copper- PGE,U-M conduit nickel-copper- PGE",-41.97814,-8.48962,MRDS180
https://minmod.isi.edu/resource/mineral_site992396dfe794451abd7a712af5f61f55fa06195e80bc7ac095902a56864360d5,MRDS,10207788,Konkola,Zambia,Copperbelt,EPSG:4326,"gold,copper,silver,cobalt","",27.7903,-12.3215,MRDS181
https://minmod.isi.edu/resource/mineral_sitefed8322f3a87ea5c25a25142d8abf9407c91d4f29e70f31486a1b238fc14c9d9,MRDS,10069622,Sablayan,Philippines,"",EPSG:4326,"nickel,cobalt","Ophiolite nickel-copper-PGE,Vein u00b1 replacement nickel,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,Laterite nickel",121.16597,13.06699,MRDS182
https://minmod.isi.edu/resource/mineral_sitea455986ffa321a2188f653a78f2483da4c604e630ff5143f14e2097ef609f286,MRDS,10055376,Borax Lake,United States,California,EPSG:4326,"cobalt,boron-borates","",-122.66774,38.96655,MRDS183
https://minmod.isi.edu/resource/mineral_site373562fb33e52d1eeec5998b18c6dba478341cbe1edc3df7be6731f118803f60,MRDS,10110430,"Dogatani Cobalt Mine, Japan",Japan,Nara,EPSG:4326,cobalt,Vein,135.98215,33.73209,MRDS184
https://minmod.isi.edu/resource/mineral_site9faa0089b6c343d93b7b56c9731b2f38d4debdc853a16571d21380aaa67b4342,MRDS,10069383,"Taishio Cobalt Mine, Japan",Japan,Wakayama,EPSG:4326,cobalt,Vein,134.58216,35.16533,MRDS184
https://minmod.isi.edu/resource/mineral_site412bdc0c70a9e8c5ad0741860cf80b01de7a3193376d7c54da18bbbd362fc68d,MRDS,10105531,Naganobori Cobalt Mine-Japan,Japan,Yamaguchi,EPSG:4326,"copper,cobalt","",131.33225,34.33201,MRDS184
https://minmod.isi.edu/resource/mineral_site9b931e68617d5d735bbd99eb2cbabf9838634cad955b1d0ba6825f33b27a0fd3,MRDS,10069382,"Sanyo Cobalt Mine, Japan",Japan,Wakayama,EPSG:4326,"silver,cobalt,gold","Vein cobalt u00b1 Ni,Vein,Vein polymetallic,Sediment-hosted copper u00b1 Co,Vein five-element,Ophiolite chromium",138.88206,35.63201,MRDS184
https://minmod.isi.edu/resource/mineral_site0b140b3e2656429c83bab7de5b26f6f9cedaa047ecd6271ca080087cb31feb56,MRDS,10104680,Condor,Chile,"",EPSG:4326,"copper,cobalt",Vein,-71.20093,-30.23385,MRDS185
https://minmod.isi.edu/resource/mineral_sitecd42bc5ec2978e02c51739d755c12bdbbb107ace9d570afe81bef614166c8a14,MRDS,10303947,Rapi,Peru,Ayacucho,EPSG:4326,"cobalt,nickel","Ophiolite chromium,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,Ophiolite nickel-copper-PGE,Laterite nickel",-73.99965,-12.89783,MRDS186
https://minmod.isi.edu/resource/mineral_site99b473f269190d05257befbefcf91774938a332c26e5fbea91307a3ea84e070b,MRDS,10276435,Dick Nickel Property,United States,Washington,EPSG:4326,"nickel,pumice,cobalt,iron,copper","Komatiite nickel-copper-PGE,Ferroan carbonate polymetallic,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,Laterite nickel",-120.20787,47.76983,MRDS187
https://minmod.isi.edu/resource/mineral_site18f6e9565a5e43aaaf927c35d58b805e5e5b5552460b0801f1608619ef92927b,MRDS,60000380,Lower San Miguel District,United States,Colorado,EPSG:4326,"vanadium,uranium,gold,silver,lead,copper,chromium,molybdenum,zinc,cobalt,limestone","CHEMICAL PRECIPITATE,REPLACEMENT,PLACER,STRATABOUND,VEIN",-108.05395,38.0172,MRDS188
https://minmod.isi.edu/resource/mineral_site6684fe694709b8dce15d35b5e2ea0a991d27408c141f5f4f82241d1ed0cf55e6,MRDS,10284620,Gasquet Laterite,United States,California,EPSG:4326,"zinc,chromium,magnesite,copper,manganese,cobalt,nickel","Laterite nickel,laterite,Carbonatite laterite REE,Laterite magnesite,Ophiolite nickel-copper-PGE,Heavy mineral sands",-123.9849,41.8817,MRDS189
https://minmod.isi.edu/resource/mineral_site60e34e1c0b311d71345d6d614e2cba6b37b168f17f33924748eff869ed66e0ee,MRDS,10152678,Red Baron Group,United States,Oregon,EPSG:4326,"iron,cobalt,nickel,chromium","Ferroan carbonate polymetallic,U-M layered intrusion chromium,Laterite nickel,Komatiite nickel-copper-PGE,Ophiolite chromium",-123.71806,42.16792,MRDS190
https://minmod.isi.edu/resource/mineral_site1c2267bd6265088d99e581fd64341fc94f12dbdfd3677ddc6c11783d1eeecd69,MRDS,10038420,Totten Mine,Canada,Ontario,EPSG:4326,"selenium,cobalt,gold,platinum-group elements,tellurium,silver,nickel,copper","U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni",-81.44979,46.38332,MRDS191
https://minmod.isi.edu/resource/mineral_sitee2487e1df44733c217575de9a80de2a7ccdbe85ea14722215a402fbcde6f1a79,MRDS,10024473,Totten Mine,Canada,Ontario,EPSG:4326,"copper,platinum-group elements,nickel,cobalt,silver,selenium,gold,tellurium","U-M intrusion nickel-copper- PGE,Komatiite nickel-copper-PGE,U-M layered intrusion nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE",-81.45951,46.3786,MRDS191
https://minmod.isi.edu/resource/mineral_sited242b639a3188f25d892d67b2df4614291eeb9c65e84e67249e79bdd38d021fe,MRDS,10024593,Totten Mine,Canada,Ontario,EPSG:4326,"selenium,tellurium,platinum-group elements,gold,silver,nickel,cobalt,copper","U-M intrusion nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,Komatiite nickel-copper-PGE,U-M layered intrusion PGE",-81.45951,46.3786,MRDS191
https://minmod.isi.edu/resource/mineral_siteb32b76d9ca9c5028391b6f13eca4d0b5ed760d027ee1b6aa8df9e49e40ea5153,MRDS,10158064,Totten Mine,Canada,Ontario,EPSG:4326,"nickel,cobalt,copper,gold,platinum,palladium,platinum-group elements,silver","U-M conduit nickel-copper- PGE,Impact U-M intrusion nickel- copper-PGE,Algoma-type banded iron formation,Arc U-M intru- sion nickel- copper-PGE,U-M intrusion nickel-copper- PGE",-81.45949,46.37859,MRDS191
https://minmod.isi.edu/resource/mineral_sitee4a3fa18187b953d7fc5a960e7a28e5bd4f0d22e27b163118fe5a376266fe834,MRDS,10279799,Pinares De Mayari Oeste,Cuba,"",EPSG:4326,"nickel,cobalt","U-M conduit nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,Vein cobalt u00b1 Ni,Laterite nickel,Ophiolite nickel-copper-PGE",-75.6997,20.68387,MRDS192
https://minmod.isi.edu/resource/mineral_site2fd8c891d2659035be054093c39d669ecd022ee1910ecb04f3b994dd47078671,MRDS,10234166,"Dundas Bay, West Arm",United States,Alaska,EPSG:4326,"copper,silver,cobalt","",-136.50208,58.35392,MRDS193
https://minmod.isi.edu/resource/mineral_site61321c9911234ad6afdea87a90f7feab2844aa331558c051ecc09be938258742,MRDS,10002283,Unnamed (west arm of Dundas Bay),United States,Alaska,EPSG:4326,"copper,cobalt,silver","",-136.50208,58.35583,MRDS193
https://minmod.isi.edu/resource/mineral_sitecef6a968068453927ea82dcd328e6bea5a4afc47b23ffb305bd04b81005b5265,MRDS,10158447,(Facility) Harjavalta Nickel Flash Smelter,Finland,"",EPSG:4326,"cobalt,nickel,copper","Laterite nickel,Arc U-M intru- sion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,Vein u00b1 replacement nickel",22.16952,61.31524,MRDS194
https://minmod.isi.edu/resource/mineral_site362d2e2e2e7e844c1c8d26fcc5f7de2f471b79220d1eb1ee8cda098f93e54b07,MRDS,10180013,Monarch,United States,Washington,EPSG:4326,"nickel,gold,cobalt","Vein cobalt u00b1 Ni,Bimodal-mafic VMS,U-M conduit nickel-copper- PGE,Mafic-siliciclastic VMS,Mafic-ultramafic VMS",-120.66287,47.44622,MRDS195
https://minmod.isi.edu/resource/mineral_site070685e5ffeef9183fd7263db6bd1e68434bac1999de9ee2889af07224e4783b,MRDS,10023604,Tropa Pete,Argentina,Jujuy,EPSG:4326,"boron-borates,cobalt","",-67.08279,-23.58085,MRDS196
