country,ms_uri,source_id,record_id,state_or_province,location,crs,other_names,site_name,commodity,deposit_type,link_method,longitude,latitude,GroupID
Finland,https://minmod.isi.edu/resource/site__doi-org-10-1016-j-oregeorev-2016-08-010__perttilahti-459,https://doi.org/10.1016/j.oregeorev.2016.08.010,perttilahti__459,"","",EPSG:4326,"",Perttilahti,",,pper,balt",VMS,TXT,,,https://doi.org/10.1016/j.oregeorev.2016.08.0104
Australia,https://minmod.isi.edu/resource/site__doi-org-10-1016-j-oregeorev-2016-08-010__area-55-23,https://doi.org/10.1016/j.oregeorev.2016.08.010,area-55__23,"","",EPSG:4326,"",Area 55,"pper,,balt,","Magmatic sulfide,Sediment-hosted polymetallic",TXT,,,https://doi.org/10.1016/j.oregeorev.2016.08.0105
Finland,https://minmod.isi.edu/resource/site__doi-org-10-1016-j-oregeorev-2016-08-010__kylylahti-458,https://doi.org/10.1016/j.oregeorev.2016.08.010,kylylahti__458,"","",EPSG:4326,"",Kylylahti,",,balt,Gold,pper",VMS,TXT,,,https://doi.org/10.1016/j.oregeorev.2016.08.0106
Finland,https://minmod.isi.edu/resource/site__doi-org-10-1016-j-oregeorev-2016-08-010__rautavaara-462,https://doi.org/10.1016/j.oregeorev.2016.08.010,rautavaara__462,"","",EPSG:4326,"",Rautavaara,"pper,,",IOCG,TXT,,,https://doi.org/10.1016/j.oregeorev.2016.08.0107
Finland,https://minmod.isi.edu/resource/site__doi-org-10-1016-j-oregeorev-2016-08-010__riihilahti-463,https://doi.org/10.1016/j.oregeorev.2016.08.010,riihilahti__463,"","",EPSG:4326,"",Riihilahti,"Gold,pper,,balt,",VMS,TXT,,,https://doi.org/10.1016/j.oregeorev.2016.08.0108
Russia,https://minmod.isi.edu/resource/site__doi-org-10-1016-j-oregeorev-2016-08-010__ishkinino-740,https://doi.org/10.1016/j.oregeorev.2016.08.010,ishkinino__740,"","",EPSG:4326,"",Ishkinino,"balt,,,Silver,Gold,pper,",VMS,TXT,,,https://doi.org/10.1016/j.oregeorev.2016.08.0109
Finland,https://minmod.isi.edu/resource/site__doi-org-10-1016-j-oregeorev-2016-08-010__saramaki-464,https://doi.org/10.1016/j.oregeorev.2016.08.010,saramaki__464,"","",EPSG:4326,"",Saram,",balt,,pper",VMS,TXT,,,https://doi.org/10.1016/j.oregeorev.2016.08.01010
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh127,https://doi.org/10.5066/P96MMRFD,MH127,Alaska,POINT (146.0826000000000136 63.3018000000000001),EPSG:4267,"",Unnamed (lower Broxson Gulch),"Gold,pper,","Ferroan carbonate polymetallic,Iron sulfide polymetallic,Vein ± replacement nickel",GEO,146.0826,63.3018,https://doi.org/10.5066/P96MMRFD0
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh121,https://doi.org/10.5066/P96MMRFD,MH121,Alaska,POINT (146.0828999999999667 63.3457999999999970),EPSG:4267,"",Unnamed (near Broxson Gulch),"Silver,pper,Gold,balt,,","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,146.0829,63.3458,https://doi.org/10.5066/P96MMRFD0
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va016,https://doi.org/10.5066/P96MMRFD,VA016,Alaska,POINT (144.9435999999999751 61.6024999999999991),EPSG:4267,"",Dust Mountain,",, elements",Ophiolite chromium,GEO,144.9436,61.6025,https://doi.org/10.5066/P96MMRFD1
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__an086,https://doi.org/10.5066/P96MMRFD,AN086,Alaska,POINT (148.6500000000000057 61.6300000000000097),EPSG:4267,"",Unnamed,",","Arc U-M intru- sion nickel- copper-PGE,Ophiolite chromium,U-M layered intrusion chromium",GEO,148.65,61.63,https://doi.org/10.5066/P96MMRFD2
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sr230,https://doi.org/10.5066/P96MMRFD,SR230,Alaska,POINT (147.7872999999999877 60.2892999999999972),EPSG:4267,"",Hubbard Elliott,"pper,","Iron sulfide polymetallic,Vein ± replacement nickel",GEO,147.7873,60.2893,https://doi.org/10.5066/P96MMRFD3
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh193,https://doi.org/10.5066/P96MMRFD,MH193,Alaska,POINT (145.7501000000000033 63.0559999999999832),EPSG:4267,"",Gravel Pit,"pper,,Gold","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,145.7501,63.056,https://doi.org/10.5066/P96MMRFD4
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh287,https://doi.org/10.5066/P96MMRFD,MH287,Alaska,POINT (144.8807999999999936 63.1931999999999832),EPSG:4267,"",Unnamed (west of Chistochina Glacier),"pper,Silver,,Gold","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,144.8808,63.1932,https://doi.org/10.5066/P96MMRFD5
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh285,https://doi.org/10.5066/P96MMRFD,MH285,Alaska,POINT (144.8708000000000027 63.2036999999999978),EPSG:4267,"",Unnamed (northwest of Chistochina Glacier),"Silver,pper,,Gold","Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,144.8708,63.2037,https://doi.org/10.5066/P96MMRFD5
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh304,https://doi.org/10.5066/P96MMRFD,MH304,Alaska,POINT (144.7006000000000085 63.1987999999999843),EPSG:4267,"",Unnamed (north of the Chistochina Glacier),"Gold,,pper,Silver","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE",GEO,144.7006,63.1988,https://doi.org/10.5066/P96MMRFD5
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh283,https://doi.org/10.5066/P96MMRFD,MH283,Alaska,POINT (144.8813000000000102 63.2158000000000087),EPSG:4267,"",Unnamed (northwest of the terminus of Chistochina Glacier),",pper,,Silver,Gold","Iron sulfide polymetallic,Orogenic copper ± gold,Volcanic-hosted copper",GEO,144.8813,63.2158,https://doi.org/10.5066/P96MMRFD5
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__id073,https://doi.org/10.5066/P96MMRFD,ID073,Alaska,POINT (157.3258999999999901 62.6031000000000049),EPSG:4267,"",Unnamed (east of Guggenheim ),",Silver,,,pper,,,","",GEO,157.3259,62.6031,https://doi.org/10.5066/P96MMRFD6
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tk053,https://doi.org/10.5066/P96MMRFD,TK053,Alaska,POINT (148.7151000000000067 62.5043000000000006),EPSG:4267,"",Unnamed (north of Talkeetna River),"Silver,balt,,pper",Volcanic-hosted copper,GEO,148.7151,62.5043,https://doi.org/10.5066/P96MMRFD7
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tk052,https://doi.org/10.5066/P96MMRFD,TK052,Alaska,POINT (148.8938000000000272 62.5075000000000074),EPSG:4267,"",Unnamed (south of Talkeetna River),"pper,,",Volcanic-hosted copper,GEO,148.8938,62.5075,https://doi.org/10.5066/P96MMRFD7
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__pa034,https://doi.org/10.5066/P96MMRFD,PA034,Alaska,POINT (134.9575299999999913 56.4221299999999957),EPSG:4267,"",Unnamed (near Snipe Bay),"pper,","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE",GEO,134.95753,56.42213,https://doi.org/10.5066/P96MMRFD8
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh139,https://doi.org/10.5066/P96MMRFD,MH139,Alaska,POINT (146.0424999999999898 63.3113000000000028),EPSG:4267,"",Specimen,"Gold,,pper,",Fluvial placer gold,GEO,146.0425,63.3113,https://doi.org/10.5066/P96MMRFD9
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh119,https://doi.org/10.5066/P96MMRFD,MH119,Alaska,POINT (146.0801999999999907 63.3483999999999980),EPSG:4267,"",Unnamed (ridge between the middle east forks Broxson Gulch),"Silver,,Gold,pper","Black shale nickel ± Mo- PGE,Iron silicate polymetallic,Iron sulfide polymetallic",GEO,146.0802,63.3484,https://doi.org/10.5066/P96MMRFD10
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh129,https://doi.org/10.5066/P96MMRFD,MH129,Alaska,POINT (146.0481000000000051 63.3485000000000014),EPSG:4267,"",Unnamed (ridge between the middle east forks Broxson Gulch),"Silver,balt,Gold,pper,","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,146.0481,63.3485,https://doi.org/10.5066/P96MMRFD10
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh120,https://doi.org/10.5066/P96MMRFD,MH120,Alaska,POINT (146.0670000000000073 63.3488000000000042),EPSG:4267,"",Unnamed (ridge between middle east forks Broxson Gulch),",Silver,Gold","Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,146.067,63.3488,https://doi.org/10.5066/P96MMRFD10
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf008,https://doi.org/10.5066/P96MMRFD,MF008,Alaska,POINT (137.0889999999999986 58.4939999999999998),EPSG:4267,"",Unnamed (south of Finger Glacier),"pper,,,,,Silver","U-M intrusion nickel-copper- PGE,U-M layered intrusion iron-titanium- vanadium",GEO,137.089,58.494,https://doi.org/10.5066/P96MMRFD11
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf010,https://doi.org/10.5066/P96MMRFD,MF010,Alaska,POINT (137.0500000000000114 58.5099999999999980),EPSG:4267,"",Unnamed (southeast of upper Finger Glacier),"pper,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,137.05,58.51,https://doi.org/10.5066/P96MMRFD11
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__he159,https://doi.org/10.5066/P96MMRFD,HE159,Alaska,POINT (147.7329999999999757 63.0090000000000003),EPSG:4267,"",Unnamed (at Peak 5532),"pper,,","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,147.733,63.009,https://doi.org/10.5066/P96MMRFD12
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh209,https://doi.org/10.5066/P96MMRFD,MH209,Alaska,POINT (145.7009999999999934 63.3563999999999936),EPSG:4267,"",Talnakh,",pper,balt,Gold","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,145.701,63.3564,https://doi.org/10.5066/P96MMRFD13
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__wi062,https://doi.org/10.5066/P96MMRFD,WI062,Alaska,POINT (151.6896999999999593 67.3507000000000033),EPSG:4267,"",Unnamed (ridge between Madison Crevice ),",,,","Siliciclastic-mafic zinc-lead,Vein ± replacement nickel",GEO,151.6897,67.3507,https://doi.org/10.5066/P96MMRFD14
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__wi039,https://doi.org/10.5066/P96MMRFD,WI039,Alaska,POINT (152.7989000000000033 67.3013999999999868),EPSG:4267,"",Unnamed (west of Mettenpherg ),",,,,","Arc U-M intrusion titanium- vanadium,Heavy mineral sands",GEO,152.7989,67.3014,https://doi.org/10.5066/P96MMRFD15
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__tk006,https://doi.org/10.5066/P96MMRFD,TK006,Alaska,POINT (149.7142000000000053 62.8601999999999848),EPSG:4267,"",Unnamed (west southwest of VABM Indian),",pper,",Iron sulfide polymetallic,GEO,149.7142,62.8602,https://doi.org/10.5066/P96MMRFD16
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ju019,https://doi.org/10.5066/P96MMRFD,JU019,Alaska,POINT (135.4681999999999675 58.8870999999999825),EPSG:4267,"",Unnamed (south of the Sullivan River),",Gold,balt,,","Bimodal felsic VMS,Iron sulfide polymetallic",GEO,135.4682,58.8871,https://doi.org/10.5066/P96MMRFD17
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__wi059,https://doi.org/10.5066/P96MMRFD,WI059,Alaska,POINT (152.2689999999999770 67.4665999999999997),EPSG:4267,"",Unnamed (on McKinley ),",,pper,,",Residual placer lead,GEO,152.269,67.4666,https://doi.org/10.5066/P96MMRFD18
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh217,https://doi.org/10.5066/P96MMRFD,MH217,Alaska,POINT (145.6198999999999728 63.3385999999999996),EPSG:4267,"",Upper Glacier,"Gold,pper,balt,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,145.6199,63.3386,https://doi.org/10.5066/P96MMRFD19
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mg022,https://doi.org/10.5066/P96MMRFD,MG022,Alaska,POINT (154.8669999999999902 62.0930000000000106),EPSG:4267,"",Unnamed (near tributary of Cheeneetnuk River),",",Supergene zinc,GEO,154.867,62.093,https://doi.org/10.5066/P96MMRFD20
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__cr156,https://doi.org/10.5066/P96MMRFD,CR156,Alaska,POINT (132.5978000000000065 55.2181699999999935),EPSG:4267,"",Gould (near Hetta Inlet),",balt,Gold,pper","Iron silicate polymetallic,Skarn copper",GEO,132.5978,55.21817,https://doi.org/10.5066/P96MMRFD21
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh102,https://doi.org/10.5066/P96MMRFD,MH102,Alaska,POINT (146.3173999999999921 63.3226000000000084),EPSG:4267,"",Boot Flap,",,pper","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,146.3174,63.3226,https://doi.org/10.5066/P96MMRFD22
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mg072,https://doi.org/10.5066/P96MMRFD,MG072,Alaska,POINT (153.8240000000000123 62.0289999999999964),EPSG:4267,"",Unnamed (near West Fork of Post River),",pper,Silver,","Siliciclastic- carbonate zinc-lead,Siliciclastic-mafic barite,Siliciclastic-mafic zinc-lead",GEO,153.824,62.029,https://doi.org/10.5066/P96MMRFD23
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__he065,https://doi.org/10.5066/P96MMRFD,HE065,Alaska,POINT (149.9299999999999784 63.0399999999999991),EPSG:4267,"",Unnamed (divide between Partin Little Shotgun ),",","Ophiolite chromium,Ophiolite nickel-copper-PGE",GEO,149.93,63.04,https://doi.org/10.5066/P96MMRFD24
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh096,https://doi.org/10.5066/P96MMRFD,MH096,Alaska,POINT (146.3694999999999879 63.2875999999999834),EPSG:4267,"",Unnamed (west of the terminus of Eureka Glacier),"pper,","U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,146.3695,63.2876,https://doi.org/10.5066/P96MMRFD25
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh091,https://doi.org/10.5066/P96MMRFD,MH091,Alaska,POINT (146.4348999999999990 63.3048000000000073),EPSG:4267,"",Unnamed (west of lower Eureka Glacier),",","Arc U-M intru- sion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,Vein ± replacement nickel",GEO,146.4349,63.3048,https://doi.org/10.5066/P96MMRFD25
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__ea021,https://doi.org/10.5066/P96MMRFD,EA021,Alaska,POINT (141.5548000000000002 64.9351999999999947),EPSG:4267,"",Fox,",,pper,,Gold,","Fluvial placer gold,Shoreline placer gold",GEO,141.5548,64.9352,https://doi.org/10.5066/P96MMRFD26
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sr227,https://doi.org/10.5066/P96MMRFD,SR227,Alaska,POINT (147.8203000000000031 60.2829999999999941),EPSG:4267,"",Harry Moore,"pper,","Mafic-ultramafic VMS,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE",GEO,147.8203,60.283,https://doi.org/10.5066/P96MMRFD27
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__an148,https://doi.org/10.5066/P96MMRFD,AN148,Alaska,POINT (147.2883999999999958 61.0936000000000021),EPSG:4267,"",Four One,",Silver,Gold,pper","Iron sulfide polymetallic,Vein ± replacement nickel",GEO,147.2884,61.0936,https://doi.org/10.5066/P96MMRFD28
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh176,https://doi.org/10.5066/P96MMRFD,MH176,Alaska,POINT (146.0605999999999653 63.2274999999999991),EPSG:4267,"",Wild One,",pper","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,146.0606,63.2275,https://doi.org/10.5066/P96MMRFD29
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__pr007,https://doi.org/10.5066/P96MMRFD,PR007,Alaska,POINT (131.3960999999999615 54.9397000000000020),EPSG:4267,"",Potato Patch,",balt,pper","Arc U-M intru- sion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,131.3961,54.9397,https://doi.org/10.5066/P96MMRFD30
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf017,https://doi.org/10.5066/P96MMRFD,MF017,Alaska,POINT (137.6489999999999725 58.8830000000000098),EPSG:4267,"",Unnamed (between Fairweather Sea Otter Glaciers),", elements,balt,,pper,,Silver","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,137.649,58.883,https://doi.org/10.5066/P96MMRFD31
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh093,https://doi.org/10.5066/P96MMRFD,MH093,Alaska,POINT (146.3799999999999670 63.3259000000000043),EPSG:4267,"",Foot,",pper,","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE",GEO,146.38,63.3259,https://doi.org/10.5066/P96MMRFD32
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf016,https://doi.org/10.5066/P96MMRFD,MF016,Alaska,POINT (137.4889999999999759 58.8729999999999833),EPSG:4267,"",Unnamed (moraine on Fairweather Glacier),"elements,Silver,,Gold,pper,,balt,Iron,,","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,137.489,58.873,https://doi.org/10.5066/P96MMRFD33
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__sr288,https://doi.org/10.5066/P96MMRFD,SR288,Alaska,POINT (149.2030000000000030 60.0097000000000023),EPSG:4267,"",Talus Bay,",","Arc U-M intru- sion nickel- copper-PGE,Ophiolite chromium",GEO,149.203,60.0097,https://doi.org/10.5066/P96MMRFD34
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mf062,https://doi.org/10.5066/P96MMRFD,MF062,Alaska,POINT (136.3459999999999752 58.7929999999999851),EPSG:4267,"",Unnamed (south of Tidal Inlet),"balt,,pper",Iron sulfide polymetallic,GEO,136.346,58.793,https://doi.org/10.5066/P96MMRFD35
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__mh126,https://doi.org/10.5066/P96MMRFD,MH126,Alaska,POINT (146.0809999999999604 63.3066999999999993),EPSG:4267,"",Green Wonder,"Silver,,pper,,,","Ferroan carbonate polymetallic,Skarn zinc-lead-silver",GEO,146.081,63.3067,https://doi.org/10.5066/P96MMRFD36
United States,https://minmod.isi.edu/resource/site__doi-org-10-5066-p96mmrfd__va080,https://doi.org/10.5066/P96MMRFD,VA080,Alaska,POINT (144.2644999999999982 61.3055999999999983),EPSG:4267,"",Spirit Mountain,"elements,pper,,Silver,balt,","Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE",GEO,144.2645,61.3056,https://doi.org/10.5066/P96MMRFD37
