country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,loc_GroupID,GroupID_location,GroupID_text
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134119,https://mrdata.usgs.gov/mrds,10134119,"",EPSG:4326,"",Kuekvun,",,,,",Oxidized intrusion- related gold,GEO,ALL1487,GROUP39,GROUPALL1487
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231176,https://mrdata.usgs.gov/mrds,10231176,"",EPSG:4326,"Dzhida Ore Field,Kholtoson Tungsten Deposit,Pervomaisk Molybdenum Deposit,Inkurskoe Tungsten Deposit",Dzhida -Moly,",","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn molybdenum,Skarn tungsten ± Mo",GEO,ALL1508,GROUP39,GROUPALL1508
Russia,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231135,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279941",https://mrdata.usgs.gov/mrds,"10231135,10279941","",EPSG:4326,"","Medzheginsky Ii,Medzheginsky I",",","Fluvial placer tungsten,Greisen tin ±W-Mo,Fluvial placer tungsten",GEO,ALL1600,GROUP39,GROUPALL1600
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183566,https://mrdata.usgs.gov/mrds,10183566,"",EPSG:4326,"",Bebekan,",,,,pper","Climax-type porphyry molybdenum,Low-fluorine porphyry molybdenum",GEO,ALL1662,GROUP39,GROUPALL1662
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206647,https://mrdata.usgs.gov/mrds,10206647,"",EPSG:4326,"",Ingodinsky,",",Fluvial placer tungsten,GEO,ALL1695,GROUP39,GROUPALL1695
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159074,https://mrdata.usgs.gov/mrds,10159074,"",EPSG:4326,"",Trebin,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL1823,GROUP39,GROUPALL1823
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304292,https://mrdata.usgs.gov/mrds,10304292,"",EPSG:4326,"",Buranov,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL1857,GROUP39,GROUPALL1857
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182281,https://mrdata.usgs.gov/mrds,10182281,"",EPSG:4326,"",Dolinnoe,",,,","Epizonal orogenic antimony ± gold,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1864,GROUP39,GROUPALL1864
Russia,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093891,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021631",https://mrdata.usgs.gov/mrds,"10021631,10093891","",EPSG:4326,"",Iul,",,","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Greisen tin ±W-Mo,Greisen tungsten- molybdenum±Bi,Vein tin",GEO,ALL1871,GROUP39,GROUPALL1871
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158103,https://mrdata.usgs.gov/mrds,10158103,"",EPSG:4326,"",Butugychag,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1946,GROUP39,GROUPALL1946
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231110,https://mrdata.usgs.gov/mrds,10231110,"",EPSG:4326,"",Omchikandy,",","Fluvial placer tungsten,Greisen tin ±W-Mo,Porphyry tin",GEO,ALL2005,GROUP39,GROUPALL2005
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279683,https://mrdata.usgs.gov/mrds,10279683,"",EPSG:4326,"",Ugdyrinsky,",,,balt","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL2042,GROUP39,GROUPALL2042
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158193,https://mrdata.usgs.gov/mrds,10158193,"",EPSG:4326,"",Obilnoe,",","Fluvial placer tungsten,Greisen tin ±W-Mo",GEO,ALL2176,GROUP39,GROUPALL2176
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255453,https://mrdata.usgs.gov/mrds,10255453,"",EPSG:4326,"",Belukha,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL2182,GROUP39,GROUPALL2182
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255528,https://mrdata.usgs.gov/mrds,10255528,"",EPSG:4326,"",Novo-Berezovsk,"pper,,,,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2482,GROUP39,GROUPALL2482
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279970,https://mrdata.usgs.gov/mrds,10279970,"",EPSG:4326,"",Zakamensk ncentrator,",","Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL2801,GROUP39,GROUPALL2801
Russia,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085916,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255337",https://mrdata.usgs.gov/mrds,"10085916,10255337","",EPSG:4326,"",Kholtoson,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2810,GROUP39,GROUPALL2810
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231476,https://mrdata.usgs.gov/mrds,10231476,"",EPSG:4326,Aka Dedova Gora,Dedovogorsk Processing Plant,",","Greisen tin ±W-Mo,Porphyry tin,Skarn tin ± copper ± Mo,Vein tin",GEO,ALL3029,GROUP39,GROUPALL3029
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10118592,https://mrdata.usgs.gov/mrds,10118592,"",EPSG:4326,"",Gazimur-Argun,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL3176,GROUP39,GROUPALL3176
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093890,https://mrdata.usgs.gov/mrds,10093890,"",EPSG:4326,"",Gudzhir,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL3230,GROUP39,GROUPALL3230
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10303926,https://mrdata.usgs.gov/mrds,10303926,"",EPSG:4326,"Sk Group,Solnechnyy,Komsomol",Solnechnyy,",,pper","Porphyry tin,Skarn tin ± copper ± Mo",GEO,ALL3322,GROUP39,GROUPALL3322
Russia,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255347,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085930",https://mrdata.usgs.gov/mrds,"10085930,10255347","",EPSG:4326,"Spokoinyi Deposit,Spokoyninskoe Deposit,",Spokoinyi,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL3333,GROUP39,GROUPALL3333
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158095,https://mrdata.usgs.gov/mrds,10158095,"",EPSG:4326,"",Kolyvan Processing Plant,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL3457,GROUP39,GROUPALL3457
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207204,https://mrdata.usgs.gov/mrds,10207204,"",EPSG:4326,"",Kitelya,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL3498,GROUP39,GROUPALL3498
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207041,https://mrdata.usgs.gov/mrds,10207041,"",EPSG:4326,"",Umarsk,",",Fluvial placer tungsten,GEO,ALL3521,GROUP39,GROUPALL3521
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055828,https://mrdata.usgs.gov/mrds,10055828,"",EPSG:4326,Antonova Gora,Antonovogorsk,"",Greisen tungsten- molybdenum±Bi,GEO,ALL3601,GROUP39,GROUPALL3601
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10280054,https://mrdata.usgs.gov/mrds,10280054,"",EPSG:4326,"",Primorsky Plant,", Mill ncentrate,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL3618,GROUP39,GROUPALL3618
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206754,https://mrdata.usgs.gov/mrds,10206754,"",EPSG:4326,"",Orolovsk,",",Fluvial placer niobium-tantalum,GEO,ALL3629,GROUP39,GROUPALL3629
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10256741,https://mrdata.usgs.gov/mrds,10256741,"",EPSG:4326,"",Karalveem,",","Epizonal orogenic gold,Hypozonal orogenic gold,Mesozonal orogenic gold",GEO,ALL3713,GROUP39,GROUPALL3713
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206658,https://mrdata.usgs.gov/mrds,10206658,"",EPSG:4326,"",Aginsky,"Neoymium,,Cerium,Lanthanum,Erbium,,Yttrium,Praseodymium,Holmium,Terbium,Europium,Ytterbium,Samarium,Lutetium,Thulium,Dysprosium,Gadolinium","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Peralkaline igneous HFSE- REE",GEO,ALL3772,GROUP39,GROUPALL3772
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231103,https://mrdata.usgs.gov/mrds,10231103,"",EPSG:4326,"",Rudnoe,",","Greisen tin ±W-Mo,Porphyry tin",GEO,ALL3782,GROUP39,GROUPALL3782
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279898,https://mrdata.usgs.gov/mrds,10279898,"",EPSG:4326,"",Armu-Imansky,",","Fluvial placer tin,Fluvial placer tungsten,Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL3850,GROUP39,GROUPALL3850
Russia,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133836,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085911",https://mrdata.usgs.gov/mrds,"10085911,10133836","",EPSG:4326,"",Inkur,",,","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL3918,GROUP39,GROUPALL3918
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10184324,https://mrdata.usgs.gov/mrds,10184324,"",EPSG:4326,Svetloe,Svetlor,",","Greisen tin ±W-Mo,Porphyry tin",GEO,ALL4052,GROUP39,GROUPALL4052
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304077,https://mrdata.usgs.gov/mrds,10304077,"",EPSG:4326,"",Solnechnoe,",","Fluvial placer tin,Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL4071,GROUP39,GROUPALL4071
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207226,https://mrdata.usgs.gov/mrds,10207226,"",EPSG:4326,"",Tolchein,",","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4094,GROUP39,GROUPALL4094
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055822,https://mrdata.usgs.gov/mrds,10055822,"",EPSG:4326,Bulucha,Belukha,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4121,GROUP39,GROUPALL4121
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304245,https://mrdata.usgs.gov/mrds,10304245,"",EPSG:4326,"",Sredne-Ichuveem,",","Hypozonal orogenic gold,Mesozonal orogenic gold",GEO,ALL4258,GROUP39,GROUPALL4258
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085894,https://mrdata.usgs.gov/mrds,10085894,"",EPSG:4326,"",Antonovogorsk,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4317,GROUP39,GROUPALL4317
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207198,https://mrdata.usgs.gov/mrds,10207198,"",EPSG:4326,"",Aginsky Processing Plant,"Cerium,Thulium,Praseodymium,Europium,Gadolinium,Ytterbium,Dysprosium,Erbium,,Yttrium,Terbium,,Lanthanum,Samarium,Lutetium,Holmium,Neoymium","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Peralkaline igneous HFSE- REE",GEO,ALL4355,GROUP39,GROUPALL4355
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304442,https://mrdata.usgs.gov/mrds,10304442,"",EPSG:4326,"Anatonova Gora This May Be An,Incorrect Spelling,Antonova Gora,Antonogorsk Deposit",Antonovogorsk,",,,pper,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL4383,GROUP39,GROUPALL4383
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093901,https://mrdata.usgs.gov/mrds,10093901,"",EPSG:4326,"",Vostok-2,",,","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4488,GROUP39,GROUPALL4488
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183964,https://mrdata.usgs.gov/mrds,10183964,"",EPSG:4326,"",Dzalinda,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4536,GROUP39,GROUPALL4536
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085898,https://mrdata.usgs.gov/mrds,10085898,"",EPSG:4326,"",Berezovo,",,,,,pper","Oxidized intrusion- related gold,Reduced intrusion- related gold",GEO,ALL4549,GROUP39,GROUPALL4549
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182509,https://mrdata.usgs.gov/mrds,10182509,"",EPSG:4326,"",Pyrkakai,",,,,,,,pper,,",Ferroan carbonate polymetallic,GEO,ALL4663,GROUP39,GROUPALL4663
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182768,https://mrdata.usgs.gov/mrds,10182768,"",EPSG:4326,"",Balakskoe,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4861,GROUP39,GROUPALL4861
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304065,https://mrdata.usgs.gov/mrds,10304065,"",EPSG:4326,"",Chargurtuy,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4890,GROUP39,GROUPALL4890
Russia,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158490,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182535",https://mrdata.usgs.gov/mrds,"10158490,10182535","",EPSG:4326,"Komsomol,Pereyal,Skiy,Noe,Sk Group,Pereval,",Noe,",,pper,pper,,","Porphyry tin,Skarn tin ± copper ± Mo,Greisen tin ±W-Mo,Porphyry tin,Replacement tin",GEO,ALL4914,GROUP39,GROUPALL4914
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055823,https://mrdata.usgs.gov/mrds,10055823,"",EPSG:4326,Balcan,Balkanskoye,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4928,GROUP39,GROUPALL4928
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10304500,https://mrdata.usgs.gov/mrds,10304500,"",EPSG:4326,"",Sokhondo,",","Fluvial placer tin,Fluvial placer tungsten,Greisen tin ±W-Mo",GEO,ALL4935,GROUP39,GROUPALL4935
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055814,https://mrdata.usgs.gov/mrds,10055814,"",EPSG:4326,Spokoininskoe,Spokoinyi,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4955,GROUP39,GROUPALL4955
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10231086,https://mrdata.usgs.gov/mrds,10231086,"",EPSG:4326,"Aka Nal,Chinskiy Gidrometallurgich-,Eskiy Zavod,Aka Ngmz",Aka Nal,",, Mill ncentrate,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4958,GROUP39,GROUPALL4958
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10279888,https://mrdata.usgs.gov/mrds,10279888,"",EPSG:4326,"",Lenotap,",,","Greisen tungsten- molybdenum±Bi,Reduced intrusion- related gold,Skarn gold ± copper ± tungsten",GEO,ALL5041,GROUP39,GROUPALL5041
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182333,https://mrdata.usgs.gov/mrds,10182333,"",EPSG:4326,"",Zavetone,",","Epizonal orogenic antimony ± gold,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL5066,GROUP39,GROUPALL5066
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055819,https://mrdata.usgs.gov/mrds,10055819,"",EPSG:4326,"",Bukuka,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL5189,GROUP39,GROUPALL5189
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182437,https://mrdata.usgs.gov/mrds,10182437,"",EPSG:4326,"",Verkhne Basysardakha,",,,,pper",Greisen tungsten- molybdenum±Bi,GEO,ALL5273,GROUP39,GROUPALL5273
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085925,https://mrdata.usgs.gov/mrds,10085925,"",EPSG:4326,"",Pervomaisk,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5395,GROUP39,GROUPALL5395
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085907,https://mrdata.usgs.gov/mrds,10085907,"",EPSG:4326,"",Etyka,",","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL5489,GROUP39,GROUPALL5489
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10182250,https://mrdata.usgs.gov/mrds,10182250,"",EPSG:4326,Magadan,Chukotka,",,","Epithermal mercury,Epizonal orogenic mercury",GEO,ALL5567,GROUP39,GROUPALL5567
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085909,https://mrdata.usgs.gov/mrds,10085909,"",EPSG:4326,"",Ilintas,",,,pper,balt,,","Greisen tin ±W-Mo,Porphyry tin,Vein tin",GEO,ALL5615,GROUP39,GROUPALL5615
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255259,https://mrdata.usgs.gov/mrds,10255259,"",EPSG:4326,"",Chikoy,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5639,GROUP39,GROUPALL5639
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133888,https://mrdata.usgs.gov/mrds,10133888,"",EPSG:4326,"",Uronaysky,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL5648,GROUP39,GROUPALL5648
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158413,https://mrdata.usgs.gov/mrds,10158413,"",EPSG:4326,"",Pervomaysk,",","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5676,GROUP39,GROUPALL5676
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255142,https://mrdata.usgs.gov/mrds,10255142,"",EPSG:4326,"",Bylyrinsky,",","Fluvial placer tin,Greisen tin ±W-Mo,Porphyry tin,Residual placer tin,Skarn tin ± copper ± Mo",GEO,ALL5803,GROUP39,GROUPALL5803
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10230902,https://mrdata.usgs.gov/mrds,10230902,"",EPSG:4326,"",Aydyrliusk,",",Fluvial placer tungsten,GEO,ALL5852,GROUP39,GROUPALL5852
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134155,https://mrdata.usgs.gov/mrds,10134155,"",EPSG:4326,"",Umalta,",","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL5920,GROUP39,GROUPALL5920
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207082,https://mrdata.usgs.gov/mrds,10207082,"",EPSG:4326,Also Known As Balkan,Balcan,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL6156,GROUP39,GROUPALL6156
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305495,https://mrdata.usgs.gov/mrds,10305495,"",EPSG:4326,"",Torgovsk,",,,",Greisen tungsten- molybdenum±Bi,GEO,ALL6193,GROUP39,GROUPALL6193
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__205,https://mrdata.usgs.gov/ree,205,"",EPSG:4326,"",Konder,"","Peralkaline igneous HFSE- REE,alk-ig",GEO,ALL6283,GROUP39,GROUPALL6283
Russia,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-ree__202,https://mrdata.usgs.gov/ree,202,"",EPSG:4326,"",Khibina (Khibiny),"","Apatite- nepheline- titanite intrusion,Carbonatite REE,Peralkaline igneous HFSE- REE,alk-ig",GEO,ALL6285,GROUP39,GROUPALL6285
Russia,https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__karakul-1678,https://doi.org/10.5382/econgeo.2018.4590,karakul__1678,"",EPSG:4326,"",Karakul,",,pper,balt",Epithermal,TXT,https://doi.org/10.5382/econgeo.2018.45907,GROUP39,GROUPhttps://doi.org/10.5382/econgeo.2018.45907
Spain,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__820,https://doi.org/10.4095/295581,820,"",EPSG:4326,"",La Parrilla,"","",GEO,ALL29,GROUP40,GROUPALL29
Spain,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__832,https://doi.org/10.4095/295581,832,"",EPSG:4326,"",Silleda,"","",GEO,ALL76,GROUP40,GROUPALL76
Spain,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__813,https://doi.org/10.4095/295581,813,"",EPSG:4326,"",Barruepardo,"","",GEO,ALL85,GROUP40,GROUPALL85
Spain,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__823,https://doi.org/10.4095/295581,823,"",EPSG:4326,"",Los Santos,"","",GEO,ALL101,GROUP40,GROUPALL101
Spain,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1825,https://mrdata.usgs.gov/major-deposits,1825,"",EPSG:4326,"",Los Santos,"","Greisen tungsten- molybdenum±Bi,Hydrothermal,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL101,GROUP40,GROUPALL101
Spain,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10024776,https://mrdata.usgs.gov/mrds,10024776,"",EPSG:4326,Guijuelo District,Los Santos,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL101,GROUP40,GROUPALL101
Spain,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__829,https://doi.org/10.4095/295581,829,"",EPSG:4326,"",Santa mba,"","",GEO,ALL169,GROUP40,GROUPALL169
Spain,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10206898,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055831",https://mrdata.usgs.gov/mrds,"10206898,10055831","",EPSG:4326,"Coparex,",Santa mba,",","Vein tin,Vein tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL169,GROUP40,GROUPALL169
Spain,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055809,https://mrdata.usgs.gov/mrds,10055809,"",EPSG:4326,"",Silleda,",","Greisen tin ±W-Mo,Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL620,GROUP40,GROUPALL620
Spain,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134244,https://mrdata.usgs.gov/mrds,10134244,"",EPSG:4326,"",La Parilla,",","Greisen tin ±W-Mo,Porphyry tin,Replacement tin,Skarn tin ± copper ± Mo",GEO,ALL1321,GROUP40,GROUPALL1321
Spain,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055808,https://mrdata.usgs.gov/mrds,10055808,"",EPSG:4326,"Maricarmen La Parrilla,Adelaida",La Parrilla,",,","Greisen tin ±W-Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL1407,GROUP40,GROUPALL1407
Spain,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055810,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10183827",https://mrdata.usgs.gov/mrds,"10183827,10055810","",EPSG:4326,"Baldegallegos and Las Cabritas,Masucco and Saucele Deposits,Includes Coto Minero Merladet,",Barruepardo,",,","Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten",GEO,ALL1659,GROUP40,GROUPALL1659
Spain,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133759,https://mrdata.usgs.gov/mrds,10133759,"",EPSG:4326,"",San Finx,",","Greisen tin ±W-Mo,Greisen tungsten- molybdenum±Bi,Vein tin,Vein tungsten",GEO,ALL2196,GROUP40,GROUPALL2196
Spain,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085385,https://mrdata.usgs.gov/mrds,10085385,"",EPSG:4326,"",Barruepardo,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL2882,GROUP40,GROUPALL2882
Sudan,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055811,https://mrdata.usgs.gov/mrds,10055811,"",EPSG:4326,"Jabal Ayob,Djebel Ayoub,Jebel Ayoub",Jebel Eyob,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4470,GROUP41,GROUPALL4470
Vietnam,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__991,https://doi.org/10.4095/295581,991,"",EPSG:4326,"",Pia Oac  (lode),",","",GEO,ALL82,GROUP42,GROUPALL82
Vietnam,https://minmod.isi.edu/resource/site__doi-org-10-4095-295581__989,https://doi.org/10.4095/295581,989,"",EPSG:4326,"",Nui Phao,",pper,,,","",GEO,ALL102,GROUP42,GROUPALL102
Vietnam,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069574,https://mrdata.usgs.gov/mrds,10069574,"",EPSG:4326,"",Khao Son,",,,","Greisen tungsten- molybdenum±Bi,Vein tin,Vein tin polymetallic",GEO,ALL2850,GROUP42,GROUPALL2850
Vietnam,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10133772,https://mrdata.usgs.gov/mrds,10133772,"",EPSG:4326,Khao Son Deposit,Khao Son,",","Paleoplacer tin,Replacement tin,Residual placer tin",GEO,ALL4878,GROUP42,GROUPALL4878
