ms_uri,source_id,site_name,country,state_or_province,location,crs,commodity
https://minmod.isi.edu/resource/mineral_sitee740f32fc10e096db993d4edac9384f247017949095287cd9795c1ad3aaf6d6e,MRDS,Keystone,United States,Washington,"POINT (-120.97944, 47.4412)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site9bc03ea592331fe20cc13d267acb63015cfd3a53879276dc226ea7ca71de99dd,MRDS,Shotgun Creek Lode,United States,Alaska,"POINT (-149.85972, 63.07038)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitedeeedd6c1117ff0e0b32ce498d96274c69c909d9cfd44e440faa2a46174d656b,MRDS,(Facility) Port Colborne Smelter,Canada,Ontario,"POINT (-79.26643, 42.8833)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site9f3012a9419e77fa887e6bff0fda59c4c8a93541f3efea98f119e5147dd3ed20,MRDS,Copper Cliff South Mine,Canada,Ontario,"POINT (-81.07895, 46.45916)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0b7aae19a7255b1075d28e83164b190681c7fba486595d0c9bcaa469cf4fab65,MRDS,Connor Creek Prospect,United States,Oregon,"POINT (-117.18101, 44.56875)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site5d1a06e6335e32105d02616645c47e28f82ec8c81952d4b01937c5fd98996a04,MRDS,Pickwick Mine,United States,Washington,"POINT (-120.97507, 47.50121)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitee19e0671139c43d3031cdf344631beb57c8173f81ccff7b6e426b07aa491cb90,MRDS,"Poro, New Caledonia",France,Territory of New Caledonia and Dependencies,"POINT (165.69852, -21.31358)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site52417e629bbd651191b588f37f24ff1e6ab6e5cf99ad5e9f010648bc59f0af13,MRDS,Duke Island,United States,Alaska,"POINT (-131.3423, 54.90807)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site7a258685ee3c66f22540ea6a03eac2439f68beb46d86f01ee5b939eba5147d3e,MRDS,Granite Falls Prospect,United States,Washington,"POINT (-121.92, 48.04481)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site1812ef7e9505d27f0d477ad1d991ca00c2dd9014edca1e71636a2234958ec2ea,MRDS,Flaat Nickel Mine,Norway,Vestfold,"POINT (7.88858, 58.60575)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteeb18b5d4a2edf0b4d87468c82b6104531884be8fcc0d507cf2556afe5b19fea9,MRDS,Cle Elum River Area 3,United States,Washington,"POINT (-121.06008, 47.42652)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec002337bea9c5a5d7c00e56da91a615632b52b8849b10daba549abf80fe6cfd7,MRDS,Kouaoua (Sln) Mining District,France,Territory of New Caledonia and Dependencies,"POINT (165.74852, -21.44691)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site5f32962397cc05a6b56a9c584e2e793ce1f99fbb8d0a61f13d123ac74d1c0ff6,MRDS,New Light Group,United States,Washington,"POINT (-120.72681, 48.76122)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitea3bbb00696b56ace2aaca29326d58af309be13dd127e5acb0879ac03f86516c0,MRDS,Black and White,United States,Washington,"POINT (-123.3457, 47.57507)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb8e837c89e910f908ca72c23adc9a48678a0f52250d5aa9b0a50db50d5c3a598,MRDS,Buick Mine,United States,Missouri,"POINT (-91.12263, 37.60586)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteabda6bd749ccbbdbd00f50382293088a2935fd5a26af6cfa284e3184a48be3a0,MRDS,Blue Bonnet,United States,Washington,"POINT (-121.02588, 47.45122)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitee0221923563927444072576994bae02b9cf8b292acfee133b8aef278e74e2c09,MRDS,Mountain House Area,United States,California,"POINT (-121.32077, 39.70349)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site1e5d5cf9e0eb635033797c810b8c6c34eb1ce7478aee072babcd75878cea4d00,MRDS,Mount Edwards,Australia,Western Australia,"POINT (121.53249, -31.46278)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site7d80fac50b4c69506bfccc022c46592d5b2650c31ade0926a00ed25dbb0a737f,MRDS,Saloya,Ecuador,,"POINT (-78.78312, -0.1984)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site4118f23caa141f8b2a763e5b7ee493bdc1ea25b56475fc6896669e72951fb900,MRDS,Cave Hill,Australia,,"POINT (120.99922, -30.66277)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site046b1a070cea0e00963d2c417d8717b7296bffbc672115aea03cca021a5d49a2,MRDS,Duke Island,United States,Alaska,"POINT (-131.31574, 54.92274)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site97e6084002e707b048c87927e2bf039bb1b6331739d99ade6f6f092efae6332e,MRDS,Porcupine River,United States,Alaska,"POINT (-141.69301, 67.14985)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2bd2cb76f6b51470339a2677f40baedc211f38103f392b143515b559131323de,MRDS,Mount Prospect,United States,Connecticut,"POINT (-73.31654, 41.83299)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site14e3521650296dc41b56f97845e0c2d6b9983045700cbab22d9fb38b15e96b4b,MRDS,Montcalm Cu-Ni,Canada,Ontario,"POINT (-85.83252, 50.07311)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site58df9dd9935dffa50cd93948eb4fe1f6694ade422915c25dd0ddc8ae36c47172,MRDS,Unnamed Mines and Prospects,United States,Virginia,"POINT (-81.01648, 36.8834)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitefe49c90bde41d1bf2eac4b76464365586b998cf71b7b5b50fecb574ab6a72f44,MRDS,(Facility) Laurel Hill Refinery,United States,New York,"POINT (-73.89956, 40.9)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteabda4c29b2e7701e50f3fae04d1431e941dda39b785ac46e098241e797a4afaa,MRDS,Rosario South Deposit,United States,Puerto Rico,"POINT (-67.01837, 18.14928)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2543dc16d34bc4c85d940a7c8dc6648e4cf0135b89fb2927fbcf29af4de5f720,MRDS,"Jacupiranga, Brazil",Brazil,Sao Paulo,"POINT (-47.96567, -24.63073)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitef30c5eb78a9fdd622fb46a33a740736b9fa9f00b5ca4906f4f6b489977788c55,MRDS,Victor,Australia,Western Australia,"POINT (121.2325, -31.19608)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitef35857c4cea796a10d2e9d58651fcfe618aca56a5924ace149e05024d415beee,MRDS,Golden Fleece Claim,United States,Nevada,"POINT (-118.61823, 41.78015)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sited74f4aba026cfe59eccf778628a8e1884b9ba0333e06cee80c5fa32e03daea12,MRDS,"Shell Canyon, Coyote Mtn.",United States,California,"POINT (-116.02, 32.80563)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec6e6c39653368c1b6de6e1db905d4191ff8f541f52f61778fe7378b58f034754,MRDS,Siderock-Green Horn Area,United States,Montana,"POINT (-112.34726, 44.7424)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site903c3407c800396758824412addad9606af110f85d46c90a5c03ea6a5fb425ee,MRDS,Fraser,Canada,Ontario,"POINT (-81.35119, 46.66529)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site74af0fc16fc867a027d4deec54c89501cbebbd1530e724fdc51945240bfcae7f,MRDS,Big Boy,United States,Oregon,"POINT (-118.93078, 44.34846)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec178d763c0f2a7cdc989076acd3e78c5c839f3c7d8c386fc5c4fdda944775f08,MRDS,Nemeiben Lake,Canada,Saskatchewan,"POINT (-105.16745, 55.31669)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site41e2feef33c5870a150c0e16248953cc99403f7339cfc1e6402dd58123770456,MRDS,White's Mine,Australia,Northern Territory*,"POINT (131.00603, -12.98753)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteed548069b4a3066b8664abe4e700cc21cac82e34df630742656c59636a9beb8a,MRDS,Falcondo Ferronickel Plant,Dominican Republic,Pedernales,"POINT (-70.41626, 18.91734)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site1af61128a71f5e7c4433398f5d421dd74b156a4366605ecc554de1fb6e6ede6c,MRDS,Sitio De Chico Copper Occurrence,Brazil,Alagoas,"POINT (-37.49889, -9.34789)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6202f7757c63023426807bde65ea68c4f71ab91f7e7f52d3c33e3f683e3260b9,USMIN,Las Mesas,United States,PR,"POINT (-67.109461, 18.18632)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2d21e1ee612ae635db85d9f1deb317cab9c0df36c7c24b8fbd533f51be104ae5,MRDS,Outwash Creek Southwest,United States,Alaska,"POINT (-155.25358, 68.14961)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2c0eb86140f1058ea428a43f550af4555bd1dc1f65fc38d4ddeec7088b0c8a51,MRDS,Agnew Mine,Australia,Western Australia,"POINT (120.69924, -27.8129)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site9200b0ec41238a15f93d6758eb9b73dc5e6ffecb5cd708f07865dda48fa1894d,MRDS,Leighton-Gentry Mine,United States,Wyoming,"POINT (-107.09122, 42.20995)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site932a5ec54c307fd9d4b19483e00b74f744d14513e10a738fb7af08cd61ff22b8,MRDS,Tincup Group,United States,Oregon,"POINT (-123.91366, 42.31093)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site58bd405eefdb0b37521403c69628c2a884e8aca635a5152217f94d25d4c7a5f4,MRDS,Mc-Myrl - Wilson,United States,Washington,"POINT (-121.37432, 48.59592)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitee68a784f44ad713115a0998982fce2eaaa8c63cbd6cb3f06da1c16cd706b7a9b,MRDS,Jake Creek Nickel Deposit,United States,Montana,"POINT (-112.49447, 44.9621)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site38f92db6cc97ee984d9da177a7dc78fa6e3cdb22a2a0c52423d5068bb6669e34,MRDS,North Star Mine,Canada,Ontario,"POINT (-81.17617, 46.45832)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sited3633cb3e4970c8cf46d3926a30a29d2c6476f04d5549f5482cd4e290af5a324,MRDS,North Mine,Canada,Ontario,"POINT (-81.33312, 46.66666)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site870ccc6e10d3872faa0d323ff760272049816abcae2201cd178c076080b87925,MRDS,Washington Vein Prospects,United States,Idaho,"POINT (-114.66532, 44.00129)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site554569a66c1fb68dc75899f1e148bf5793692365c53457767dd53760c1653ffc,MRDS,Texmont Nickel Mine - Canada,Canada,Ontario,"POINT (-82.49982, 48.5)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteed856b58f69de01ec93eb4f3667777305fa1057d10954bcb6cdb3029399c2fb6,MRDS,Talmessi,Iran,Esfahan,"POINT (53.49499, 33.41564)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site937587306d091f1c1985b8eb1cf59c2e54912f4fbd79bd1ad4ac96aa809270c7,MRDS,Proffit Prospect,United States,Tennessee,"POINT (-81.89984, 36.38341)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec2e49264f2f7a495475289e6326ad127954b552c2cdb6a6e58892138d073e26a,MRDS,Minnamax Cu-Ni Prospect,United States,Minnesota,"POINT (-91.88323, 47.63166)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site1f52cda703255125b7c7dbd3d575c869743cc13276adb4427e690852ef2d0799,MRDS,Manibridge Mine,Canada,Manitoba,"POINT (-98.8361, 54.70005)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitedea9a8ceee7162cb3ca1ee001aeaff5a34d6fd13a0beea09abb58bc667e872f8,MRDS,Onca,Brazil,Para,"POINT (-51.09915, -6.52751)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site75243f3038bf370e57bf85e9f3bd2252c9e784c618d675225fede03a56c62c71,MRDS,"Levack Nickel Mine, Inco: Canada",Canada,Ontario,"POINT (-81.39979, 46.64999)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitedd6fcc5c80c0759573f2ed40ba2c3b07a6871891df7c970b7c5cce7e61a173ca,MRDS,Unnamed (divide between Christy and Copeland creeks),United States,Alaska,"POINT (-149.75282, 63.12958)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitedc630bbdd943bc64ec1b5f40121e848d9e546e74684b7e12442806eed1ce6277,MRDS,Ugdyrinsky,Russia,,"POINT (111.83257, 49.91457)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec79091d6bb9a33a74870fa468bf00bc46b193a017e820f5d7da7a14279afa560,MRDS,Birchtree,Canada,Manitoba,"POINT (-97.91715, 55.70007)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site96b0f4b4ca0df4ad7e1ceb420501d1024eeccc78217d2d705f2e9edf1595daf0,MRDS,Seacrest,United States,Washington,"POINT (-121.41593, 47.95288)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site4022eb40efa2dbe206a3bf7631f62d928f50fceda443e045e0305333bbe4c2fe,https://w3id.org/usgs/z/4530692/GE3JUAJD,NI 43-101 Technical Report for the Nunavik Project in North America dated April 2010,Canada,Quebec,POINT(-73.652828 61.499291),EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteeda66baf4743c3fd5ae91c866e41ada52e1418013523db48b5391d4fae64b238,MRDS,Fisher Mine (Kambalda Deposit Group),Australia,Western Australia,"POINT (121.65199, -31.19609)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6a642839f0766b1f39c17a926210718d03d9d65a6e063a169d6bf2afbb7d42bc,MRDS,Unnamed Occurrence 5,United States,Alaska,"POINT (-146.07774, 63.34466)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteaaa37647516ea99d1082d07bc9e1d103b392cf45d251fd14c76b7fb3dae0ac3b,MRDS,Killian Shaft,United States,Missouri,"POINT (-90.4548, 37.56227)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitee3bd71cab8d78a8af3536df785ff376ccd31d1a2208ad03267f488c46764cd98,MRDS,Lambda Lake,Canada,Quebec,"POINT (-69.76583, 59.16678)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitee5583887bca5e66fe6a396eff3bc386f4fa8b179917949b873d22d93c168a269,MRDS,Niquelandia Codemin,Brazil,Goias,"POINT (-48.38237, -14.5477)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteeb92466295e511f1d631c89f470756e625aad5f84c5c0acc8bb18da024c3aef8,MRDS,Unnamed (south of upper Long Creek),United States,Alaska,"POINT (-149.69282, 63.17958)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site84dcecf98e44910ed9f7a836b0488ba23343400c51c41d62bdaf57653cbb6468,MRDS,Rudna,Poland,,"POINT (16.05225, 51.54864)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site16ef9860f9aa88b169624e5b6278f310af02dfd15728cd517320b2adb9b970a6,MRDS,Mitchell Nickel Sulfide Mine,United States,Connecticut,"POINT (-73.26354, 41.72499)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitebae5a2d05db80676d0cfd972f4f26682f2f10b6b1358a7f12bb842a48659aad1,MRDS,"Redross, Australia",Australia,Western Australia,"POINT (121.06587, -31.5794)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6fc5df3e9110276284927c4cc4b76b076f31312eca644a5ec2d0faefe0bfcd64,MRDS,Unnamed (mouth of Stockley Creek),United States,Alaska,"POINT (-156.85344, 66.98954)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site26887b964a5c1660baac1cf44df5de8a731f5a3ee6c9fc48097f1a492bac2310,MRDS,Boss-Bixby,United States,Missouri,"POINT (-91.17903, 37.64256)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site88ffbad893c4918191faae9c8e4b5fdbdabf14ac156b4c4de8ece651c2f96ff6,MRDS,Las Mesas Deposit,United States,Puerto Rico,"POINT (-67.10365, 18.18677)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site7b23ba4cbdd21c7eb9c0194945d1d16e2815c22a0d23182471158aed0749238f,MRDS,White Wonder,United States,Oregon,"POINT (-123.36055, 42.55922)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitecb8f82fa6fa4762252b35ea8616f99a61e9d077a967bf56f586b1b653ad0c2a0,MRDS,Friday Deposit,United States,California,"POINT (-116.56414, 33.03946)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteddf4530613e06e4749f168de4912bea4aaa7fb73d2a1def3df0908ccc8b1dc7e,MRDS,Tocantins Nickel,Brazil,,"POINT (-48.3824, -14.5477)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteaadae91a450f662c1737477a98a88b39e181efd49f6de8d87a64b973b3a220e6,MRDS,(Facility) Onsan Copper Refinery,"Korea, South",,"POINT (126.99899, 37.53176)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site7ad52d3b44490769386066fc22542c7faec3cbd961c180f9d99ecc61a0564d2b,MRDS,Khatygyn - Uele River,Russia,,"POINT (117.49332, 72.2305)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6579942e53f50276eb8e42068513fcdea856e65bb2580f3fc1ffa472cc83f8af,MRDS,Crean Hill Mine,Canada,Ontario,"POINT (-81.35118, 46.42916)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec80294a86e1fc31a7b81d057f134b00200de646bb5e37a9aecc765978cbe996a,MRDS,Indian Point Tourmaline - Quartz Group,United States,Idaho,"POINT (-114.38593, 45.20548)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitefedc465883c349e593d5f44eaf803024c97a6fc6a291659cf69175ba9fedf6b4,MRDS,International Molybdenum Mine,United States,Idaho,"POINT (-116.83638, 48.86736)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6842f89d8360b4957c36bde681de27f939be88da0f67b2e619ad92a5362f2126,MRDS,New Dominion,United States,Colorado,"POINT (-107.82254, 37.85811)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0b800ce635f0ae0b2aeeb3f5cc281f74362354664ed5537ebe050ee85663d43b,MRDS,Claire Bear,United States,Alaska,"POINT (-136.32213, 59.34974)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site8cafb566c76aedd032930cea012d02ab52a302432f6012f0337f397f46e9ebd1,MRDS,Eagle Project,United States,Michigan,"POINT (-87.856, 46.746)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteaafcdbe4425eb21421c7e5c61707163a25e6b208f1955da5ef17cfae8a0e22d6,MRDS,Chistochina Glacier,United States,Alaska,"POINT (-144.86989, 63.20548)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site88b5a9eda3cf70870032b95399ffa8d133d8b0e521582be98901e76c5a7feeee,MRDS,Garson Mine,Canada,Ontario,"POINT (-81.86231, 46.56669)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site88d0736198a2c54c3e92033bf0c21de9630c22459dc54ecc5863684157d18b8d,MRDS,Unnamed (Northwest part of Yakobi Island),United States,Alaska,"POINT (-136.55206, 58.04971)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site3fee542e678a0d4e51846ba0927b933d6cb07eacf8fcd1fd0b1ee93e0aba7ae3,MRDS,Tupungato,Argentina,Mendoza,"POINT (-69.48281, -33.36413)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2b2debcb7822fceefa915c455f9f99fdec47807543c485f010a01b1a521aadb3,MRDS,Unnamed (in the Yenlo Hills),United States,Alaska,"POINT (-151.23877, 62.17853)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sited57541d5d82dec3c93a9157ab8d4bf0ec74be3289528e1cc91fbf2ae226482c7,MRDS,"Red Mountain, Red Mtn. Meadow, South Red Mtn",United States,California,"POINT (-123.89309, 41.51427)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site8ea5b0f7a7f743b2105b8c776cc50db0527b8ecbd3de701d1fd249714f235f2e,MRDS,Grandview Prospect,United States,Washington,"POINT (-120.86146, 47.43676)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteee127f0a93d0f72ede7f4ae1ee3f9aeee8bc2b9b3044c1c84a59676fbce61043,https://w3id.org/usgs/z/4530692/TTSRBZZT,NI 43-101 Technical Report (FS) for the Dumont Project in North America dated 2013,Canada,Quebec,POINT(-78.441667 48.648056),EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec56822f4084d2383eb58d41ce13be9cd6fbd8a836966a47473006d69a6d9b864,MRDS,Coleman Mine,Canada,Ontario,"POINT (-81.33646, 46.67638)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site793775d26ac326c49f44536027f66fa9fe462e05dfbf8e7d0c855c2d35647ac7,MRDS,Odrabash,Russia,,"POINT (93.0, 53.99774)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec6a5a73c8b26e3fb7ecf5a6291b99f808b0750864873ad473221ec3a75b343bb,MRDS,O'Toole Prospect,United States,Nevada,"POINT (-117.28783, 39.01052)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site61d10914bc0890456b5e42f05104e2e99cfb4b972ec847bd87837516f0d11808,MRDS,(Facility) Yabulu Nickel-Cobalt Refinery,Australia,Queensland,"POINT (145.53209, -19.19688)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site3ee53332b207a3abfe39e47d0837be1f7b1756266f92f36eccb7c2b7ce2db86e,MRDS,Gomes Nickel Property,United States,Nevada,"POINT (-117.52786, 40.82489)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec6ae30e6ce6405c7291a52c567fa787350bedf5a026cfa2c9160ad8d55add864,MRDS,Emerick Prospect,United States,Alaska,"POINT (-145.69856, 63.3566)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site267e657ac0e4eaf9ec06cc3e553f66bc7b49948318cb1e2803d9c74f93dbb35e,MRDS,North Range Shaft,Canada,Ontario,"POINT (-80.98308, 46.74419)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb6c255998d75bcf17da496006c57a20a14a821ef341a01a9cd02a43eb7cb8ea3,MRDS,Aselei Copper Deposit,China,Xinjiang* [Sinkiang],"POINT (86.41694, 48.04787)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitef1be7961b60de652e7977c020a79ddc917fede86c318de901d9af53cd5c12f6e,MRDS,San Joaquin District,Mexico,Queretaro De Arteaga,"POINT (-99.61703, 20.86726)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6a8532f24f42d8e3d973c233d3922f3987b0da299e50dc6d4304514e8a19dcb9,MRDS,Louise Chromite Deposit,United States,Georgia,"POINT (-84.90713, 33.08126)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2c959dd95090b802a5ff7cbdec90298e73d6fcb56063056267d91fc4d3fd6809,MRDS,Noril'Sk-Talnakh District,Russia,,"POINT (88.13364, 69.33111)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb0b63e4c23966b34788b1044d62fde17978615115123f9f13f01a067c1cae017,MRDS,Blue Grouse Nickel Prospect,United States,Washington,"POINT (-119.95976, 47.99984)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec9a1e7c558c805fae185a28312336ac110d6a43ac4069ce5ddf07e7ff17865e6,MRDS,Insizwa,South Africa,,"POINT (29.3015, -30.94642)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2b141eef65b54229cdd9b20ef39a2ec8002c5a1b922f54cb15aad6f66b356393,MRDS,Weather Peridotite,United States,Oregon,"POINT (-123.61395, 42.28012)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec150849c6c1ae222f6e5a57ae394e7294b0bb4c760fd02850e0ed0bd96a44044,MRDS,(Facility) Kosova Ferronickel Smelter,Serbia,,"POINT (20.71855, 42.49874)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site68c8917f44bc98e7aafc0ee0afd176d964597a996de6a4d4c36b2ca07e13d573,MRDS,Nunnelly,United States,Tennessee,"POINT (-87.66669, 35.81677)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0f3caa85d95d7f6da069dd1f66f6df3036f395086b16de13ab3cb014ad640ddc,MRDS,Tocopilla Cu Mine,Chile,,"POINT (-70.18288, -22.07755)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site61582c035787895fcbe207bad723c557fcbf3fe6c50dfd966792374e6f328a6f,MRDS,Panton Sill - Lamboo Deposits,Australia,Western Australia,"POINT (127.81163, -17.79188)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitefdf1c6bdcac8e9e6d24e0e0b32fd1613546583daeb103b9ae89f454bd04c0480,MRDS,Constancia-Rosario Mine,Bolivia,Oruro,"POINT (-66.71614, -18.23097)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site99cc07a22e33d2d67412809c1ac4e2f52fd72bba07053d40e0fb3d8b0f9da569,MRDS,Kivijarvi Mine,Finland,,"POINT (25.05294, 63.0985)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec58b11c68d1ea1bd00f0fc1c2da10036b7ae45e1c15641abd232e50739fdb131,MRDS,Maryland Mine,United States,Idaho,"POINT (-113.444, 44.78569)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitea0b2885e05e15a33710d9245bcf2175bc88311c2126f2df58c4df4a74fb2926b,https://w3id.org/usgs/z/4530692/DSA9W4AA,NI 43-101 Technical Report for the Lynn Lake Project in North America dated October 2006,Canada,Manitoba,POINT(-101.05 56.85),EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitedda8859349be50ef664d96e792a7f2d7278a09d5f2808139c8eb096933b84549,MRDS,St. Stephen,Canada,New Brunswick,"POINT (-67.30181, 45.22272)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site9063c965799e7baff26a36b73c4fb2fc2e3f47775e25c92a6de0834287c047e8,MRDS,Jumbo Claim,United States,Washington,"POINT (-118.94336, 48.31567)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site1f99f5665630ed1abb16d0ebb545219414c075e1c7a390dcfea083022c3047fe,MRDS,Drenthe 778,South Africa,,"POINT (28.88474, -23.91337)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb97303fb9bb5cde3df87ef23ccaa5f3db159ecf900ce7a593f6b138a9072c04e,MRDS,Sovetsk,Russia,,"POINT (89.26685, 59.16436)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2abfc4346d81c1d0ac6e4aaa993ba13dc2de620a472ffcab0e0537c066d934b9,MRDS,Cam Laterite,United States,California,"POINT (-123.89395, 41.88042)",EPSG:4326,nickel
