country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,GroupID
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070105,https://mrdata.usgs.gov/mrds,10070105,Idaho,EPSG:4326,"",Helena,",,pper,,","Skarn copper,Skarn molybdenum",GEO,ALL4613
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260733,https://mrdata.usgs.gov/mrds,10260733,California,EPSG:4326,"",Ajax nsoli s,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4615
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035264,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10281275",https://mrdata.usgs.gov/mrds,"10281275,10035264",California,EPSG:4326,"Big Spud Mine,Big Spud",Big Sugar,",,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4616
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047192,https://mrdata.usgs.gov/mrds,10047192,Nevada,EPSG:4326,"Black Horse Mine,NBMG Sample Site 1074",Molly s,",","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4617
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038106,https://mrdata.usgs.gov/mrds,10038106,Alaska,EPSG:4326,"Bedrock Creek,JasperLimestoneMiddlefork Mining Co,Lake Creek,Alaska Middlefork Mining Co,Kraemer Creek,Cleveland,Lime Creek,Limestone Creek",Middle Fork,",,,,pper,,","Fluvial placer PGE,Fluvial placer gold",GEO,ALL4618
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260466,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008715",https://mrdata.usgs.gov/mrds,"10008715,10260466",California,EPSG:4326,"Crawford,Mt,Tom,Greve Orebody,Crawford,Tungstar Mine-Greeve Orebody,Tom,Mt",Tungstar,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4620
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037754,https://mrdata.usgs.gov/mrds,10037754,Nevada,EPSG:4326,"Ski-High,NBMG Sample Site,Topaz,4299",Arrowhead,"pper,,,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL4622
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10016238,https://mrdata.usgs.gov/mrds,10016238,Colorado,EPSG:4326,"",2,",balt,","Residual placer lead,Supergene lead",GEO,ALL4623
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10069939,https://mrdata.usgs.gov/mrds,10069939,Idaho,EPSG:4326,"F,Bull Moose Group,Blanche,M,Chief Joseph,Howard Wickersham",Hill,",,,pper,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4624
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101008,https://mrdata.usgs.gov/mrds,10101008,Alaska,EPSG:4326,Flat Creek and Marietta BasinMarietta,Flat,",,,,",Fluvial placer gold,GEO,ALL4625
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10156534,https://mrdata.usgs.gov/mrds,10156534,Washington,EPSG:4326,"",Baker Ranch,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4628
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002858,https://mrdata.usgs.gov/mrds,10002858,Alaska,EPSG:4326,Yellow Pup Creek,Pearl  Placer,",,",Fluvial placer tungsten,GEO,ALL4631
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047529,https://mrdata.usgs.gov/mrds,10047529,Nevada,EPSG:4326,"",Hunt and Grunt,"",Skarn tungsten ± Mo,GEO,ALL4632
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198079,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008814",https://mrdata.usgs.gov/mrds,"10198079,10008814",Nevada,EPSG:4326,"Humboldt Canyon Mine,Lakeview,Humboldt Canyon Mine,NBMG Sample Site 2509",Lakeview,",,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen beryllium±Li,Greisen tungsten- molybdenum±Bi,Skarn beryllium- fluorite",GEO,ALL4633
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10207818,https://mrdata.usgs.gov/mrds,10207818,Colorado,EPSG:4326,"",G L Davis,",","Nodular magnesite,Replacement magnesium",GEO,ALL4634
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100994,https://mrdata.usgs.gov/mrds,10100994,Alaska,EPSG:4326,"",Dry  Placer,",","Fluvial placer gold,Shoreline placer gold",GEO,ALL4635
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10238102,https://mrdata.usgs.gov/mrds,10238102,California,EPSG:4326,"",San Jose Del Valle,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4636
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000370,https://mrdata.usgs.gov/mrds,60000370,Colorado,EPSG:4326,"Grand View Mine,Hub Tunnels,Uncle Andy Prospect,North Star Claim,2 Prospect,Tiger Lode Mine,Mute Lode,Stockton (Gertrude) Mine,Saddle Claim,Cleora No",Cleora,",pper,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4637
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10111429,https://mrdata.usgs.gov/mrds,10111429,Arizona,EPSG:4326,"East Pima Mine,Eisenhower Mine,East Pima,Mission ExtensionSan Xavier,Mission Porphyry Copper Deposit,Mission - San Xavier - Eisenhower,Palo Verde",Mission,"- elements,,,,,,,,,,pper","Porphyry copper ± gold,Porphyry copper- molybdenum",GEO,ALL4638
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008646,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10064467,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261354",https://mrdata.usgs.gov/mrds,"10064467,10008646,10261354",California,EPSG:4326,",Phoenix Tungsten,Maynard Prospect,Murray Canyon Prospect",Phoenix,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Skarn tungsten ± Mo",GEO,ALL4639
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008544,https://mrdata.usgs.gov/mrds,10008544,Arizona,EPSG:4326,"",Jackpot and Velma ite s,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4640
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10124206,https://mrdata.usgs.gov/mrds,10124206,Montana,EPSG:4326,"",Blue Moon,",,pper,",Low-fluorine porphyry molybdenum,GEO,ALL4641
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046621,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014350",https://mrdata.usgs.gov/mrds,"10014350,10046621",Nevada,EPSG:4326,"",Georgia s,"","Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4642
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139298,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103232",https://mrdata.usgs.gov/mrds,"10103232,10139298",California,EPSG:4326,"Gribble Group,Gribble Group,Good Enough Mine",Good Enough,",,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL4643
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10001786,https://mrdata.usgs.gov/mrds,10001786,Alaska,EPSG:4326,"Shamrock,Goode,Hot Air,Claims,Flynn Prospect,Southern Cross,Formerly",R,",,",Mesozonal orogenic gold,GEO,ALL4645
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174114,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040292",https://mrdata.usgs.gov/mrds,"10040292,10174114",Nevada,EPSG:4326,",Ott Shaft,Stovepipe Tunnel",Van Ness,",","Epithermal mercury,Epizonal orogenic mercury,Vein tungsten,Epithermal mercury,Epizonal orogenic mercury",GEO,ALL4646
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10026925,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10162111",https://mrdata.usgs.gov/mrds,"10162111,10026925",Arizona,EPSG:4326,"Anderson Pegmatites,Buena Vista,Monster,Homestead,Starlight,Patchin,Starlight Prospect,Monster,Pechan,Pachen","Picacho View,Buena Vista",",,,,,,,,,pper,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,LCT pegmatite,NYF pegmatite,Simple pegmatite",GEO,ALL4649
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10179635,https://mrdata.usgs.gov/mrds,10179635,Utah,EPSG:4326,"",Horseshoetreasure Mtn Min,"","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi",GEO,ALL4650
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174926,https://mrdata.usgs.gov/mrds,10174926,Nevada,EPSG:4326,"",Monto Cristo Springs,",","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL4653
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000047,https://mrdata.usgs.gov/mrds,60000047,New Mexico,EPSG:4326,"",White Oaks,",",Alkalic epithermal gold ± Ag,GEO,ALL4654
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098476,https://mrdata.usgs.gov/mrds,10098476,Utah,EPSG:4326,"",Tuolumne,",pper,","Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4655
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104206,https://mrdata.usgs.gov/mrds,10104206,South Dakota,EPSG:4326,"Power,Union,Mary Claims,2,Smith",Mary,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4656
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174847,https://mrdata.usgs.gov/mrds,10174847,Nevada,EPSG:4326,Georgie W,"","","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4657
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008534,https://mrdata.usgs.gov/mrds,10008534,Arizona,EPSG:4326,"",Zonell,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL4658
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212306,https://mrdata.usgs.gov/mrds,10212306,California,EPSG:4326,"",Home,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL4661
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10244639,https://mrdata.usgs.gov/mrds,10244639,Montana,EPSG:4326,See Browns Lake - 0300010003,Lentung,",","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi",GEO,ALL4662
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10287302,https://mrdata.usgs.gov/mrds,10287302,Colorado,EPSG:4326,"",Whispering Pine,",pper","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi",GEO,ALL4665
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10186375,https://mrdata.usgs.gov/mrds,10186375,Arizona,EPSG:4326,"",Giant,"","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4666
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163393,https://mrdata.usgs.gov/mrds,10163393,California,EPSG:4326,"Target,Victory Tungsten Syndicate",Target,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4667
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10213797,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103031",https://mrdata.usgs.gov/mrds,"10103031,10213797",California,EPSG:4326,"Hopa So Mine,Hope So",Milton,",,","Greisen tungsten- molybdenum±Bi,Mesozonal orogenic gold,Greisen tungsten- molybdenum±Bi,Mesozonal orogenic gold,Vein tungsten",GEO,ALL4669
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295299,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045094",https://mrdata.usgs.gov/mrds,"10045094,10295299",Nevada,EPSG:4326,"",Top Row,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Skarn tungsten ± Mo",GEO,ALL4670
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149685,https://mrdata.usgs.gov/mrds,10149685,Nevada,EPSG:4326,"",Huntoon,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4671
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10190752,https://mrdata.usgs.gov/mrds,10190752,Colorado,EPSG:4326,"",Joe Smith Mill,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4672
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027612,https://mrdata.usgs.gov/mrds,10027612,Arizona,EPSG:4326,"",Olea,",pper","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL4674
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10119039,https://mrdata.usgs.gov/mrds,10119039,California,EPSG:4326,"",Unnamed,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4675
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009614,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308874,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233914",https://mrdata.usgs.gov/mrds,"10009614,10233914,10308874",Alaska,EPSG:4326,"Chicken Creek Mining Company,Becker,Awe,Black Bear Mining Company,,Chicken Creek",Chicken,"Lutetium,Holmium,Cerium,Lanthanum,Ytterbium,,Thulium,,Erbium,Praseodymium,Samarium,Dysprosium,Neoymium,Gadolinium,,,Europium,,Terbium,,Yttrium,,,,,,,,,,,,,",",Fluvial placer tungsten,Fluvial placer gold",GEO,ALL4676
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10259131,https://mrdata.usgs.gov/mrds,10259131,Arizona,EPSG:4326,Greenfield State Lease,Lesjimfre s,",,","Greisen tungsten- molybdenum±Bi,Skarn beryllium- fluorite",GEO,ALL4678
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187750,https://mrdata.usgs.gov/mrds,10187750,California,EPSG:4326,"Birch Creek Rare Ii Area,Tungsten Occurrence",Unnamed,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4679
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008481,https://mrdata.usgs.gov/mrds,10008481,Washington,EPSG:4326,"Rainy,Western States Copper","",",pper,,,,,","Breccia pipe copper,Porphyry copper ± gold,Porphyry copper- molybdenum",GEO,ALL4680
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10150142,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009972",https://mrdata.usgs.gov/mrds,"10009972,10150142",New Mexico,EPSG:4326,"Dome,Hilltop,Dooley,Dome Mine,Dooley Mine,Killions Mine,Hilltop Mine",Sunrise,",,,pper,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4682
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008536,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10283298",https://mrdata.usgs.gov/mrds,"10008536,10283298",Arizona,EPSG:4326,"",ronado,",,pper","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi",GEO,ALL4683
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295384,https://mrdata.usgs.gov/mrds,10295384,Nevada,EPSG:4326,"",Meyer,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4685
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104096,https://mrdata.usgs.gov/mrds,10104096,Nevada,EPSG:4326,"",Good Hope,",,,pper","Vein five-element,Vein polymetallic,Vein tungsten",GEO,ALL4686
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10300527,https://mrdata.usgs.gov/mrds,10300527,Utah,EPSG:4326,"7286,Mineral Claim Patent No",7286,",,","Greisen tungsten- molybdenum±Bi,Skarn beryllium- fluorite",GEO,ALL4687
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139590,https://mrdata.usgs.gov/mrds,10139590,California,EPSG:4326,"Joe Brackett Prospect,Snow Queen Prospect,Black Monster Prospect,Coyote Lake Prospect",Brackett,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4688
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125095,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008790",https://mrdata.usgs.gov/mrds,"10008790,10125095",Nevada,EPSG:4326,",Rose Creek Tungsten Mine,NBMG Sample Site 2344",Rose,"pper,,,,,,,,,pper,","Skarn tungsten ± Mo,",GEO,ALL4689
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056175,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10228730",https://mrdata.usgs.gov/mrds,"10228730,10056175",Washington,EPSG:4326,"",Little Mountain,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4690
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149345,https://mrdata.usgs.gov/mrds,10149345,Nevada,EPSG:4326,"",Slim Pickins,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL4692
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237195,https://mrdata.usgs.gov/mrds,10237195,California,EPSG:4326,"Saddlebag Lake,Log Cabin Saddlebag Rare Ii Area",Log Cabin Saddlebag Rare Ii Area,",,","Hypozonal orogenic gold,Low-sulfidation (LS) epither- mal gold-silver,Mesozonal orogenic gold",GEO,ALL4693
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10120381,https://mrdata.usgs.gov/mrds,10120381,Idaho,EPSG:4326,Idaho Primitive Area,Dome,",,",Greisen tungsten- molybdenum±Bi,GEO,ALL4694
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221849,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10294384",https://mrdata.usgs.gov/mrds,"10294384,10221849",Montana,EPSG:4326,"",Prentice,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4695
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035297,https://mrdata.usgs.gov/mrds,10035297,California,EPSG:4326,"",3,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4697
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137798,https://mrdata.usgs.gov/mrds,10137798,Arizona,EPSG:4326,"Alexander   Pat,Golden Reef Pat,Cave Creek Tungsten,Lemon,Homestake   Pat,Claim,Cottonwood  Pat,Massex",Cliff Pat,",,pper,,","Breccia pipe copper,Breccia pipe molybdenum",GEO,ALL4698
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10163676,https://mrdata.usgs.gov/mrds,10163676,California,EPSG:4326,"",Mud Lakes No 7,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4699
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10017534,https://mrdata.usgs.gov/mrds,10017534,Colorado,EPSG:4326,"",Black Ace s,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4702
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10113412,https://mrdata.usgs.gov/mrds,10113412,Arizona,EPSG:4326,"",Arizona  Aster,",,,",Breccia pipe gold,GEO,ALL4703
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10266495,https://mrdata.usgs.gov/mrds,10266495,Idaho,EPSG:4326,"Tungsten Group,Warner Gold",Warner,"",Greisen tungsten- molybdenum±Bi,GEO,ALL4704
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027788,https://mrdata.usgs.gov/mrds,10027788,Arizona,EPSG:4326,Colorado Mine Group,Night Hawk and White Dike  s,"pper,,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4707
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10263040,https://mrdata.usgs.gov/mrds,10263040,Colorado,EPSG:4326,"",Catastrophe,"",Vein tungsten,GEO,ALL4709
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013106,https://mrdata.usgs.gov/mrds,10013106,Colorado,EPSG:4326,Homes Ranch,Holmes Ranch,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4710
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10213696,https://mrdata.usgs.gov/mrds,10213696,California,EPSG:4326,"",Attila,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4711
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10027043,https://mrdata.usgs.gov/mrds,10027043,Arizona,EPSG:4326,"",Laxton,",,,pper,","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL4712
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155249,https://mrdata.usgs.gov/mrds,10155249,Utah,EPSG:4326,"",Rainbowtreasure Mtn Min,"","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4713
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100952,https://mrdata.usgs.gov/mrds,10100952,Alaska,EPSG:4326,"Mosquito Fork,Franklin Gulch,Lost Chicken Creek",Chicken  Area,",,","Fluvial placer gold,Shoreline placer gold",GEO,ALL4714
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008531,https://mrdata.usgs.gov/mrds,10008531,Arizona,EPSG:4326,"",Aquarius Range,",",Greisen tungsten- molybdenum±Bi,GEO,ALL4715
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10246567,https://mrdata.usgs.gov/mrds,10246567,Nevada,EPSG:4326,"",Black Horse,",Zirnium,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4716
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187788,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095267",https://mrdata.usgs.gov/mrds,"10187788,10095267",California,EPSG:4326,"",Little Wonder,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4718
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112403,https://mrdata.usgs.gov/mrds,10112403,Arizona,EPSG:4326,"",Mammoth,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4719
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10088596,https://mrdata.usgs.gov/mrds,10088596,Arizona,EPSG:4326,"",pper Prince,",pper,","Breccia pipe copper,Breccia pipe molybdenum",GEO,ALL4720
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141961,https://mrdata.usgs.gov/mrds,10141961,California,EPSG:4326,"",Mahoning No,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4721
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10203395,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055154",https://mrdata.usgs.gov/mrds,"10203395,10055154",Utah,EPSG:4326,",Side Springs Mine",Sidesprings,"","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi",GEO,ALL4722
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10044116,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174743",https://mrdata.usgs.gov/mrds,"10044116,10174743",Nevada,EPSG:4326,"","Tom Cat s,Tom Cat","","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL4723
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045484,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10125569,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037603",https://mrdata.usgs.gov/mrds,"10045484,10125569,10037603",Nevada,EPSG:4326,"",York,"","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL4724
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400330,https://mrdata.usgs.gov/mrds,10400330,South Dakota,EPSG:4326,"",Dennis Henault,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten",GEO,ALL4725
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10173875,https://mrdata.usgs.gov/mrds,10173875,Nevada,EPSG:4326,"Columbia Mtn,Goldfield Mine 0320090415,Alunite 0320090030,West Tunnel,East Tunnel,Goldfield Geochem 0320090744,Goldfield Vector 0320090727,Columbia Mt,Goldfield Mill 0320099018",field Geochem 0320090744,",","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn molybdenum",GEO,ALL4728
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10198620,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10111441",https://mrdata.usgs.gov/mrds,"10198620,10111441",Nevada,EPSG:4326,"Northridge,Northridge No,Mill,1 Mine","Terrell ,Terrell",",,pper,,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Skarn tungsten ± Mo",GEO,ALL4730
